nit_entidad,orden_entidad,num_contratos_r_2,num_contratos_r_3,val_contratos_r_2,val_contratos_r_3,val_contratos_media_r_2,val_contratos_media_r_3,val_contratos_median_r_2,val_contratos_median_r_3,val_contratos_desv_r_2,val_contratos_desv_r_3,num_familias_dif_r_2,num_familias_dif_r_3,num_grupos_dif_r_2,num_grupos_dif_r_3,num_contratistas_dif_r_2,num_contratistas_dif_r_3,r_cont_cerrada_2,r_cont_cerrada_3,pnum_ganadoras_r_2,pnum_ganadoras_r_3,r_adicion_tiempo_2,r_adicion_tiempo_3,r_adicion_cuantia_2,r_adicion_cuantia_3,IRCC,IRCCG,ine_coberturaNeta_r,ine_tasaDesercion_r_2,ine_tasaDesercion_r_3,ine_tasaRepitencia_r_2,ine_tasaRepitencia_r_3,ine_pruebaLecturaMatematicas_r_2,ine_pruebaLecturaMatematicas_r_3,ine_pruebaLecturaCritica_r_2,ine_pruebaLecturaCritica_r_3,inf_regaliaspc_m,inf_regaliaspc_m1_2,inf_regaliaspc_m1_3,inf_ingresos_m_r_2,inf_ingresos_m_r_3,inf_financiamiento_m_r_2,inf_financiamiento_m_r_3,inf_regaliaspc_m_r_2,inf_regaliaspc_m_r_3,inf_nproyectos_m_r_2,inf_nproyectos_m_r_3,inf_vproyectos_m_r_2,inf_igpr_m_r_3,inf_desempennofiscal_m_r_2,inf_desempennofiscal_m_r_3,inf_peducacion_m_r_2,inf_peducacion_m_r_3,inf_psalud_m_r_2,inf_psalud_m_r_3
899999150,5,-22.11,37.29,-61.09,21,-50.03999999999999,-11.86,41.449999999999996,-15.160000000000002,-91.31,-4.38,61.11,34.48,0,0,0,-11.899999999999999,0,0,28.38983050847459,-35.83186360964139,1,1,1,1,11.492800707822868,Bajo,17.23,0,-40.62,0,-90.57,0,0.9299999999999999,0,-2.54,3614.475,0,10739.2,0,7.430000000000001,0,-295.8,0,-66.34,0,0,0,17.94,0,0.6799999999999999,0,-22.42,0,-3.95
899999151,5,1307.84,57.8,263.92,49.63,-74.15,-5.18,-87.49,1.3299999999999998,-41.06,51.12,4200,26.740000000000002,0,0,488.61,20.86,1,0,-58.1908254292867,-23.408972278374097,0,1,0,1,10.182171658457042,Bajo,-0.86,-18.82,0,-78.69,0,2.9899999999999998,0,5.64,0,0,5.39,0,14.24,14.430000000000001,-172.14000000000001,-138.81,-100,0,0,0,0,0,0.6,1.41,-5.07,0.5599999999999999,54.67999999999999,0.88
899999151,5,1307.84,57.8,263.92,49.63,-74.15,-5.18,-87.49,1.3299999999999998,-41.06,51.12,4200,26.740000000000002,0,0,488.61,20.86,1,0,-58.1908254292867,-23.408972278374097,0,1,0,1,10.182171658457042,Bajo,2.73,0,-17.39,0,10.58,0,3.7600000000000002,0,2.94,0,5.39,0,14.24,14.430000000000001,-172.14000000000001,-138.81,-100,0,0,0,0,0,0.6,1.41,-5.07,0.5599999999999999,54.67999999999999,0.88
899999156,5,112.82000000000001,26.669999999999998,96.52,83.91,-7.66,45.190000000000005,0,-10,-1.96,423.31000000000006,166.67000000000002,-50,0,-33.33,28.17,12.64,1,0,-39.774983454665794,-11.07886366507056,1,1,1,1,6.151793282903335,Bajo,3.95,16.36,0,-68.08999999999999,0,1.13,0,3.38,0,0,2.205,0,31.81,26.72,64164.35,-1548.48,-100,0,0,0,0,0,0.01,0.35000000000000003,-1.05,0.54,-1.55,-0.97
899999156,5,112.82000000000001,26.669999999999998,96.52,83.91,-7.66,45.190000000000005,0,-10,-1.96,423.31000000000006,166.67000000000002,-50,0,-33.33,28.17,12.64,1,0,-39.774983454665794,-11.07886366507056,1,1,1,1,6.151793282903335,Bajo,4.97,0,35.94,0,-38.21,0,0.5499999999999999,0,1.69,0,2.205,0,31.81,26.72,64164.35,-1548.48,-100,0,0,0,0,0,0.01,0.35000000000000003,-1.05,0.54,-1.55,-0.97
899999158,5,150.87,8.35,77.14999999999999,71.38,-29.39,58.17,-18.11,20.669999999999998,-49.95,242.26000000000002,67.74,-23.080000000000002,0,0,123.78,-2.19,1,0,-10.80092869357282,-9.725344036697248,1,1,1,1,4.343710256294912,Bajo,-6.98,59.919999999999995,0,-24.11,0,3.27,0,4.51,0,31910.445,206798.07,0,-19.81,0,213.98000000000002,0,-84.57000000000001,0,0,0,0,0,2.37,0,-1.39,0,3.2300000000000004,0
899999158,5,150.87,8.35,77.14999999999999,71.38,-29.39,58.17,-18.11,20.669999999999998,-49.95,242.26000000000002,67.74,-23.080000000000002,0,0,123.78,-2.19,1,0,-10.80092869357282,-9.725344036697248,1,1,1,1,4.343710256294912,Bajo,-6.98,59.919999999999995,0,-24.11,0,3.27,0,4.51,0,29712.985,0,31910.445,0,74.58,0,78.01,0,-6.890000000000001,0,-33.33,0,37.7,0,2.42,0,-26.740000000000002,0,-11.73
899999158,5,150.87,8.35,77.14999999999999,71.38,-29.39,58.17,-18.11,20.669999999999998,-49.95,242.26000000000002,67.74,-23.080000000000002,0,0,123.78,-2.19,1,0,-10.80092869357282,-9.725344036697248,1,1,1,1,4.343710256294912,Bajo,19.99,0,-8.01,0,309.41,0,-0.7100000000000001,0,-2.42,31910.445,206798.07,0,-19.81,0,213.98000000000002,0,-84.57000000000001,0,0,0,0,0,2.37,0,-1.39,0,3.2300000000000004,0
899999158,5,150.87,8.35,77.14999999999999,71.38,-29.39,58.17,-18.11,20.669999999999998,-49.95,242.26000000000002,67.74,-23.080000000000002,0,0,123.78,-2.19,1,0,-10.80092869357282,-9.725344036697248,1,1,1,1,4.343710256294912,Bajo,19.99,0,-8.01,0,309.41,0,-0.7100000000000001,0,-2.42,29712.985,0,31910.445,0,74.58,0,78.01,0,-6.890000000000001,0,-33.33,0,37.7,0,2.42,0,-26.740000000000002,0,-11.73
899999161,5,119.8,3.5999999999999996,560.96,-57.120000000000005,200.70999999999998,-58.60999999999999,10.879999999999999,68.42,1273.0700000000002,-96.65,104.76,-9.3,0,0,29.849999999999998,11.49,0,0,-40.923759580476,7.616191904047986,0,1,0,1,21.060649301823332,Medio,-6.7,69,0,60.49,0,-1.29,0,3.85,0,0,96329.52,0,-12.41,0,-65.94,0,-100,0,-80,0,0,0,-9.94,0,-33.23,0,5.47,0
899999161,5,119.8,3.5999999999999996,560.96,-57.120000000000005,200.70999999999998,-58.60999999999999,10.879999999999999,68.42,1273.0700000000002,-96.65,104.76,-9.3,0,0,29.849999999999998,11.49,0,0,-40.923759580476,7.616191904047986,0,1,0,1,21.060649301823332,Medio,-6.7,69,0,60.49,0,-1.29,0,3.85,0,3587.71,0,0,0,46,0,-90.13,0,0,0,0,0,-8.59,0,4,0,-26.87,0,6.84
899999161,5,119.8,3.5999999999999996,560.96,-57.120000000000005,200.70999999999998,-58.60999999999999,10.879999999999999,68.42,1273.0700000000002,-96.65,104.76,-9.3,0,0,29.849999999999998,11.49,0,0,-40.923759580476,7.616191904047986,0,1,0,1,21.060649301823332,Medio,11.600000000000001,0,1.18,0,-59.28,0,5.779999999999999,0,3.7699999999999996,0,96329.52,0,-12.41,0,-65.94,0,-100,0,-80,0,0,0,-9.94,0,-33.23,0,5.47,0
899999161,5,119.8,3.5999999999999996,560.96,-57.120000000000005,200.70999999999998,-58.60999999999999,10.879999999999999,68.42,1273.0700000000002,-96.65,104.76,-9.3,0,0,29.849999999999998,11.49,0,0,-40.923759580476,7.616191904047986,0,1,0,1,21.060649301823332,Medio,11.600000000000001,0,1.18,0,-59.28,0,5.779999999999999,0,3.7699999999999996,3587.71,0,0,0,46,0,-90.13,0,0,0,0,0,-8.59,0,4,0,-26.87,0,6.84
899999163,5,186.56,-49.95,51.17,61.77,-47.25,223.19,-5,226.32,-38.92,141.37,147.82999999999998,5.26,0,0,119.53,-38.080000000000005,0,0,-23.391494002181034,23.708510687786386,1,1,1,1,7.95426421621566,Bajo,-9.53,-12.42,0,-39.25,0,2.8899999999999997,0,6.859999999999999,0,0,142019.575,0,-19.93,0,-864.1999999999999,0,-100,0,0,0,0,0,-5.9799999999999995,0,-19.32,0,-0.27999999999999997,0
899999163,5,186.56,-49.95,51.17,61.77,-47.25,223.19,-5,226.32,-38.92,141.37,147.82999999999998,5.26,0,0,119.53,-38.080000000000005,0,0,-23.391494002181034,23.708510687786386,1,1,1,1,7.95426421621566,Bajo,-9.53,-12.42,0,-39.25,0,2.8899999999999997,0,6.859999999999999,0,81801.11499999999,0,0,0,15.78,0,245.85,0,0,0,-50,0,-8.34,0,0.12,0,-11.64,0,7.68
899999163,5,186.56,-49.95,51.17,61.77,-47.25,223.19,-5,226.32,-38.92,141.37,147.82999999999998,5.26,0,0,119.53,-38.080000000000005,0,0,-23.391494002181034,23.708510687786386,1,1,1,1,7.95426421621566,Bajo,20.830000000000002,0,84.39999999999999,0,86.98,0,2.67,0,2.67,0,142019.575,0,-19.93,0,-864.1999999999999,0,-100,0,0,0,0,0,-5.9799999999999995,0,-19.32,0,-0.27999999999999997,0
899999163,5,186.56,-49.95,51.17,61.77,-47.25,223.19,-5,226.32,-38.92,141.37,147.82999999999998,5.26,0,0,119.53,-38.080000000000005,0,0,-23.391494002181034,23.708510687786386,1,1,1,1,7.95426421621566,Bajo,20.830000000000002,0,84.39999999999999,0,86.98,0,2.67,0,2.67,81801.11499999999,0,0,0,15.78,0,245.85,0,0,0,-50,0,-8.34,0,0.12,0,-11.64,0,7.68
899999164,6,125.37,-12.75,5.66,69.64,-53.12,94.43,-44.72,140.89000000000001,-51.66,130.03,114.29,-86.67,0,-50,82.14,-1.5699999999999998,0,0,-19.181646168401134,12.813185995460795,0,0,0,0,7.048095930178235,Bajo,0.38,-27.900000000000002,0,-89.47,0,2.83,0,4.52,0,17672.495000000003,58691.485,0,25.36,0,-80.65,0,-69.89,0,0,0,0,0,-0.6,0,-4.6,0,25.27,0
899999164,6,125.37,-12.75,5.66,69.64,-53.12,94.43,-44.72,140.89000000000001,-51.66,130.03,114.29,-86.67,0,-50,82.14,-1.5699999999999998,0,0,-19.181646168401134,12.813185995460795,0,0,0,0,7.048095930178235,Bajo,0.38,-27.900000000000002,0,-89.47,0,2.83,0,4.52,0,4167.06,0,17672.495000000003,0,15.58,0,167.79999999999998,0,-76.42,0,-50,0,25.900000000000002,0,-0.66,0,-21.11,0,-7.489999999999999
899999164,6,125.37,-12.75,5.66,69.64,-53.12,94.43,-44.72,140.89000000000001,-51.66,130.03,114.29,-86.67,0,-50,82.14,-1.5699999999999998,0,0,-19.181646168401134,12.813185995460795,0,0,0,0,7.048095930178235,Bajo,25.45,0,-23.93,0,8375,0,-0.44,0,0.44,17672.495000000003,58691.485,0,25.36,0,-80.65,0,-69.89,0,0,0,0,0,-0.6,0,-4.6,0,25.27,0
899999164,6,125.37,-12.75,5.66,69.64,-53.12,94.43,-44.72,140.89000000000001,-51.66,130.03,114.29,-86.67,0,-50,82.14,-1.5699999999999998,0,0,-19.181646168401134,12.813185995460795,0,0,0,0,7.048095930178235,Bajo,25.45,0,-23.93,0,8375,0,-0.44,0,0.44,4167.06,0,17672.495000000003,0,15.58,0,167.79999999999998,0,-76.42,0,-50,0,25.900000000000002,0,-0.66,0,-21.11,0,-7.489999999999999
900000410,5,-69.48,74.76,-66.25999999999999,130.32,10.530000000000001,31.790000000000003,14.29,0,3.2199999999999998,232.64000000000001,-25.81,30.43,0,0,-20,7.41,0,0,162.0952380952381,-38.54072055706933,0,0,0,0,7.187622631641746,Bajo,-2.92,-47.74,0,221.19,0,3.15,0,6.75,0,0,183130.735,0,9.879999999999999,0,-31.840000000000003,0,-100,0,0,0,0,0,-0.79,0,-21.18,0,1.24,0
900000410,5,-69.48,74.76,-66.25999999999999,130.32,10.530000000000001,31.790000000000003,14.29,0,3.2199999999999998,232.64000000000001,-25.81,30.43,0,0,-20,7.41,0,0,162.0952380952381,-38.54072055706933,0,0,0,0,7.187622631641746,Bajo,-2.92,-47.74,0,221.19,0,3.15,0,6.75,0,29440.385,0,0,0,11.899999999999999,0,-15.86,0,0,0,0,0,5.21,0,-5.82,0,-17.580000000000002,0,4.15
900000410,5,-69.48,74.76,-66.25999999999999,130.32,10.530000000000001,31.790000000000003,14.29,0,3.2199999999999998,232.64000000000001,-25.81,30.43,0,0,-20,7.41,0,0,162.0952380952381,-38.54072055706933,0,0,0,0,7.187622631641746,Bajo,4.21,0,-8.649999999999999,0,-51.959999999999994,0,-2.2399999999999998,0,-1.67,0,183130.735,0,9.879999999999999,0,-31.840000000000003,0,-100,0,0,0,0,0,-0.79,0,-21.18,0,1.24,0
900000410,5,-69.48,74.76,-66.25999999999999,130.32,10.530000000000001,31.790000000000003,14.29,0,3.2199999999999998,232.64000000000001,-25.81,30.43,0,0,-20,7.41,0,0,162.0952380952381,-38.54072055706933,0,0,0,0,7.187622631641746,Bajo,4.21,0,-8.649999999999999,0,-51.959999999999994,0,-2.2399999999999998,0,-1.67,29440.385,0,0,0,11.899999999999999,0,-15.86,0,0,0,0,0,5.21,0,-5.82,0,-17.580000000000002,0,4.15
900000427,6,0,121.42999999999999,0,151.68,0,13.66,0,-6.79,0,73.06,0,145.45,0,0,0,34.62,0,0,0,-39.2059553349876,0,1,0,1,9.817864749251987,Bajo,-9.24,1.9300000000000002,0,-57.230000000000004,0,-2.9000000000000004,0,5.2,0,28277.605000000003,65940.215,0,-14.38,0,-72.49,0,-57.120000000000005,0,200,0,0,0,-9.01,0,-21.23,0,-2.54,0
900000427,6,0,121.42999999999999,0,151.68,0,13.66,0,-6.79,0,73.06,0,145.45,0,0,0,34.62,0,0,0,-39.2059553349876,0,1,0,1,9.817864749251987,Bajo,-9.24,1.9300000000000002,0,-57.230000000000004,0,-2.9000000000000004,0,5.2,0,0,0,28277.605000000003,0,8.59,0,151.59,0,-100,0,0,0,8.12,0,0.01,0,-11.33,0,9.07
900000427,6,0,121.42999999999999,0,151.68,0,13.66,0,-6.79,0,73.06,0,145.45,0,0,0,34.62,0,0,0,-39.2059553349876,0,1,0,1,9.817864749251987,Bajo,17.849999999999998,0,28.910000000000004,0,10.95,0,0.9900000000000001,0,-1.03,28277.605000000003,65940.215,0,-14.38,0,-72.49,0,-57.120000000000005,0,200,0,0,0,-9.01,0,-21.23,0,-2.54,0
900000427,6,0,121.42999999999999,0,151.68,0,13.66,0,-6.79,0,73.06,0,145.45,0,0,0,34.62,0,0,0,-39.2059553349876,0,1,0,1,9.817864749251987,Bajo,17.849999999999998,0,28.910000000000004,0,10.95,0,0.9900000000000001,0,-1.03,0,0,28277.605000000003,0,8.59,0,151.59,0,-100,0,0,0,8.12,0,0.01,0,-11.33,0,9.07
900000615,4,75.71,105.69,113.55999999999999,29.17,21.54,-37.2,-4.71,-54.52,162.1,-48.63,1700,83.33,300,0,17.02,67.27,0,0,-33.402525514616855,-18.677685950413203,1,1,1,1,10.553272179154431,Bajo,-1.3,52.6,0,-100,0,-7.779999999999999,0,-1,0,96734.575,250423.49,0,-5.2299999999999995,0,-164.41,0,-61.370000000000005,0,-33.33,0,0,0,-4.52,0,-34.69,0,-2.52,0
900000615,4,75.71,105.69,113.55999999999999,29.17,21.54,-37.2,-4.71,-54.52,162.1,-48.63,1700,83.33,300,0,17.02,67.27,0,0,-33.402525514616855,-18.677685950413203,1,1,1,1,10.553272179154431,Bajo,-1.3,52.6,0,-100,0,-7.779999999999999,0,-1,0,0,0,96734.575,0,-8.540000000000001,0,-280.54,0,-100,0,0,0,-0.04,0,-6.87,0,-29.01,0,12.389999999999999
900000615,4,75.71,105.69,113.55999999999999,29.17,21.54,-37.2,-4.71,-54.52,162.1,-48.63,1700,83.33,300,0,17.02,67.27,0,0,-33.402525514616855,-18.677685950413203,1,1,1,1,10.553272179154431,Bajo,-9.950000000000001,0,-39.26,0,0,0,11.959999999999999,0,6.01,96734.575,250423.49,0,-5.2299999999999995,0,-164.41,0,-61.370000000000005,0,-33.33,0,0,0,-4.52,0,-34.69,0,-2.52,0
900000615,4,75.71,105.69,113.55999999999999,29.17,21.54,-37.2,-4.71,-54.52,162.1,-48.63,1700,83.33,300,0,17.02,67.27,0,0,-33.402525514616855,-18.677685950413203,1,1,1,1,10.553272179154431,Bajo,-9.950000000000001,0,-39.26,0,0,0,11.959999999999999,0,6.01,0,0,96734.575,0,-8.540000000000001,0,-280.54,0,-100,0,0,0,-0.04,0,-6.87,0,-29.01,0,12.389999999999999
900004059,5,159.84,-29.34,139.76,0.31,-7.7299999999999995,41.959999999999994,-15.09,60,-1.1400000000000001,29.86,-50,0,-50,0,68.17999999999999,-26.13,1,1,-35.27387439059364,4.544723294723285,1,1,1,1,3.622304274975102,Bajo,-1.24,32.73,0,-41.339999999999996,0,0.09,0,6.12,0,1903370.21,3220081.24,0,-40.36,0,-26.5,0,-40.89,0,1066.67,0,-71.77,0,-6.1,0,10.01,0,20.02,0
900004059,5,159.84,-29.34,139.76,0.31,-7.7299999999999995,41.959999999999994,-15.09,60,-1.1400000000000001,29.86,-50,0,-50,0,68.17999999999999,-26.13,1,1,-35.27387439059364,4.544723294723285,1,1,1,1,3.622304274975102,Bajo,-1.24,32.73,0,-41.339999999999996,0,0.09,0,6.12,0,1557958.44,0,1903370.21,0,3.47,0,-23.549999999999997,0,-18.15,0,-31.430000000000003,0,20.65,0,-3.17,0,-27.339999999999996,0,18.13
900004059,5,159.84,-29.34,139.76,0.31,-7.7299999999999995,41.959999999999994,-15.09,60,-1.1400000000000001,29.86,-50,0,-50,0,68.17999999999999,-26.13,1,1,-35.27387439059364,4.544723294723285,1,1,1,1,3.622304274975102,Bajo,-18.57,0,-23.919999999999998,0,-90.96,0,2.78,0,1.8499999999999999,1903370.21,3220081.24,0,-40.36,0,-26.5,0,-40.89,0,1066.67,0,-71.77,0,-6.1,0,10.01,0,20.02,0
900004059,5,159.84,-29.34,139.76,0.31,-7.7299999999999995,41.959999999999994,-15.09,60,-1.1400000000000001,29.86,-50,0,-50,0,68.17999999999999,-26.13,1,1,-35.27387439059364,4.544723294723285,1,1,1,1,3.622304274975102,Bajo,-18.57,0,-23.919999999999998,0,-90.96,0,2.78,0,1.8499999999999999,1557958.44,0,1903370.21,0,3.47,0,-23.549999999999997,0,-18.15,0,-31.430000000000003,0,20.65,0,-3.17,0,-27.339999999999996,0,18.13
900004894,5,55.36,15.67,25.759999999999998,49.34,-19.05,29.110000000000003,1.28,-7.84,-49.97,348.09000000000003,143.48000000000002,37.5,0,0,46.150000000000006,-0.53,0,0,-5.927095292766937,-14.003395585738554,1,1,1,1,13.576553091892158,Bajo,2.09,50.55,0,186.95999999999998,0,3.54,0,8.37,0,7819.445,371267.5,0,-22.67,0,-151.44,0,-97.89,0,0,0,0,0,-2.4699999999999998,0,-2.68,0,-3.66,0
900004894,5,55.36,15.67,25.759999999999998,49.34,-19.05,29.110000000000003,1.28,-7.84,-49.97,348.09000000000003,143.48000000000002,37.5,0,0,46.150000000000006,-0.53,0,0,-5.927095292766937,-14.003395585738554,1,1,1,1,13.576553091892158,Bajo,2.09,50.55,0,186.95999999999998,0,3.54,0,8.37,0,0,0,7819.445,0,38.36,0,107.36000000000001,0,-100,0,0,0,0,0,5.56,0,-11.87,0,10.03
900004894,5,55.36,15.67,25.759999999999998,49.34,-19.05,29.110000000000003,1.28,-7.84,-49.97,348.09000000000003,143.48000000000002,37.5,0,0,46.150000000000006,-0.53,0,0,-5.927095292766937,-14.003395585738554,1,1,1,1,13.576553091892158,Bajo,-3.05,0,-19.82,0,-42.42,0,-0.98,0,-0.73,7819.445,371267.5,0,-22.67,0,-151.44,0,-97.89,0,0,0,0,0,-2.4699999999999998,0,-2.68,0,-3.66,0
900004894,5,55.36,15.67,25.759999999999998,49.34,-19.05,29.110000000000003,1.28,-7.84,-49.97,348.09000000000003,143.48000000000002,37.5,0,0,46.150000000000006,-0.53,0,0,-5.927095292766937,-14.003395585738554,1,1,1,1,13.576553091892158,Bajo,-3.05,0,-19.82,0,-42.42,0,-0.98,0,-0.73,0,0,7819.445,0,38.36,0,107.36000000000001,0,-100,0,0,0,0,0,5.56,0,-11.87,0,10.03
900005067,5,142.59,40.46,123.44999999999999,-11.43,-7.89,-36.94,-15.290000000000001,-32.29,-10.86,-31.419999999999998,300,-37.5,33.33,0,190.32,11.110000000000001,0,0,19.674956907165743,-20.8937198067633,1,1,1,1,11.780658245215903,Bajo,2.52,-28.599999999999998,0,9.06,0,1.09,0,6.260000000000001,0,71168.91,74594.685,0,33.040000000000006,0,-136.57,0,-4.590000000000001,0,0,0,-61.919999999999995,0,-0.59,0,-3.56,0,-1.8900000000000001,0
900005067,5,142.59,40.46,123.44999999999999,-11.43,-7.89,-36.94,-15.290000000000001,-32.29,-10.86,-31.419999999999998,300,-37.5,33.33,0,190.32,11.110000000000001,0,0,19.674956907165743,-20.8937198067633,1,1,1,1,11.780658245215903,Bajo,2.52,-28.599999999999998,0,9.06,0,1.09,0,6.260000000000001,0,221289.265,0,71168.91,0,49.26,0,76.7,0,210.94,0,-75,0,4.99,0,0.8200000000000001,0,-22.7,0,8.64
900005067,5,142.59,40.46,123.44999999999999,-11.43,-7.89,-36.94,-15.290000000000001,-32.29,-10.86,-31.419999999999998,300,-37.5,33.33,0,190.32,11.110000000000001,0,0,19.674956907165743,-20.8937198067633,1,1,1,1,11.780658245215903,Bajo,-8.1,0,60.95,0,116.60999999999999,0,2.04,0,2.8899999999999997,71168.91,74594.685,0,33.040000000000006,0,-136.57,0,-4.590000000000001,0,0,0,-61.919999999999995,0,-0.59,0,-3.56,0,-1.8900000000000001,0
900005067,5,142.59,40.46,123.44999999999999,-11.43,-7.89,-36.94,-15.290000000000001,-32.29,-10.86,-31.419999999999998,300,-37.5,33.33,0,190.32,11.110000000000001,0,0,19.674956907165743,-20.8937198067633,1,1,1,1,11.780658245215903,Bajo,-8.1,0,60.95,0,116.60999999999999,0,2.04,0,2.8899999999999997,221289.265,0,71168.91,0,49.26,0,76.7,0,210.94,0,-75,0,4.99,0,0.8200000000000001,0,-22.7,0,8.64
900005594,5,-17.51,15.75,86.50999999999999,-33.35,126.11000000000001,-42.42,34.300000000000004,-18.82,634.9,-78.13,208.32999999999998,29.73,0,0,36.64,6.7,0,0,65.65408344661716,-7.817923374433899,0,0,0,0,13.570112333632688,Bajo,0.16,19.05,0,-37.419999999999995,0,-1.21,0,4.26,0,23742.08,50288.235,0,14.940000000000001,0,-102.46,0,-52.790000000000006,0,57.14,0,-95.88,0,-3.54,0,-6.12,0,11.48,0
900005594,5,-17.51,15.75,86.50999999999999,-33.35,126.11000000000001,-42.42,34.300000000000004,-18.82,634.9,-78.13,208.32999999999998,29.73,0,0,36.64,6.7,0,0,65.65408344661716,-7.817923374433899,0,0,0,0,13.570112333632688,Bajo,0.16,19.05,0,-37.419999999999995,0,-1.21,0,4.26,0,32882.58,0,23742.08,0,19.650000000000002,0,-6288.16,0,38.5,0,-9.09,0,11.81,0,1.29,0,-32.2,0,10.11
900005594,5,-17.51,15.75,86.50999999999999,-33.35,126.11000000000001,-42.42,34.300000000000004,-18.82,634.9,-78.13,208.32999999999998,29.73,0,0,36.64,6.7,0,0,65.65408344661716,-7.817923374433899,0,0,0,0,13.570112333632688,Bajo,-3.7800000000000002,0,-1.47,0,-17.62,0,2.32,0,2.33,23742.08,50288.235,0,14.940000000000001,0,-102.46,0,-52.790000000000006,0,57.14,0,-95.88,0,-3.54,0,-6.12,0,11.48,0
900005594,5,-17.51,15.75,86.50999999999999,-33.35,126.11000000000001,-42.42,34.300000000000004,-18.82,634.9,-78.13,208.32999999999998,29.73,0,0,36.64,6.7,0,0,65.65408344661716,-7.817923374433899,0,0,0,0,13.570112333632688,Bajo,-3.7800000000000002,0,-1.47,0,-17.62,0,2.32,0,2.33,32882.58,0,23742.08,0,19.650000000000002,0,-6288.16,0,38.5,0,-9.09,0,11.81,0,1.29,0,-32.2,0,10.11
900006037,5,35.870000000000005,-8.72,49.66,4.760000000000001,10.15,14.77,36.620000000000005,24.51,2.63,5.949999999999999,20,-9.520000000000001,0,0,10.040000000000001,-20.200000000000003,1,0,-19.011650750122268,-12.567062655681182,1,1,1,1,17.09073264337257,Medio,2.2399999999999998,56.04,0,9.92,0,2.6,0,5.54,0,12.47,24.720000000000002,0,0.83,0,-116.66000000000001,0,-49.559999999999995,0,150,0,-66.97,0,-6.329999999999999,0,-1.32,0,16.36,0
900006037,5,35.870000000000005,-8.72,49.66,4.760000000000001,10.15,14.77,36.620000000000005,24.51,2.63,5.949999999999999,20,-9.520000000000001,0,0,10.040000000000001,-20.200000000000003,1,0,-19.011650750122268,-12.567062655681182,1,1,1,1,17.09073264337257,Medio,2.2399999999999998,56.04,0,9.92,0,2.6,0,5.54,0,3.15,0,12.47,0,16.439999999999998,0,-267.79,0,-74.74,0,-40,0,0,0,2.16,0,1.4000000000000001,0,2.26
900006037,5,35.870000000000005,-8.72,49.66,4.760000000000001,10.15,14.77,36.620000000000005,24.51,2.63,5.949999999999999,20,-9.520000000000001,0,0,10.040000000000001,-20.200000000000003,1,0,-19.011650750122268,-12.567062655681182,1,1,1,1,17.09073264337257,Medio,1.68,0,-0.76,0,-44.68,0,0.8099999999999999,0,1.69,12.47,24.720000000000002,0,0.83,0,-116.66000000000001,0,-49.559999999999995,0,150,0,-66.97,0,-6.329999999999999,0,-1.32,0,16.36,0
900006037,5,35.870000000000005,-8.72,49.66,4.760000000000001,10.15,14.77,36.620000000000005,24.51,2.63,5.949999999999999,20,-9.520000000000001,0,0,10.040000000000001,-20.200000000000003,1,0,-19.011650750122268,-12.567062655681182,1,1,1,1,17.09073264337257,Medio,1.68,0,-0.76,0,-44.68,0,0.8099999999999999,0,1.69,3.15,0,12.47,0,16.439999999999998,0,-267.79,0,-74.74,0,-40,0,0,0,2.16,0,1.4000000000000001,0,2.26
900014225,6,547.0600000000001,0,607.74,57.34,9.379999999999999,57.34,11.92,20.380000000000003,40.849999999999994,165.60999999999999,2650,9.09,100,0,194.55,-6.17,0,0,-54.4793388429752,-6.172839506172845,0,0,0,1,6.36990419602255,Bajo,-0.44999999999999996,-55.14,0,-10.68,0,4.58,0,10.280000000000001,0,43994.515,232936.905,0,-26.340000000000003,0,283.83,0,-81.11,0,0,0,30.03,0,-5.12,0,-4.38,0,4.61,0
900014225,6,547.0600000000001,0,607.74,57.34,9.379999999999999,57.34,11.92,20.380000000000003,40.849999999999994,165.60999999999999,2650,9.09,100,0,194.55,-6.17,0,0,-54.4793388429752,-6.172839506172845,0,0,0,1,6.36990419602255,Bajo,-0.44999999999999996,-55.14,0,-10.68,0,4.58,0,10.280000000000001,0,27685.17,0,43994.515,0,7.7299999999999995,0,-37.43,0,-37.07,0,-75,0,19.85,0,-2.19,0,-29.84,0,1.13
900014225,6,547.0600000000001,0,607.74,57.34,9.379999999999999,57.34,11.92,20.380000000000003,40.849999999999994,165.60999999999999,2650,9.09,100,0,194.55,-6.17,0,0,-54.4793388429752,-6.172839506172845,0,0,0,1,6.36990419602255,Bajo,1.04,0,-48.75,0,151,0,-1.8499999999999999,0,-8.540000000000001,43994.515,232936.905,0,-26.340000000000003,0,283.83,0,-81.11,0,0,0,30.03,0,-5.12,0,-4.38,0,4.61,0
900014225,6,547.0600000000001,0,607.74,57.34,9.379999999999999,57.34,11.92,20.380000000000003,40.849999999999994,165.60999999999999,2650,9.09,100,0,194.55,-6.17,0,0,-54.4793388429752,-6.172839506172845,0,0,0,1,6.36990419602255,Bajo,1.04,0,-48.75,0,151,0,-1.8499999999999999,0,-8.540000000000001,27685.17,0,43994.515,0,7.7299999999999995,0,-37.43,0,-37.07,0,-75,0,19.85,0,-2.19,0,-29.84,0,1.13
