nit_entidad,orden_entidad,num_contratos_r_2,num_contratos_r_3,val_contratos_r_2,val_contratos_r_3,val_contratos_media_r_2,val_contratos_media_r_3,val_contratos_median_r_2,val_contratos_median_r_3,val_contratos_desv_r_2,val_contratos_desv_r_3,num_familias_dif_r_2,num_familias_dif_r_3,num_grupos_dif_r_2,num_grupos_dif_r_3,num_contratistas_dif_r_2,num_contratistas_dif_r_3,r_cont_cerrada_2,r_cont_cerrada_3,pnum_ganadoras_r_2,pnum_ganadoras_r_3,r_adicion_tiempo_2,r_adicion_tiempo_3,r_adicion_cuantia_2,r_adicion_cuantia_3,IRCC,IRCCG
820003193,5,131.25,2.7,-56.42,86.03,-81.15,81.13,-51.35999999999999,46.86,-94.62,410.79999999999995,800,-44.440000000000005,300,-25,118.17999999999999,-10.42,0,0,-5.651105651105648,-12.774122807017562,1,1,1,1,22.169050222563172,Medio
820003284,5,0,2.08,0,5.779999999999999,0,3.62,0,-8.33,0,51.11,0,-60.870000000000005,0,-50,0,5.71,0,0,0,3.5568513119533574,0,0,0,0,16.061843861823807,Medio
820003291,5,1400,446.67,29.509999999999998,365.63,-91.36999999999999,-14.82,-95.5,-16.73,0,9.22,800,77.78,200,33.33,1200,253.85,0,1,-13.33333333333333,-35.272045028142585,0,0,0,0,20.171305068728287,Medio
820003328,5,29.03,-38.33,22.75,6.859999999999999,-4.87,73.28,-9.44,65.64,16.939999999999998,110.16,122.22,-12.5,0,0,10.71,-38.71,0,0,-14.196428571428566,-0.6102877070619184,0,1,0,1,15.91375288871771,Medio
820003337,4,0,976.92,0,1154.9099999999999,0,16.53,0,-7.000000000000001,0,77.35,0,616.67,0,33.33,0,358.33,0,1,0,-57.44047619047619,0,0,0,0,25.45024264053883,Medio
820003352,5,102.38000000000001,7.06,111.43,44.05,4.47,34.55,-7.68,33.33,28.67,205.92999999999998,100,-7.6899999999999995,0,0,35.29,-23.91,0,0,-33.14878892733564,-28.92976588628762,1,1,1,1,14.72255221982505,Bajo
820003357,4,144.82999999999998,2.82,154.61,51.83,3.9899999999999998,47.67,20,-16.669999999999998,-3.5999999999999996,293.40000000000003,433.33000000000004,3.1199999999999997,33.33,0,130.43,-28.299999999999997,0,0,-5.878750765462337,-30.266218661152756,0,0,1,0,13.703789976285547,Bajo
820003365,5,0,30.56,0,147.11,0,89.28,0,21.29,0,473.78999999999996,0,37.5,0,0,0,9.8,0,1,0,-15.89486858573218,0,1,0,1,19.816702414600044,Medio
820003374,5,0,14.67,0,104.98,0,78.77,0,52.059999999999995,0,295.15,0,26.090000000000003,0,33.33,0,-8.16,0,0,0,-19.90982439487422,0,0,0,0,21.304453481246437,Medio
820003382,5,127.49999999999999,-8.790000000000001,139.2,-13.83,5.140000000000001,-5.53,-4.36,-18.48,9.950000000000001,74.58,-33.33,1200,-50,200,80,-11.110000000000001,0,0,-20.879120879120872,-2.5435073627844806,0,0,0,0,28.977866457628586,Medio
820003388,5,23.21,-24.64,6.859999999999999,8.93,-13.28,44.54,-11.110000000000001,6.78,14.7,54.67999999999999,107.13999999999999,-41.38,0,0,9.09,-35.42,0,1,-11.462450592885375,-14.302884615384615,1,1,1,1,13.727901640366,Bajo
820003401,5,141.67000000000002,79.31,49.230000000000004,107.77000000000001,-38.25,15.870000000000001,-35.35,-6.25,-57.49999999999999,58.36,0,-66.67,100,-50,110.00000000000001,85.71,1,1,-13.103448275862084,3.571428571428581,0,0,0,0,17.315244662434054,Medio
820003404,5,3900,62.5,4874.51,140.75,24.36,48.16,-18.82,69.83,50.349999999999994,47.46,2500,42.309999999999995,300,0,2000,42.86,0,0,-47.5,-12.08791208791209,0,0,0,0,11.474281126746082,Bajo
820003411,3,47.620000000000005,-20.16,-93.97999999999999,6.4399999999999995,-95.92,33.31,0.91,98.19,-99.08,17.580000000000002,278.57,-24.529999999999998,0,0,37.93,-41.25,0,0,-6.562847608453848,-26.41414141414141,0,1,0,1,46.88856180182357,Alto
820003422,4,690.91,5.75,617.7800000000001,19.63,-9.25,13.13,35.14,3.46,-18.81,4.25,1800,52.629999999999995,-25,0,390,8.16,0,1,-38.04597701149426,2.2848269742679728,0,0,0,0,14.878392476120062,Bajo
820003435,5,1428.57,50.470000000000006,834.4900000000001,67.44,-38.86,11.28,-77.91,45.45,94.25,-20.78,1000,54.55,66.67,0,1040,49.120000000000005,0,1,-25.420560747663558,-0.8935381933093511,0,1,0,1,10.853197919183675,Bajo
820003444,5,0,250,0,8.110000000000001,0,-69.11,0,-24.55,0,-86.94,0,110.00000000000001,0,0,0,157.14,0,0,0,-26.530612244897956,0,0,0,1,24.831340746536984,Medio
820003456,5,-51.790000000000006,0,-43.43,0,17.330000000000002,0,29.7,0,24.4,0,41.67,0,0,0,-31.430000000000003,0,0,0,42.22222222222223,0,0,0,0,0,20.318175720998482,Medio
820003516,5,0,233.32999999999998,0,147.15,0,-25.86,0,-14.29,0,-58.28,0,58.81999999999999,0,0,0,75,0,0,0,-47.5,0,0,0,0,17.119881856818495,Medio
820003524,6,378.26,87.27000000000001,227.53,132.27,-31.52,24.03,-33.47,16.73,-9.47,127.81,4400,-8.89,0,0,190.91,25,1,0,-39.17355371900827,-33.25242718446603,0,0,0,0,11.988974910332379,Bajo
820003533,5,-17.29,4.55,-16.520000000000003,3.09,0.9400000000000001,-1.4000000000000001,-0.8099999999999999,-31.269999999999996,4.64,9.77,412.5,-17.07,0,0,-17.28,-7.46,0,0,0.011223344556676729,-11.486048020765748,0,0,0,0,10.470216450208783,Bajo
820003550,5,162.5,15.870000000000001,80.03,24.85,-31.419999999999998,7.75,-5.88,0,-34.589999999999996,5.89,250,-7.140000000000001,50,33.33,125,-27.779999999999998,0,0,-14.28571428571428,-37.67123287671234,0,0,0,0,25.99619076237162,Medio
820003558,5,436.84000000000003,-1.96,1615.64,-82.19999999999999,219.58,-81.84,-62.5,33.33,2662.22,-97.78,2600,7.41,0,0,242.11,-33.85,0,0,-36.274509803921575,-32.52307692307692,0,0,0,0,36.312288021924445,Alto
820003571,5,244.44,-21.51,152.59,0.77,-26.669999999999998,28.38,-31.53,10.4,-27.29,41.07,300,-50,33.33,0,55.00000000000001,-35.480000000000004,1,1,-55.00000000000001,-17.808219178082187,0,0,0,0,29.976003851255594,Medio
820003580,6,677.78,42.86,61.96,2443.52,-79.17999999999999,1680.47,-66.11,45.45,-90.75,16162.09,1600,111.75999999999999,0,0,286.66999999999996,24.14,0,1,-50.28571428571429,-13.103448275862073,0,0,0,0,34.87690329997691,Alto
820003619,5,4200,24.42,5853.05,89.59,38.440000000000005,52.38,4.95,1.01,12.4,445.61,3200,-12.120000000000001,300,0,2700,-17.86,1,0,-34.883720930232556,-33.97863818424566,0,1,0,1,14.60160733566647,Bajo
820003622,5,206.9,-13.48,148.26999999999998,234.39000000000001,-19.1,286.5,-17.5,81.82000000000001,-11.76,1013.25,138.89000000000001,-27.91,0,0,141.67000000000002,-10.34,1,1,-21.254681647940068,3.6274070756829424,0,0,0,0,20.934521926000393,Medio
820003632,6,407.69,-57.58,1943.03,-94.13,302.42,-86.17,-62.45,52.78,2092.27,-96.67999999999999,366.67,-35.709999999999994,-25,-33.33,247.06,-33.900000000000006,1,1,-31.63992869875223,55.81113801452784,1,1,1,1,36.239508860860795,Alto
820003638,5,93.42,-28.57,74.33999999999999,-4.33,-9.86,33.94,23.91,14.27,-23.919999999999998,74.88,253.85,-30.43,33.33,0,70,-30.880000000000003,1,1,-12.108843537414959,-3.2352941176470473,1,1,1,1,12.250089389862787,Bajo
820003684,5,33.33,-5.92,22.32,15.4,-8.260000000000002,22.66,-8.649999999999999,15.25,-21.45,117.8,50,-22.220000000000002,0,0,7.79,-16.869999999999997,1,0,-19.15584415584416,-11.635352599208016,0,0,1,1,8.776878603146763,Bajo
820003782,6,780,22.73,475.90000000000003,49,-34.56,21.41,-66.14,-10,50.73,156.53,1066.67,14.29,33.33,0,387.5,35.9,1,0,-44.60227272727273,10.731244064577394,0,1,0,1,24.136329131608477,Medio
820003787,4,29.630000000000003,74.29,26.05,130.53,-2.76,32.269999999999996,6.67,2.25,6.39,29.95,300,137.5,0,33.33,22.73,11.110000000000001,1,1,-5.32467532467531,-36.24772313296904,1,1,1,1,16.48176226735542,Medio
820003839,5,59.260000000000005,0,45.78,152.58,-8.469999999999999,152.58,0,-14.799999999999999,-3.8600000000000003,931.48,225,46.150000000000006,0,33.33,112.5,-23.53,1,1,33.43023255813955,-23.529411764705888,0,0,1,1,21.21353154558636,Medio
820003850,5,180.61,25.45,126.81,224.47,-19.17,158.63,-40.48,59.24,-14.38,237.89,1850,30.769999999999996,100,0,117.80999999999999,22.009999999999998,1,1,-22.381070983810723,-2.7435967550815676,1,1,1,1,16.663031944667416,Medio
820003906,5,135.29,-7.5,168.81,33.09,14.24,43.88,0,30,32.53,76.28,166.67000000000002,-12.5,0,33.33,87.5,-33.33,1,1,-20.31249999999999,-27.92792792792792,0,0,0,1,21.68525176986285,Medio
820003910,4,0,-34.78,0,-80.66,0,-70.35,0,65.86999999999999,0,-94.12,0,-18.18,0,-25,0,-31.25,0,1,0,5.41666666666667,0,0,0,0,43.50293429897404,Alto
820003929,5,123.33000000000001,8.959999999999999,19.900000000000002,13.639999999999999,-46.31,4.3,-47.64,25,-62.370000000000005,-29.94,58.330000000000005,5.26,33.33,0,63.160000000000004,-9.68,0,0,-26.94422623723488,-17.101193106495806,0,0,1,0,22.97917534125918,Medio
820003973,5,1566.67,40,1429.75,135.42000000000002,-8.219999999999999,68.16,-10.100000000000001,18.509999999999998,152.04,161.43,1200,107.69,100,50,866.6700000000001,68.97,1,1,-42.00000000000001,20.68965517241381,0,0,0,1,12.040978929129476,Bajo
820004060,5,70.21,-5,66.91,4.21,-1.94,9.69,-0.9400000000000001,0,9.08,2.52,109.09,-65.22,33.33,-50,37.84,-5.88,0,0,-19.020270270270277,-0.9287925696594312,0,0,0,0,9.405363935383637,Bajo
820004318,5,810,1.0999999999999999,583.71,43.059999999999995,-24.87,41.5,-70.73,133.94,317.84,-32.33,0,-50,0,0,677.78,-17.14,1,1,-14.529914529914523,-18.043478260869573,0,0,0,0,13.866346073988565,Bajo
820005389,7,139,-42.94,88.51,1205.6200000000001,-21.13,2188.3500000000004,-45.93,136.92,-3.18,9563.43,284.21,6.8500000000000005,33.33,0,43.43,-32.22,1,0,-39.98973431427664,18.79330943847073,1,1,1,1,37.54892346948364,Alto
821000831,5,-48.84,-53.900000000000006,86.67,36.309999999999995,264.84999999999997,195.67000000000002,354.06,194.12,212.37,188.85,94.44,-51.43,0,-33.33,-69.71000000000001,-61.45,0,0,-40.792966157929655,-16.375360597318846,1,0,1,1,24.80178931464954,Medio
821003143,5,-75.7,355.21,-47.010000000000005,260.12,118.02999999999999,-20.89,15.6,16.400000000000002,357.22,-13.850000000000001,-6.25,213.33,0,0,-47.71,142.11,0,0,115.16628440366969,-46.81440443213296,1,1,0,0,17.49779490484707,Medio
822001570,5,52.86,-9.030000000000001,-6.5600000000000005,1734.05,-38.87,1916.1999999999998,-40.25,57.24,-41.5,28308.65,-23.53,-7.6899999999999995,-50,100,-18.18,-7.41,1,0,-46.474086661002545,1.7884322678843434,1,1,1,1,36.30790517433943,Alto
822002459,5,129.45,36.28,-22.29,14.280000000000001,-66.13,-16.14,9.16,48.42,-64.55,-47.86,233.32999999999998,-11.67,0,0,26.72,27.55,0,0,-44.7712634843224,-6.4050324021317495,1,1,1,1,12.440056536547601,Bajo
822006051,5,-66.13,429.11,329.49,-56.65,1167.86,-91.81,-17.5,-9.09,4701.91,-96.21,-10,37.78,0,0,-51.910000000000004,165.60999999999999,0,0,41.96904737007217,-49.80085957432235,0,0,0,0,24.726878965366684,Medio
822006595,5,140.43,23.26,-53.169999999999995,257.43,-80.52,189.98999999999998,-33.77,17.65,-96.67,997.42,218.18,-14.29,25,-20,59.28,8.03,0,0,-33.74882837701306,-12.352721472085893,1,1,1,1,9.586012990471657,Bajo
823000281,5,0,60.519999999999996,0,82.49,0,13.69,0,-1.26,0,25.919999999999998,0,-66.67,0,0,0,15.379999999999999,0,0,0,-28.116001645413412,0,0,0,0,6.236407629326568,Bajo
823000624,5,-4.05,64.46,33.71,0.8999999999999999,39.35,-38.65,89.36,-39.53,16.68,-41.31,66.67,-14.000000000000002,0,0,22.220000000000002,20.78,0,0,27.376171352074973,-26.5591551305837,1,1,1,1,29.05924397458757,Medio
823000696,4,269.77000000000004,7.340000000000001,280.25,36.14,2.8400000000000003,26.83,0,11.110000000000001,0.79,36.04,833.3299999999999,-32.14,300,0,105.56,-31.080000000000002,1,1,-44.409503843466105,-35.792335304054056,0,0,0,0,9.0324567130753,Bajo
823000878,5,1551.43,185.81,189.93,125.39,-82.44,-21.14,-82.43,-46.660000000000004,-68.82000000000001,142.44,42.11,0,0,0,659.26,48.78,0,0,-54.0240932974497,-47.94484143388649,0,0,0,1,8.935012100549717,Bajo
823001035,5,11.31,28.57,105.91,818.57,84.98,614.44,81.55,4.3,57.24,10614.91,110.00000000000001,38.1,100,0,2.03,15.42,1,0,-8.340770904222673,-10.226644555002773,0,0,0,0,32.774582509293026,Alto
823001518,5,-14.499999999999998,-12.01,-1.73,3.62,14.940000000000001,17.76,-7.64,12.5,16.400000000000002,10.41,18.75,-1.7500000000000002,0,-20,5.66,-29.459999999999997,0,0,23.58157210480698,-19.83290304073436,1,1,1,1,30.66270701255305,Alto
823001873,4,0,41.43,0,20.19,0,-15.02,0,-27.689999999999998,0,-16.08,0,-23.53,0,0,0,48.480000000000004,0,1,0,4.985061886470343,0,0,0,0,20.572776831042848,Medio
823001901,5,133.87,-62.660000000000004,8.67,-44.13,-53.53,49.63,-3.54,58.85,-74.16,-59.17,0,-23.53,0,-25,59.86,-45.81,0,0,-31.646430305973773,45.11292178582635,0,0,0,0,10.053423900460562,Bajo
823001943,5,293.75,-69.84,2552.92,-81.67999999999999,573.76,-39.26,-21.04,169.5,5578.92,-88.52,100,-55.26,0,-25,74.07000000000001,-50,0,0,-55.790711346266896,65.78947368421053,0,0,0,0,36.11078762243995,Alto
823001999,5,0,26.61,0,37.24,0,8.4,0,89.24,0,-15.709999999999999,0,1400,0,100,0,14.29,0,1,0,-9.730848861283636,0,0,0,0,26.13564050691383,Medio
823002044,4,0,-49.64,0,-41.11,0,16.950000000000003,0,4.17,0,71.36,0,26.47,0,0,0,5.36,0,1,0,109.22338274932612,0,0,0,0,12.719690078926321,Bajo
823002149,5,58.02,0,-5.86,15.85,-40.42,15.85,-29.7,51.2,-55.11000000000001,-14.940000000000001,357.14,-15.620000000000001,33.33,0,45.739999999999995,-36.5,1,1,-7.767545252461094,-36.496350364963504,0,0,0,1,8.16852806408855,Bajo
823002356,5,48.59,106.84,29.69,122.66,-12.72,7.6499999999999995,2.39,19.7,-73.8,51.51,2400,92,0,0,61.82,12.920000000000002,0,0,8.904251641894213,-45.407509914077984,0,0,0,0,8.752860610114112,Bajo
823002541,5,1037.93,-35.3,2110.21,-7.68,94.23,42.699999999999996,31.540000000000003,92.74,587.12,-1.03,550,-51.28,300,-25,160.34,-8.61,1,0,-77.12121212121212,41.259673992276326,0,0,0,1,7.032123003943079,Bajo
823002856,5,101.39,-1.8399999999999999,161.17999999999998,-2.39,29.69,-0.5599999999999999,42.14,13.44,0.72,0.9199999999999999,60.870000000000005,-18.92,0,0,84.93,-14.81,0,0,-8.171941426547003,-13.21883944834764,0,1,0,1,7.424297172362248,Bajo
823003985,5,0,-14.06,0,77.33,0,106.32999999999998,0,140,0,101.08,0,25.929999999999996,0,33.33,0,-11.110000000000001,0,1,0,3.4267912772585563,0,0,0,0,8.44568131073623,Bajo
824000204,5,0,16300,0,6592.740000000001,0,-59.19,0,-67.17,0,0,0,0,0,0,0,9600,0,1,0,-40.85365853658537,0,0,0,0,7.9584588806241,Bajo
824000425,5,0,177.78,0,80.19,0,-35.13,0,-7.9,0,-73.7,0,66.67,0,-75,0,54.900000000000006,0,0,0,-44.23529411764706,0,0,0,0,8.37831259943723,Bajo
824000426,5,495.04,107.5,230.33,28.34,-44.49,-38.15,-61.83,0.66,64.49000000000001,-32.51,212,-23.080000000000002,0,0,333.78000000000003,4.9799999999999995,1,1,-27.100225225225216,-49.405097023608455,0,0,0,0,7.1747570591773835,Bajo
824000440,3,-7.21,40.99,-57.620000000000005,136.78,-54.33,67.94,-21.05,90,-77.95,172.45,-50,-40,-75,0,-7.249999999999999,26.56,0,0,-0.03584780048138114,-10.232612781954886,0,0,0,0,4.221726071315202,Bajo
824000442,5,386.22,26.650000000000002,378.09,-30.65,-1.67,-45.25,-22.17,2.27,288.76,-93.97999999999999,390.91,-25.929999999999996,33.33,-25,177.53,-6.4799999999999995,1,0,-42.92181991817679,-26.158475022557326,0,0,0,0,11.141238853001434,Bajo
824000450,5,1.95,0,-20.32,0,-21.85,0,50,0,-26.650000000000002,0,283.33,0,0,0,67.41,0,0,0,64.20173364854213,0,0,0,0,0,9.049925853916047,Bajo
824000462,5,0,161.38,0,375.34999999999997,0,81.86,0,-4.109999999999999,0,382.96000000000004,0,59.089999999999996,0,0,0,54.05,0,0,0,-41.06029106029106,0,0,0,0,15.191329521734776,Medio
824000469,5,112.97,45.78,493.13,-61.58,178.5,-73.64,-15.790000000000001,-16.669999999999998,2442.44,-96.26,129.17000000000002,7.2700000000000005,0,0,78.57,-12.889999999999999,0,0,-16.152119000842003,-40.24318658280922,1,1,1,1,16.78643464701768,Medio
824000543,5,102.69,-34.29,56.43,546.1800000000001,-22.82,883.41,-35.709999999999994,100,141.07,2312.15,0,23.810000000000002,0,33.33,25.580000000000002,-10.74,1,0,-38.042807161967474,35.84237436089288,0,1,0,1,32.20971153954629,Alto
824000586,5,0,361.7,0,319.14,0,-9.22,0,5,0,-23.549999999999997,0,-60,0,0,0,114.06,0,0,0,-53.63623271889401,0,0,0,0,5.971533150114759,Bajo
824000725,6,215.62,89.60000000000001,113.38,96.97,-32.4,3.88,-20.73,-25.790000000000003,-6.370000000000001,-24.27,1150,28.000000000000004,0,0,97.92,18.95,0,0,-37.2937293729373,-37.26535660299574,0,0,0,0,23.366162328027414,Medio
824000785,5,-29.110000000000003,-8.04,-3.02,14.360000000000001,36.809999999999995,24.349999999999998,40.27,7.7,18.6,9.71,135,-23.400000000000002,0,0,4.109999999999999,-13.819999999999999,0,0,46.86888454011742,-6.285130301481856,1,1,1,1,21.50820823932314,Medio
824002672,5,83.53,22.439999999999998,33.26,19.66,-27.389999999999997,-2.26,-20.21,-10.99,-37,143.68,65.52,20.830000000000002,25,-20,17.39,2.96,0,0,-36.03678929765888,-15.904595695171597,1,1,1,1,7.561149365213629,Bajo
825000140,5,-2.83,26.900000000000002,-14.91,119.80999999999999,-12.42,73.21,-13.639999999999999,57.89,-32.81,640.85,-30,128.57,-50,300,28.38,24.21,0,0,32.1236147006001,-2.122739799690798,0,0,0,0,8.580562617531879,Bajo
825001037,6,241.61,95.94,434.02000000000004,125.07,56.330000000000005,14.87,34.9,22.09,188.47,11.01,2200,17.39,200,0,98.1,50,1,0,-42.01058201058201,-23.446019629225724,0,0,0,0,3.0850762333635284,Bajo
825001119,5,84.54,-96.09,53.18000000000001,-92.91,-16.99,81.35,-27.200000000000003,117.56,11.29,5.800000000000001,33.33,-50,0,-50,34.69,-89.39,0,0,-27.009463003078327,171.2121212121212,0,0,0,0,10.948978506813363,Bajo
826000923-1,5,-6.83,-27.87,40.410000000000004,21.52,50.7,68.47999999999999,61.86000000000001,68.4,76.08,43.75,26.529999999999998,-1.6099999999999999,-20,0,-14.91,-22.220000000000002,0,0,-8.667703934207616,7.83427495291904,0,1,0,1,6.180743987845041,Bajo
826001918,5,90,9.77,69.8,62.57,-10.63,48.089999999999996,6.38,4.55,-10.67,336.91,70.59,37.93,33.33,0,55.81,0,0,0,-17.992656058751532,-8.904109589041088,0,0,0,0,11.678558567876534,Bajo
826001960,4,0,77.5,0,338.68,0,147.15,0,16.23,0,1161.43,0,25,0,100,0,76.67,0,1,0,-0.46948356807511304,0,1,0,0,17.387841821164734,Medio
826002019,5,417.07,10.85,161.32,20.9,-49.46,9.07,-52.05,44.39,-45.17,-33.42,444.44,12.24,50,33.33,225,13.19,0,1,-37.14622641509434,2.1089548749123166,1,1,1,1,15.209447957482261,Medio
826002031,5,77.42,-11.82,68.56,-5.99,-4.99,6.61,3.37,34.43,-25.180000000000003,-50.36000000000001,225,3.85,0,0,44.68,-33.82,0,1,-18.45261121856868,-24.95451788963008,0,1,0,1,14.277326085928943,Bajo
826002060,5,170,-11.110000000000001,-33.129999999999995,31.619999999999997,-75.22999999999999,48.07,-89.5,112.5,-52.480000000000004,66.64999999999999,133.32999999999998,71.43,50,33.33,666.67,-21.740000000000002,1,1,183.95061728395063,-11.956521739130444,0,0,0,0,32.25356960198282,Alto
826002164,5,172,26.47,522.74,31.77,128.95000000000002,4.19,1.23,42.29,865.55,3.66,250,28.57,0,0,193.33,-9.09,1,1,7.843137254901955,-28.1183932346723,0,0,0,0,21.711039553028233,Medio
826002202,5,0,97.44,0,102.30999999999999,0,2.4699999999999998,0,8.41,0,27.57,0,85.71,0,100,0,57.69,0,1,0,-20.12987012987012,0,0,0,0,15.281387852001806,Medio
826002226,5,34.69,-39.39,39.550000000000004,-39.81,3.61,-0.69,1.82,26.790000000000003,-36.7,-33.93,55.00000000000001,-22.58,0,0,76.09,-44.440000000000005,1,1,30.731225296442698,-8.333333333333337,0,0,1,0,10.50625887085505,Bajo
826002341,4,0,175,0,116.17999999999999,0,-21.39,0,-3.56,0,-65.89,0,38.89,0,0,0,107.81,0,0,0,-24.431818181818176,0,0,0,1,11.514119786763201,Bajo
826002601,5,47.74,-13.930000000000001,80.33,26.91,22.06,47.449999999999996,15.709999999999999,47.04,79.32000000000001,66.72,171.88000000000002,-29.89,0,-20,30.740000000000002,-22.38,0,0,-11.504178272980504,-9.819668674422665,1,1,1,1,6.146456175222833,Bajo
826002609,5,0,-76.74,0,-42.03,0,149.26999999999998,0,144.47,0,144.23,0,-58.330000000000005,0,-50,0,-64.29,0,1,0,53.571428571428555,0,0,0,0,15.587069478975147,Medio
826002625,5,1200,-6.41,1266.66,6.890000000000001,5.13,14.219999999999999,26.650000000000002,22.7,-27.310000000000002,23.35,2000,-14.29,300,0,533.33,-7.89,1,0,-51.28205128205128,-1.5861571737563196,0,0,0,0,15.275653643790069,Medio
826002641,4,0,6.329999999999999,0,31.03,0,23.23,0,32.29,0,18.7,0,3.1199999999999997,0,0,0,-4,0,0,0,-9.714285714285731,0,0,0,0,13.951900757672345,Bajo
826002660,5,0,-32.97,0,-15.55,0,25.979999999999997,0,49.519999999999996,0,-7.59,0,-39.290000000000006,0,0,0,-44.07,0,1,0,-16.560155598777428,0,0,0,0,13.205472846935562,Bajo
826002676,4,0,70,0,35.36,0,-20.380000000000003,0,7.249999999999999,0,-13.62,0,27.27,0,-25,0,25,0,0,0,-26.470588235294123,0,0,0,1,12.27584360411862,Bajo
826002687,5,0,-33.839999999999996,0,39.31,0,110.55999999999999,0,61.38,0,300.95,0,19.23,0,0,0,-24.240000000000002,0,0,0,14.50381679389312,0,1,0,1,12.50430616612733,Bajo
826002693-1,5,52.38,-3.1199999999999997,34.13,18.04,-11.98,21.85,17.36,4.46,-21.68,87.33999999999999,200,-8.33,100,50,3.45,0,1,1,-32.112068965517246,3.2258064516129004,0,0,0,0,17.143752005720756,Medio
826002694,5,113.78999999999999,24.19,7.84,81.24,-49.559999999999995,45.93,-25.36,-20.630000000000003,-66.18,98.1,283.33,-26.090000000000003,0,-25,52.17,5.71,1,1,-28.821879382889193,-14.87940630797775,0,0,0,0,20.72309170200281,Medio
826002718,5,11200,2.65,15517.92,-0.98,38.21,-3.54,-11.709999999999999,39.85,0,-3.73,2800,-13.79,300,0,5000,-27.450000000000003,1,1,-54.86725663716815,-29.327248140635554,0,0,0,0,12.470794113307202,Bajo
826002720,5,0,0,0,-17.03,0,-17.03,0,27.27,0,-5.83,0,-18.18,0,0,0,6.25,0,1,0,6.25,0,0,0,0,26.25190161746409,Medio
826002852,6,58.81999999999999,-33.33,-49.120000000000005,22.2,-67.97,83.28999999999999,25,16.400000000000002,-94.22,198.66,133.32999999999998,-11.43,0,0,43.64,-25.319999999999997,1,0,-9.562289562289571,12.025316455696222,1,1,1,1,18.796023178360414,Medio
826002860,3,225.93,-6.819999999999999,77.8,19.759999999999998,-45.45,28.53,-36.05,29.57,-52.23,9.959999999999999,266.67,-18.18,0,0,3900,-25,1,1,1127.2727272727273,-19.512195121951216,0,0,0,0,23.19810762028487,Medio
826002862,5,-7.140000000000001,0,-7.290000000000001,0,-0.16,0,19.02,0,-17.560000000000002,0,66.67,0,0,0,-30.769999999999996,0,1,0,-25.44378698224853,0,0,0,0,0,33.325953497096904,Alto
826002890,5,183.02,-22.67,7.12,46.2,-62.150000000000006,89.05,-55.620000000000005,113.52,-77.07000000000001,37.85,100,0,50,33.33,121.88000000000001,-5.63,0,0,-21.604166666666668,22.025254978144737,0,1,0,1,9.699899334911867,Bajo
826002929,3,197.56,-5.74,148.39,11.110000000000001,-16.53,17.87,-21.43,-20,14.499999999999998,55.76,100,-8.33,33.33,-25,120,-20,1,1,-26.065573770491813,-15.130434782608692,0,0,0,0,11.170770228599881,Bajo
826002930,5,77.14,-41.13,42.970000000000006,-2.88,-19.29,64.97,16.57,24.279999999999998,-43.68,181.14,17.65,-90,33.33,-75,51.22,-27.42,1,1,-14.634146341463417,23.28767123287672,0,0,0,0,13.948250695810959,Bajo
826002963,5,0,92.31,0,69.13,0,-12.049999999999999,0,3.49,0,-2.81,0,700,0,300,0,21.740000000000002,0,0,0,-36.69565217391303,0,0,0,0,16.916174663106847,Medio
828000386,5,53.49,23.64,69.45,16.509999999999998,10.4,-5.76,13.639999999999999,-1,3.95,-24.709999999999997,225,16.919999999999998,25,-20,41.339999999999996,6.13,0,0,-7.918148688683613,-14.163870316008476,1,1,1,1,4.142351853449994,Bajo
829001256,6,38.05,4.37,21.65,71.98,-11.88,64.78,-37.5,50,9.22,211.45000000000002,250,5.36,0,0,8.37,2.15,1,1,-21.498534297439896,-2.1307181411678644,0,0,0,0,7.2227937332516685,Bajo
829001846,6,-4.130000000000001,32.18,-11.88,33.7,-8.08,1.15,-40.45,-9.09,-0.4,8.51,144.12,-24.099999999999998,0,25,-19.009999999999998,16.77,0,0,-15.52483903361097,-11.657653680609215,1,1,1,1,11.238390617159858,Bajo
829003945,4,0,-44.17,0,-19.97,0,43.34,0,69.08,0,-8.34,0,-18.18,0,-25,0,-45.65,0,0,0,-2.651696129956982,0,0,0,0,8.26924524953627,Bajo
830040256,3,-16.619999999999997,-43.5,-50.480000000000004,-94.03,-40.6,-89.44,72.49,-87.87,-64.83,-80.46,68.28999999999999,-76.81,0,-25,-5.52,-9.36,1,1,13.304671715962746,60.43303555412047,1,1,1,0,7.3706418440306525,Bajo
830077617-6,5,-80.80000000000001,0,-78.61,0,11.43,0,48.11,0,-23.34,0,-45.61,0,0,0,-47.160000000000004,0,0,0,175.25474961512293,0,1,0,1,0,2.86758464916428,Bajo
830077644,5,-70.11,0,-86.63,0,-55.269999999999996,0,-49.63,0,-52.94,0,-59.089999999999996,0,0,0,-62.7,0,0,0,24.756694537257616,0,1,0,1,0,1.8744340325970803,Bajo
832001411,5,1255.17,74.05000000000001,1523.0600000000002,151.44,19.77,44.47,-8.67,100.01,186.92,-43.51,1250,303.7,100,25,863.64,50,1,0,-28.891973166782325,-13.815789473684214,0,0,0,0,5.060040876616672,Bajo
