nit_entidad,orden_entidad,num_contratos,val_contratos,val_contratos_media,val_contratos_median,val_contratos_desv,num_familias_dif,num_grupos_dif,num_contratistas_dif,pnum_cont_cerrada,pval_cont_cerrada,pnum_ganadoras,IRCC,IRCCG,adicion,ine_coberturaNeta_m,ine_tasaDesercion_m,ine_tasaRepitencia_m,ine_tasaAnalfabetismo_m,ine_porcentajeAsistencia_m,ine_pruebaLecturaMatematicas_m,ine_pruebaLecturaCritica_m,inf_ingresos_m,inf_financiamiento_m,inf_desempennofiscal_m,inf_igpr_m,inf_nproyectos_m,inf_peducacion_m,inf_psalud_m,inf_regaliaspc_m,inf_vproyectos_m
890706823,5,2073,24052504359,11602751.740955137,3462560,23328088.604363043,80,4,452,0,0,21.804148576941632,7.479271912120235,Bajo,0.13103684538203525,9649.833333333334,332.3333333333333,105.66666666666667,845,6944,4658.2,4801.8,18420151666.666668,1155890000,73.622,67.385625,1.6666666666666667,8.361666666666666,46.485,37976.97,627866209
890706833,5,2915,249740512677,85674275.36089194,27015000,248090265.35211575,111,4,572,0,0,19.622641509433965,6.13019226255939,Bajo,14.573916784318477,8858.666666666666,285,46.333333333333336,0,0,5104.6,5275.4,613687976666.6666,41997545000,76,0,2.25,70.09333333333333,19.501666666666665,351.21,3719966969.55
890707059,6,1312,44522674673,33934965.45198171,5925150,588085027.3181783,74,5,582,0.7621951219512195,0.10043742953097584,44.359756097560975,21.53850700607819,Bajo,4.345566989028917,8858.666666666666,285,46.333333333333336,0,0,5104.6,5275.4,613687976666.6666,41997545000,76,0,2.25,70.09333333333333,19.501666666666665,351.21,3719966969.55
890801026,5,1092,22795783796,20875259.886446886,8000000,52430380.837002166,46,4,305,93.86446886446886,81.58018959305628,27.93040293040293,9.654055499032973,Bajo,8.729811286164171,7035.833333333333,245.66666666666666,138.16666666666666,853,7005,4791,5016.6,17119686666.666666,64623333.333333336,69.014,72.81625,3.5,7.796666666666667,50.01166666666667,21520.515,9892972735
890801035,4,1900,22548683004,11867727.896842105,6000000,23897321.310159735,112,4,497,0,0,26.157894736842106,6.838027134726014,Bajo,14.70320523473298,8283.833333333334,338.1666666666667,274.5,827,6528,4812.2,4999.4,22488013333.333332,-1004585000,68.7,63.411874999999995,2,7.755,50.70666666666666,20334.556666666667,224641030
890801235,7,532,6812007975,12804526.268796992,6951255.5,17241228.45159912,45,4,195,40.41353383458647,34.794987215205076,36.65413533834587,9.051844166302732,Bajo,0.646969059611334,9563.333333333334,479.3333333333333,257,993,6542,4817.4,4920.2,11154298333.333334,-138328333.33333334,64.698,70.87361111111112,3,7.680000000000001,46.84,28645.703333333335,0
890801274,5,209,5583118054,26713483.51196172,6391000,264077452.7695577,27,4,131,80.38277511961722,92.90437314474885,62.67942583732058,32.3413737048904,Bajo,45.384836459303386,7534.833333333333,328.6666666666667,82.5,962,7044,4831,5068,14275701666.666666,-357465000,64.654,67.029375,11,8.065,46.80833333333334,40830.16,305792010
890801517,6,1139,15717447067,13799338.95258999,6867000,24847224.931987394,58,4,280,9.657594381035997,9.527021014398178,24.582967515364356,7.192971438997968,Bajo,12.08461525134138,6932.5,326.3333333333333,154.33333333333334,1027,5993,4704.2,4968.2,14879306666.666666,1129590000,67.332,66.93249999999999,4,7.548333333333334,48.94166666666666,38674.9,623949783
890801562,5,1061,11035167987,10400723.83317625,6765566,14181269.417706976,34,4,279,94.81621112158342,80.92177116397168,26.295947219604148,4.248987885181958,Bajo,0.24144031939127242,5752.833333333333,360.3333333333333,226.33333333333334,812,7042,5113.4,5207,21334270000,-231165000,72.426,66.934375,2.25,9.003333333333334,49.656666666666666,31141.298333333332,68388738.56333333
890801699,5,2772,10434114082,3764110.4191919193,1500000,7856220.746546292,34,3,403,37.698412698412696,53.6541594236328,14.538239538239539,5.611885428442248,Bajo,3.8275227781177046,6466.5,352.1666666666667,138.33333333333334,825,6809,4797.8,4958,19819995000,37835000,66.42399999999999,69.860625,1.3333333333333333,6.898333333333333,45.405,50871.16166666667,597385550
890801719,5,1513,12723473124,8409433.65763384,6168000,9653787.47584697,23,4,343,54.06477197620622,62.03842109833029,22.67019167217449,3.8417714778477006,Bajo,0.1682655769611444,6555.5,360.6666666666667,202.33333333333334,870,7207,4828.2,5122.6,19580786666.666668,484523333.3333333,66.852,77.69375,2.3333333333333335,9.181666666666667,52.25833333333333,15673.33,533947270
890801758,6,220,5253728314,23880583.245454546,9800000,52923121.51217825,35,4,138,25.90909090909091,26.244527097561672,62.727272727272734,14.70632744605378,Bajo,0.6790039304163101,8453.166666666666,272.8333333333333,111.66666666666667,562,6680,4454.2,4743.8,25199218333.333332,242783333.33333334,71.842,62.85875,1,8.361666666666666,50.85666666666667,22758.12,546053317
890801944,6,828,3887137876,4694610.961352657,2100000,12315790.285597153,36,5,187,0,0,22.584541062801932,6.870074314461494,Bajo,0.2119090434863954,8288.5,269,137.83333333333334,343,7269,5119.8,5313.4,31566371666.666668,621276666.6666666,79.05,50.98375,2.8,12.62,45.065,21055.77,426208883.8
890801989,6,4299,65867351891,15321551.963479878,4500000,77776999.33599788,87,4,618,55.129099790648986,34.458019353137566,14.37543614794138,6.9499175362194086,Bajo,22.615212594915544,7554.333333333333,181.83333333333334,297.6666666666667,487,7250,4725.8,4945.2,50222136666.666664,2341905000,76.816,64.145,3.3333333333333335,7.825,41.67166666666667,34694.986666666664,740217593.5
890802218,5,672,8111732973,12071031.20982143,7750000,14868358.96800916,55,5,204,69.94047619047619,70.83829533253055,30.357142857142854,6.304048467346519,Bajo,12.108093322440663,8324.333333333334,414,172,756,6764,4690.2,4977.8,13467148333.333334,72015000.00000001,66.428,65.93479166666667,1.6666666666666667,7.296666666666667,49.09833333333333,34753.318333333336,186652891.155
890802223,5,898,6181533633,6883667.742761693,3000000,14712157.92513774,60,4,286,7.015590200445435,8.200540255800304,31.848552338530066,7.435998830286916,Bajo,1.937674532283031,7616.333333333333,431.6666666666667,512.5,885,7057,4624.4,4876.2,12004411666.666666,518245000,65.718,58.259375,2.3333333333333335,6.878333333333334,43.47,54651.301666666666,390870691.5
890802628,5,758,5840224872,7704782.153034301,3264000,16173351.917510955,31,4,156,0.5277044854881267,2.9176958718996393,20.58047493403694,10.584486407934138,Bajo,0.06508645851091768,10146,500,126,1087,7104,4540.6,4805.4,14418165000,1013650000,68.66,85.3325,2.6666666666666665,7.431666666666667,39.63666666666666,101469.41333333333,7934350848.79
890802961,6,1886,18152151770,9624682.804878049,5595000,14604953.811803285,72,5,567,0.47720042417815484,0.3596090745995344,30.063626723223752,4.491376660359549,Bajo,14.690873525797931,7130.833333333333,409.6666666666667,176.16666666666666,1031,7065,4704.8,4947.6,23987831666.666668,302695000,67.004,72.07916666666667,3,8.848333333333333,52.69833333333333,49212.025,912441471.25
890802978,5,498,7056473216,14169624.931726908,6000000,23697341.97416258,59,4,236,100,100,47.389558232931726,8.079437248802067,Bajo,1.2644610923265718,8722.166666666666,448.5,83.33333333333333,694,6687,4798,4922.6,12869993333.333334,316658333.3333333,70.32,76.54625,3.8,9.458333333333334,44.55166666666666,22762.801666666666,25242657298
890805203,5,382,2828978089,7405701.803664922,5175487.5,7900605.921488349,23,4,143,74.86910994764398,68.14238705119925,37.43455497382199,7.923786005829912,Bajo,18.380202816273744,10326.5,390.6666666666667,130.16666666666666,1049,6837,4567,4889,7742278333.333333,182921666.66666666,58.26,74.91166666666666,1.5,7.005,35.76833333333333,79372.51,683903217
890805260,4,168,1436370449,8549824.101190476,5000000,15708795.654153557,28,3,77,83.92857142857143,84.9751866483853,45.83333333333333,14.713240760035156,Bajo,3.1352319005328093,5159.333333333333,399.1666666666667,412,736,7059,4311,4663.2,4899025000,-158755000,65.99600000000001,76.575625,1.3333333333333333,4.375,26.416666666666668,223422.125,253715000
890902151,5,420,3987114139,9493128.902380953,5500000,16144618.227666404,35,4,185,69.52380952380952,64.09728437423095,44.047619047619044,7.008858202182912,Bajo,3.973902377312041,6226.833333333333,409.1666666666667,712.3333333333334,629,7647,4906.6,5043.2,14479633333.333334,843748333.3333334,65.934,76.27583333333334,1.5,5.818333333333333,28.333333333333336,16538.31,1942535209
890904646,5,54323,1176011685227,21648504.044824477,2919100,266875133.66201562,245,4,2384,0.0018408408961213484,9.474395654367425e-5,4.388564696353294,5.563390998188895,Bajo,2.9311598847393254,10228.5,347,411.8333333333333,0,0,5012.8,5261.6,4986095038333.333,68063918333.333336,83.42,0,2.25,67.51,21.168333333333333,7.298333333333333,15563000397.223333
890905097,5,87,1780213783,20462227.390804596,11484000,30236233.754170105,25,3,64,83.9080459770115,63.14754417335055,73.5632183908046,14.080198984240642,Bajo,0,7791.833333333333,396,435.5,344,6465,5117.6,5281,22383430000,834351666.6666666,75.17399999999999,66.59875,1.6666666666666667,8.551666666666666,33.83833333333333,53593.405,711746318.24
890905166,5,4215,246994012318,58598816.682799526,15657666,742357034.0239869,42,4,1618,98.83748517200475,96.62075383541931,38.38671411625148,13.385632376899846,Bajo,14.229374321254571,8046.166666666667,353.8333333333333,208,206,6830,4919.6,5198.8,403741480000,-9385448333.333334,76.358,0,0,68.05833333333334,18.076666666666668,11.459999999999999,0
890905177,5,20620,273847577158,13280677.84471387,3270300,139149272.97649154,152,5,983,0,0,4.7672162948593595,17.328242658350312,Bajo,0.080850141184720975,10228.5,347,411.8333333333333,0,0,5012.8,5261.6,4986095038333.333,68063918333.333336,83.42,0,2.25,67.51,21.168333333333333,7.298333333333333,15563000397.223333
890905193,6,212,7751394298,36563180.6509434,12651046.5,187266733.65334916,20,4,143,100,100,67.45283018867924,18.196674184970643,Bajo,0,7389.833333333333,310.3333333333333,337,563,7024,4697,4995.4,49506670000,6372041666.666667,75.314,56.965,0,11.246666666666666,49.75833333333333,9787.906666666666,0
890905198,5,1134,29348512606,25880522.580246914,5210634,151219335.1091126,52,4,342,99.73544973544973,95.28842565017314,30.158730158730158,17.635908570254788,Bajo,2.201033025453329,8121,255.33333333333334,368.5,776,7132,4857.8,5074.6,22770350000,1031498333.3333334,69.67399999999999,73.171875,2.25,8.5,49.445,19110.975,458312739
890906211,5,410,9249409976,22559536.52682927,9700000,62018042.50062177,42,4,201,0,0,49.02439024390244,13.163818121005967,Bajo,6.308394169679391,9648.333333333334,397.8333333333333,380.6666666666667,873,6890,4477.6,4777.6,24114913333.333332,2261928333.3333335,68.86,67.51520833333333,2,8.485,49.64833333333333,88311.76833333334,808597074.9
890906344,5,164,1912313726,11660449.548780488,4948810,21808347.685945705,24,3,102,0.6097560975609756,0.8556982976965779,62.19512195121951,12.78655903146453,Bajo,0.3774341352183676,9718.833333333334,248.83333333333334,404.8333333333333,674,7216,4919,5113.6,10277226666.666666,132253333.33333333,66.464,67.27888888888889,2,6.058333333333334,28.813333333333333,30600.22666666667,157666092
890906346,3,264,5842046724,22128964.863636363,8800000,58617157.80606134,24,4,147,49.621212121212125,44.704610565179046,55.68181818181818,12.454604989661496,Bajo,0,7049.5,466.6666666666667,493.6666666666667,758,5941,4606.4,4955.8,25416196666.666668,-462776666.6666667,75.858,66.605,2,10.375,47.516666666666666,59096.85166666666,549678340
890906560,5,202,8224199830,40713860.54455446,9706666.5,100210257.94797327,4,3,83,0,0,41.089108910891085,20.416328235132237,Bajo,8.314723323120093,10601.5,309.3333333333333,232.83333333333334,794,7058,4541,4837.6,19526570000,5280695000,72.752,62.2875,1,8.843333333333334,40.01,27027.381666666664,269939578
890906966,5,409,3745752586,9158319.281173594,4320000,25671988.65762564,8,2,137,58.924205378973106,52.76480802248054,33.496332518337404,13.72911899639212,Bajo,0.7320710722897842,12654,421,626.6666666666666,941,7358,4666.4,4899.4,16410848333.333334,-279343333.3333333,73.446,72.07555555555555,4.666666666666667,6.156666666666666,36.64666666666667,453079.315,2385654603.4
890906991,5,436,19585705109,44921341.99311927,12742500,171649911.22566044,65,4,184,100,100,42.201834862385326,15.160102488309455,Bajo,17.69717192613052,11319.333333333334,361.6666666666667,528,1461,7176,4761.2,5058.2,23925753333.333332,60661666.666666664,62.71,76.29555555555555,1.6666666666666667,8.966666666666667,50.57,28803.445,1163752374
890907215,6,6046,112169054377,18552605.752067484,2560304.5,95263238.89012627,163,5,561,3.059874297055905,21.155537383995078,9.278862057558717,17.774016734701544,Bajo,2.8240537555427316,8307,329.3333333333333,391.8333333333333,287,6532,5035.8,5257.4,54327478333.333336,-2128141666.6666667,77.30199999999999,85.8075,0,13.903333333333332,44.288333333333334,11502.275,0
890907241,5,2282,59153692145,25921863.341367222,2354740,142217623.3762765,116,4,310,30.411919368974583,78.34297214517512,13.584574934268186,18.834706301541004,Bajo,13.238512145660424,8291.5,712.8333333333334,568,1060,6655,4906.8,5210,28822851666.666668,1645750000,70.554,79.98708333333333,3,8.066666666666666,58.23166666666667,46135.683333333334,253733251.6
890907279,5,96,5562689729,57944684.677083336,12000000,151821039.12721762,1,3,60,100,100,62.5,26.07344564512185,Bajo,0,8543.666666666666,229,442.1666666666667,465,6598,5205.4,5337.8,46563973333.333336,2605605000,77.712,72.03958333333333,1.3333333333333333,14.006666666666666,47.10333333333333,30372.945,766910348
890907297,5,267,6482516655,24279088.595505618,10000000,53877687.03262037,11,3,103,63.670411985018724,74.6841911970375,38.57677902621723,15.161640604234778,Bajo,0.7644399233720354,7881.833333333333,397,574.3333333333334,1627,6568,4466.4,4746.4,22348130000,896243333.3333334,67.414,94.21472222222222,1.3333333333333333,6.903333333333333,47.90166666666667,54258.86833333333,462137570
890980003,5,3768,23894242310,6341359.424097665,1651518,28786595.849344596,163,4,587,0,0,15.578556263269638,17.12194240725651,Bajo,2.80539507048631,8854.666666666666,411.3333333333333,326.3333333333333,775,6833,4723.8,4943.4,44266238333.333336,4005785000,77.518,70.67625,5,9.395,57.13166666666667,53721.933333333334,13737406
890980066,5,11502,276095236376,24004106.796731003,2664000,197135813.37322092,87,4,854,0.9737436967483917,10.832511740358228,7.424795687706485,17.213086448495524,Bajo,4.360362745969363,7479.5,313.3333333333333,337.8333333333333,181,6923,5002.4,5304,400878440000,20722336666.666668,82.182,0,0,70.395,15.935,0.11,0
890980181,5,1311,7727584820,5894420.152555301,2100000,20410983.654041342,84,4,233,55.75896262395118,57.65552589560576,17.772692601067888,19.55786287135231,Bajo,3.787891674995943,7495.5,394.1666666666667,256.5,890,6700,4495.8,4838.2,17717450000,1638085000,61.438,69.90375,1.3333333333333333,9.911666666666667,41.678333333333335,26976.123333333333,360637901
890980326,5,749,19195309741,25627916.87716956,8400000,79759926.43697448,97,4,367,7.87716955941255,4.279485807126158,48.99866488651535,10.090048814113088,Bajo,10.75707738947757,11277.5,336.5,249.16666666666666,446,6357,4966.2,5195,28154773333.333332,446818333.3333333,75.554,87.07083333333334,1.5,10.746666666666666,56.36,35896.94,146266486
890980346,5,91,1106851394,12163202.131868131,3675000,28808052.28040615,10,3,70,100,100,76.92307692307693,17.099288760649063,Bajo,1.1980311830418289,5873.166666666667,570,631.5,1028,6260,4736.4,5039.6,11746201666.666666,440825000.00000006,67.45,63.96041666666667,3.75,6.531666666666666,32.61666666666667,39815.551666666666,673630191
890980367,5,1193,8054709433,6751642.441743503,1710000,18830603.609892346,112,4,242,100,100,20.284995808885164,18.902228470584237,Bajo,2.152742652804901,8547.166666666666,599.8333333333334,838.8333333333334,1059,6896,4610.6,4952.4,17958868333.333332,171931666.66666666,72.782,75.37041666666667,2.25,7.266666666666667,40.336666666666666,88585.80333333333,15885886032.26
890980444,5,405,7357141397,18165781.227160495,7500000,59620616.97059367,2,1,162,0.24691358024691357,0.1406796395706135,40,14.547772288912574,Bajo,10.254773364369232,8797,281.8333333333333,196.66666666666666,525,6878,4471.6,4750.4,13995540000,1045726666.6666666,70.352,71.66708333333332,1,5.8,45.111666666666665,92634.79833333334,639576115.25
890980512,5,70,445464581,6363779.728571429,3300000,9593424.003760654,5,4,44,100,100,62.857142857142854,18.67545882879393,Bajo,0.9387704528378014,10064.333333333334,204.16666666666666,197.33333333333334,756,7162,4395,4680,9475463333.333334,70938333.33333333,66.738,75.56,2.3333333333333335,3.9416666666666664,35.41,121302.22333333333,173148838
890980643,5,64,330898466,5170288.53125,1351184.5,13196944.397425635,1,4,34,100,100,53.125,28.837896351080037,Bajo,0,8436.666666666666,307.3333333333333,428.1666666666667,1015,6813,4851.2,5073,21834428333.333332,222201666.66666666,70.096,74.65333333333334,3,7.426666666666667,47.83,47988.90666666667,1432002636
890980727,5,1472,21555108175,14643415.879755436,2667260,54033123.01751122,76,4,391,92.59510869565217,78.1646321058187,26.5625,11.907672785901143,Bajo,4.635473005562645,6941.833333333333,352.8333333333333,291.8333333333333,340,7170,5138.4,5318.4,61654793333.33333,2522073333.3333335,81.298,0,1,10.286666666666667,46.76,632.83,16474403285
890980732,5,2787,12967420257,4652823.917115178,1325110,25776865.159123115,128,4,326,0.07176175098672408,1.3831651280305999,11.697165410836025,20.414868538315712,Bajo,1.0946071953531358,8662.833333333334,351.5,278.1666666666667,655,6570,5168.8,5343.6,16760481666.666666,703716666.6666666,68.85600000000001,74.23875,1.3333333333333333,6.945,47.79833333333333,56538.776666666665,93760347
890980752,5,349,8052638861,23073463.785100285,9776800,68122889.57789025,36,3,181,59.31232091690545,48.470050232890976,51.862464183381086,10.653296437858991,Bajo,6.418441849027032,9143.166666666666,345.8333333333333,241.66666666666666,271,6598,5163.2,5289,54036378333.333336,4808293333.333333,78.17,88.543125,2.5,14.41,50.468333333333334,22469.875,746564414
890980757,5,934,187529032298,200780548.49892932,79757980,862339577.8056614,49,4,96,0,0,10.278372591006423,56.947578581725395,Bajo,32.182306766239975,8067.333333333333,402.6666666666667,476.5,834,7046,4837.8,5026.6,104092650000,6450401666.666667,77.172,75.26291666666667,6.333333333333333,10.476666666666667,59.515,100481.14666666667,7615220895.48
890980758,6,737,10419453406,14137657.267299864,2200000,53522580.76509999,74,4,208,0.13568521031207598,0.18527593768866457,28.222523744911804,24.81243745442948,Bajo,4.0615777115593,8948.333333333334,191.16666666666666,205.33333333333334,254,6843,5266.4,5298,55736310000,6195323333.333333,80.238,73.109375,3,15.408333333333333,41.64666666666667,21320.016666666666,1117215663.5
890980765-9,5,341,3611489178,10590877.35483871,6250000,15660775.39986156,39,4,124,0,0,36.36363636363637,8.92002486530259,Bajo,12.008228581633789,8409,256.1666666666667,287,748,6956,5073.8,5263.2,15706075000,-89496666.66666667,71.276,59.067499999999995,1,8.561666666666667,39.531666666666666,49281.346666666665,212779509.33333334
890980840,5,496,11233445506,22648075.616935484,13940000,47106905.641206585,40,4,212,99.79838709677419,98.90711171443857,42.74193548387097,8.24336635569492,Bajo,0,9179.333333333334,534.8333333333334,397.8333333333333,1262,6802,4153.2,4509.4,30361886666.666668,4099981666.6666665,72.506,75.66888888888889,1.3333333333333333,9.303333333333333,46.99333333333333,16889.851666666666,2800167332
890980855,6,678,4784347457,7056559.671091446,3780000,13713653.387690704,4,2,180,100,100,26.548672566371685,7.530947084376415,Bajo,0.4490184618288816,9464.833333333334,255.5,394,859,7205,4554.8,4830.8,19805746666.666668,958980000,68.86,63.56333333333333,1.25,7.613333333333333,42.955,34882.566666666666,750099726.3333334
890980866,5,1229,20018842755,16288724.780309195,3000000,288424067.217777,72,5,278,0.08136696501220504,0.007992469992304508,22.620016273393002,30.61995188642973,Bajo,6.006891064178612,9210.5,276.6666666666667,207.83333333333334,489,6488,4895.4,5042.4,22681440000,2254825000,74.14,65.29374999999999,1.5,8.556666666666667,44.041666666666664,12725.468333333332,2300308894.92
890980949,5,640,42808370803,66888079.3796875,14060000,194754611.12239066,62,5,252,44.6875,10.57034807707022,39.375,16.259568918718667,Bajo,12.399568400256474,10021.166666666666,326.8333333333333,412.5,254,7242,5197.6,5363,63394771666.666664,3826088333.3333335,81.248,0,0,14.766666666666667,47.03,27.56,0
890980959,4,467,3659567439,7836332.845824411,2500000,20947696.584381495,44,4,170,2.141327623126338,2.1341626107959257,36.402569593147746,15.134399905938588,Bajo,6.656502601713963,6856.166666666667,301,285.3333333333333,975,6559,4659.2,5006,8461860000,-50601666.66666663,67.008,81.406875,1,5.22,30.836666666666666,57353.72,378777013
890980971,5,1124,16309612899,14510331.760676157,6872250,43304502.81434252,62,5,419,0,0,37.27758007117438,6.757192395779993,Bajo,12.877715279239702,6263.833333333333,348.6666666666667,516.6666666666666,1387,6650,4659.8,4917.8,34388353333.333336,-315790000,67.706,52.16791666666666,2.5,8.643333333333334,55.79333333333334,60085.691666666666,2313214090
890980997,5,429,17536835835,40878405.20979021,9600000,100593714.83309114,44,3,185,0.9324009324009324,0.22896616229857064,43.12354312354312,29.95376971396033,Bajo,2.858656247390225,7777.333333333333,597.5,503.6666666666667,954,6782,4614.2,4841.6,62484235000,-627171666.6666666,74.092,61.20916666666667,1.75,11.141666666666666,51.68166666666667,92139.40000000001,2371671544.133333
890981074,5,234,1950640225,8336069.337606838,5450000,15316509.936028574,33,4,97,99.57264957264957,89.38881207578912,41.452991452991455,13.30896944737672,Bajo,6.404513317743797,7763.166666666667,429.3333333333333,317,1066,6884,4499.2,4861.8,9366788333.333334,1043075000,61.800000000000004,83.01333333333334,2.5,4.74,32.60166666666667,62659.42166666667,902594767.52
890981096,5,482,3719596445,7717005.072614108,3318533.5,16435600.550625557,22,2,209,99.79253112033194,93.82680101469987,43.36099585062241,8.571916269163669,Bajo,0,8067.333333333333,219,72.66666666666667,879,7084,4648.2,4897.8,9257896666.666666,1039741666.6666666,65.22,71.37979166666666,3.5,4.785,36.29333333333334,42920.66166666667,304994544
890981108,4,619,7548662576,12194931.46365105,5400000,48730897.42168923,60,3,200,20.35541195476575,14.7233368137768,32.31017770597738,12.339046283269278,Bajo,9.190572189355713,10176.5,391.5,468.5,1037,7045,4976,5059.2,20938038333.333332,-599908333.3333334,68.256,71.87958333333333,3.6666666666666665,7.413333333333333,46.038333333333334,74174.445,469654928.2
890981163,5,149,1322340882,8874771.020134227,3009922,20914759.338378135,39,3,72,98.65771812080537,96.98652907563967,48.322147651006716,22.16183435696963,Bajo,1.1155674929188029,7521,358.5,330,810,7146,4542.6,4883.6,7173735000,-111458333.33333331,60.403999999999996,57.30479166666667,5,5.0633333333333335,36.33166666666666,7588.243333333334,93400267
890981182,5,240,2166220160,9025917.333333334,6194000,11927406.944323635,2,1,122,0,0,50.83333333333333,11.785138689712573,Bajo,7.934239229673802,8920,365.5,326.5,817,6683,5192.2,5214.2,15574970000,172191666.66666666,67.044,81.30194444444444,5,6.793333333333333,43.11666666666667,150488.01833333334,192102610.66666666
890981266,5,209,1636937648,7832237.550239234,5400000,10326188.592048643,13,3,94,71.29186602870813,68.10524275998569,44.97607655502392,10.587650451808841,Bajo,2.038916315179292,7268.166666666667,263.8333333333333,106,1042,6749,4446,4760.4,7950696666.666667,710500000,62.372,74.47645833333334,2.25,4.21,30.006666666666668,118270.39333333333,100569753
890981424,5,828,7536600365,9102174.353864735,2105000,32943168.073695358,74,4,193,0,0,23.309178743961354,16.531865473851923,Bajo,2.787464548916547,7578.5,661.8333333333334,493.5,1459,6562,4709.4,4975.4,20412991666.666668,346518333.3333333,64.89,82.46124999999999,2.3333333333333335,6.648333333333333,49.833333333333336,47646.365,264916077
890981536,5,3078,87086132049,28293090.33430799,3800000,247821032.15635753,133,4,232,10.656270305393111,43.29293322705671,7.537361923326835,32.09440678222426,Bajo,3.745645957885292,7536.333333333333,203,151.33333333333334,875,7403,4340,4679.8,25415791666.666668,428358333.3333333,71.374,60.324374999999996,2.2,8.628333333333334,46.266666666666666,21322.024999999998,5849699897
890981652,5,297,4054721624,13652261.36026936,7540000,26062221.540696025,29,3,147,83.5016835016835,61.16540288044199,49.494949494949495,9.886964832554986,Bajo,14.480800909914741,5441.833333333333,510.6666666666667,348.3333333333333,1317,6795,4211.4,4555.8,14215896666.666666,432006666.6666667,58.949999999999996,50.235625,2.75,5.618333333333333,41.20666666666666,16182.808333333332,647860657.5
890981817,6,1018,8414458671,8265676.494106091,2700948.5,35787281.432022855,79,5,310,99.90176817288801,99.61512541369282,30.451866404715126,15.829527634239248,Bajo,1.1556408258677655,11803.666666666666,244.16666666666666,193,235,6647,4930.8,5099.6,13497515000,-19283333.333333295,76.582,58.49520833333334,1,7.385,35.43,74479.60333333333,0
890981848,5,520,5380377660,10346880.115384616,6000000,16531239.462994788,53,4,205,100,100,39.42307692307692,7.666323448727769,Bajo,8.055598911808444,8580.5,279.6666666666667,214.83333333333334,707,6636,4510.6,4815.2,20628633333.333332,980908333.3333334,77.42999999999999,68.39,1.5,8.196666666666667,38.42,50446.88333333333,448951455.94
890981851,5,279,2268613468,8131231.068100358,4869750,13846430.727985855,16,4,147,100,100,52.68817204301075,9.948563732470449,Bajo,0,7654.166666666667,474.1666666666667,486.8333333333333,998,6901,4370.6,4684,11884826666.666666,-972365000,60.102,73.10833333333333,1.5,6.571666666666666,38.623333333333335,142284.41499999998,440735444.63
890982065,5,208,7626911386,36667843.20192308,4984348,415646656.07962465,45,4,99,100,100,47.59615384615385,41.415977983096504,Bajo,2.032922197459544,9223.166666666666,356.3333333333333,469.5,720,7015,4588.4,4780.2,10100850000,702331666.6666666,66.438,68.351875,2.5,6.718333333333334,27.628333333333334,51970.035,151507283.5
890982091,5,1127,20448683801,18144351.198757764,2550000,93148833.57549125,99,4,380,99.82253771073647,97.11241606674399,33.71783496007099,15.731942847307854,Bajo,2.525086814527549,11126,443.5,368.8333333333333,788,7019,4607.4,4888.8,16523993333.333334,400328333.3333333,68.88,66.38979166666667,3.75,7.416666666666666,45.78,39368.44,158139148.33333334
890982101,5,149,1823470796,12238059.033557046,3120000,27106423.238144323,2,2,71,99.32885906040269,99.36385051927094,47.651006711409394,15.971314968249255,Bajo,0,9044.833333333334,480.1666666666667,498.1666666666667,1041,6813,4615.8,4817,33470716666.666668,1489601666.6666667,71.19800000000001,81.96312499999999,2,8.735,49.06,96914.575,1794138680
890982113,5,185,2384093955,12886994.35135135,9000000,21332931.83137048,36,4,103,31.351351351351354,30.487748877329796,55.67567567567567,10.276426971663506,Bajo,2.904222513209275,9782.333333333334,274.6666666666667,286.1666666666667,672,5459,4406.2,4673.8,10379436666.666666,1396986666.6666667,61.937999999999995,51.6425,1.25,6.466666666666667,35.6,58844.886666666665,1701972399.015
890982116,5,1082,17718495084,16375688.61737523,3537512,63037316.59766962,99,5,313,95.10166358595194,94.33068203457589,28.927911275415894,16.376614609652954,Bajo,7.095013909079372,8787.666666666666,549.8333333333334,363.6666666666667,1519,6594,4339.8,4667.4,19212753333.333332,-161725000,63.858,56.636875,2.3333333333333335,7.418333333333333,48.443333333333335,33115.78,225993471
890982123-1,5,94,594008424,6319238.55319149,1493512.5,17968929.21829574,3,4,45,97.87234042553192,93.11767336148081,47.87234042553192,26.07560395923805,Bajo,0,11930,347.6666666666667,291.3333333333333,864,6885,4656.2,4876.2,22461448333.333332,3343091666.6666665,69.586,53.24875,2.5,6.8133333333333335,44.72833333333333,63888.48666666667,3548568454
890982134,5,2252,30152943286,13389406.43250444,4200000,67092515.882839225,82,5,681,58.081705150976916,73.99698077354716,30.239786856127886,9.831736348670919,Bajo,0.5984945012194958,7805.333333333333,318.8333333333333,438,1307,7410,4331.2,4507.8,40930693333.333336,-1389591666.6666667,67.862,71.25916666666667,1.75,12.336666666666666,50.473333333333336,65613.14666666667,8159081139.1
