orden_entidad,num_contratos_1,num_contratos_2,num_contratos_3,val_contratos_1,val_contratos_2,val_contratos_3,val_contratos_media_1,val_contratos_media_2,val_contratos_media_3,val_contratos_median_1,val_contratos_median_2,val_contratos_median_3,val_contratos_desv_1,val_contratos_desv_2,val_contratos_desv_3,num_familias_dif_1,num_familias_dif_2,num_familias_dif_3,num_grupos_dif_1,num_grupos_dif_2,num_grupos_dif_3,num_contratistas_dif_1,num_contratistas_dif_2,num_contratistas_dif_3,b_cont_cerrada_1,b_cont_cerrada_2,b_cont_cerrada_3,pnum_ganadoras_1,pnum_ganadoras_2,pnum_ganadoras_3,b_adicion_tiempo_1,b_adicion_tiempo_2,b_adicion_tiempo_3,b_adicion_cuantia_1,b_adicion_cuantia_2,b_adicion_cuantia_3,IRCC,IRCCG
5,79,0,77,1304562002,0,2000106914,16513443.06329114,0,25975414.467532467,7200000,0,9000000,36703371.97647448,0,83263786.54526398,1,0,24,3,0,4,42,0,42,1,0,1,53.16455696202531,0,54.54545454545454,0,0,0,1,0,0,23.156697728670853,Medio
5,196,953,1207,1374842385,6572983977,4558275802,7014501.964285715,6897150.028331584,3776533.390223695,2826667,2200000,2250000,20344254.429267906,79090797.68758914,4759482.440346422,11,54,40,3,4,3,89,247,231,1,1,0,45.40816326530612,25.918153200419724,19.138359569179787,0,1,0,0,1,0,11.141238853001434,Bajo
5,461,470,0,4212374207,3356437213,0,9137471.164859002,7141355.772340425,0,2700000,4050000,0,23659250.29295784,17354609.514087934,0,12,46,0,4,4,0,135,226,0,1,0,0,29.28416485900217,48.08510638297872,0,0,1,0,0,0,0,9.049925853916047,Bajo
5,0,189,494,0,526351510,2502007943,0,2784928.6243386245,5064793.406882592,0,2184991,2095100,0,3948054.6576364227,19067498.134830415,0,22,35,0,4,4,0,74,114,0,1,0,0,39.15343915343915,23.076923076923077,0,0,0,0,0,0,15.191329521734776,Medio
5,239,509,742,2082140400,12349797374,4744918193,8711884.518828452,24262863.21021611,6394768.454177897,5700000,4800000,4000000,10749362.16570276,273295703.02757543,10218708.989421815,24,55,59,4,4,4,126,225,196,1,0,1,52.719665271966534,44.20432220039292,26.41509433962264,1,1,1,1,1,1,16.78643464701768,Medio
4,0,0,251,0,0,445146330,0,0,1773491.3545816734,0,0,1200000,0,0,2207824.8229523804,0,0,16,0,0,4,0,0,51,0,0,0,0,0,20.318725099601593,0,0,0,0,0,0,13.36767733342441,Bajo
5,446,904,594,6384578879,9987697949,64538431459,14315199.280269058,11048338.439159293,108650558.01178451,7000000,4500000,9000000,39938833.8085032,96279432.0134525,2322405895.144986,21,21,26,3,3,4,215,270,241,1,1,0,48.20627802690583,29.867256637168143,40.572390572390574,0,1,1,0,1,1,32.20971153954629,Alto
5,0,94,434,0,504723211,2115522040,0,5369395.861702127,4874474.746543779,0,3300000,3465000,0,6730699.278073382,5145393.208482403,0,5,2,0,1,1,0,64,137,0,1,0,0,68.08510638297872,31.566820276497698,0,0,0,0,0,0,5.971533150114759,Bajo
6,64,202,383,11187454277,23871514950,47019387940,174803973.078125,118175816.58415842,122766025.95300262,59936379.5,47512039,35259700,394891323.24747896,369744894.02415985,280011457.09253645,4,50,64,4,4,4,48,95,113,0,0,0,75,47.02970297029702,29.50391644908616,0,0,1,0,0,1,23.366162328027414,Medio
5,316,224,206,19676290990,19081727224,21821628425,62266743.6392405,85186282.25,105930235.07281554,11854250,16628524,17908400,484543327.0054429,574653446.7230155,630454356.2421001,20,47,36,4,4,4,146,152,131,1,0,0,46.20253164556962,67.85714285714286,63.59223300970874,1,1,1,1,1,1,21.50820823932314,Medio
5,255,468,573,2537485627,3381548593,4046517606,9950924.02745098,7225531.181623932,7061985.35078534,5702533,4550000,4050000,12894583.173110008,8123164.811292042,19794745.897695888,29,48,58,4,5,4,115,135,139,0,0,1,45.09803921568628,28.846153846153843,24.25828970331588,1,1,1,1,1,1,7.561149365213629,Bajo
5,635,617,783,1082657422,921278158,2025091355,1704972.3181102362,1493157.468395462,2586323.5696040867,1100000,950000,1500000,1709163.9711347634,1148455.7930606871,8508369.153167015,10,7,16,2,1,4,74,95,118,1,0,1,11.653543307086615,15.39708265802269,15.070242656449553,0,0,0,0,0,0,8.580562617531879,Bajo
6,137,468,917,483125143,2579964101,5806725274,3526460.897810219,5512743.805555556,6332306.732824427,2550000,3440000,4200000,3287613.1097538667,9483908.632896543,10528319.374401629,1,23,27,1,3,3,105,208,312,1,1,0,76.64233576642336,44.44444444444444,34.023991275899675,0,0,0,0,0,0,3.0850762333635284,Bajo
5,97,179,7,351183320,537947173,38151000,3620446.597938144,3005291.469273743,5450142.857142857,3040000,2213151,4815000,2651726.490026862,2951062.577755833,3122100.597811855,3,4,2,2,2,1,49,66,7,0,0,0,50.51546391752577,36.87150837988827,100,1,0,0,1,0,0,10.948978506813363,Bajo
5,439,409,295,4344299876,6099628287,7412240380,9895899.48974943,14913516.594132029,25126238.576271188,4842720,7838400,13200000,19020016.59797108,33490394.292327948,48141377.26806381,49,62,61,5,4,4,275,234,182,1,0,0,62.64236902050114,57.21271393643031,61.694915254237294,0,1,1,0,1,1,6.180743987845041,Bajo
5,70,133,146,362393593,615331797,1000334165,5177051.328571429,4626554.864661654,6851603.869863014,3102050,3300000,3450000,4894405.2130473545,4371953.328181334,19101388.48981618,17,29,40,3,4,4,43,67,67,0,0,0,61.42857142857143,50.37593984962406,45.89041095890411,1,0,0,1,0,0,11.678558567876534,Bajo
4,0,80,142,0,254414400,1116075241,0,3180180,7859684.795774648,0,2968200,3450000,0,1755900.1423699139,22149397.084328167,0,8,10,0,1,2,0,30,53,0,1,1,0,37.5,37.32394366197183,0,1,1,0,0,0,17.387841821164734,Medio
5,41,212,235,585217263,1529271076,1848914576,14273591.780487806,7213542.811320755,7867721.6,6500000,3116500,4500000,24855089.938833185,13627817.220615288,9073609.575963445,9,49,55,2,3,4,28,91,103,0,1,1,68.29268292682927,42.924528301886795,43.829787234042556,1,1,1,1,1,1,15.209447957482261,Medio
5,62,110,97,560864833,945389133,888768919,9046206.983870968,8594446.663636364,9162566.175257731,4450000,4600000,6184000,22197836.447773516,16609182.859085241,8244722.502519851,8,26,27,4,4,4,47,68,45,0,1,1,75.80645161290323,61.81818181818181,46.391752577319586,0,1,1,0,1,1,14.277326085928943,Bajo
5,10,27,24,576700123,385644384,507568768,57670012.3,14283125.333333334,21148698.666666668,38105531.5,4000000,8500000,66024604.745715864,31374739.40234049,52286293.27006971,3,7,12,2,3,4,3,23,18,1,1,1,30,85.18518518518519,75,0,0,0,0,0,0,32.25356960198282,Alto
5,25,68,86,106231516,661543657,871686770,4249260.64,9728583.19117647,10135892.674418604,3179800,3218831,4580000,3626534.6566517865,35016143.177990645,36296956.099421225,6,21,27,4,4,4,15,44,40,1,1,1,60,64.70588235294117,46.51162790697674,0,0,0,1,0,1,21.711039553028233,Medio
5,0,39,77,0,136560994,276273535,0,3501563.9487179485,3587967.987012987,0,2560000,2775400,0,2507698.157677285,3199069.173762467,0,7,13,0,2,4,0,26,41,0,1,1,0,66.66666666666666,53.246753246753244,0,0,0,0,0,0,15.281387852001806,Medio
5,98,132,80,560763457,782562420,471024509,5722076.091836735,5928503.181818182,5887806.3625,2749836,2800000,3550000,14799389.648078747,9367722.161982944,6189159.146384967,20,31,24,4,4,4,46,81,45,1,1,1,46.93877551020408,61.36363636363637,56.25,1,0,0,1,1,0,10.50625887085505,Bajo
4,0,116,319,0,1214733814,2625971890,0,10471843.22413793,8231886.802507837,0,4199500,4050000,0,43308620.73708608,14773194.790339008,0,36,50,0,4,4,0,64,133,0,1,0,0,55.172413793103445,41.692789968652036,0,0,1,0,1,1,11.514119786763201,Bajo
5,486,718,618,5799848981,10458895075,13273653181,11933845.639917696,14566706.23259053,21478403.20550162,7495412,8672720,12752432,17990693.978873424,32261479.4315026,53785467.619213544,32,87,61,5,5,4,270,353,274,0,0,0,55.55555555555556,49.16434540389972,44.336569579288025,1,1,1,1,1,1,6.146456175222833,Bajo
5,0,43,10,0,128883551,74714840,0,2997291.88372093,7471484,0,2429752,5940000,0,2436217.021411829,5949854.808714429,0,12,5,0,2,1,0,28,10,0,1,1,0,65.11627906976744,100,0,1,0,0,1,0,15.587069478975147,Medio
5,6,78,73,26231000,358488695,383205853,4371833.333333333,4596008.91025641,5249395.2465753425,2574000,3260000,4000000,4745913.459668925,3450015.608271398,4255744.202553636,1,21,18,1,4,4,6,38,35,1,1,0,100,48.717948717948715,47.94520547945205,0,0,0,0,0,0,15.275653643790069,Medio
4,0,79,84,0,294858313,386351262,0,3732383.7088607596,4599419.785714285,0,2177000,2880000,0,4463246.572893824,5297654.592750418,0,32,33,0,4,4,0,50,48,0,1,0,0,63.29113924050633,57.14285714285714,0,0,0,0,0,0,13.951900757672345,Bajo
5,0,91,61,0,568065161,479710298,0,6242474.296703297,7864103.24590164,0,4200000,6280000,0,6089662.418988953,5627420.547398688,0,28,17,0,4,4,0,59,33,0,1,1,0,64.83516483516483,54.09836065573771,0,1,0,0,1,0,13.205472846935562,Bajo
4,0,40,68,0,313338509,424137301,0,7833462.725,6237313.25,0,5028750,5393500,0,7648851.347360606,6607182.112696764,0,22,28,0,4,3,0,36,45,0,0,1,0,90,66.17647058823529,0,1,0,0,1,1,12.27584360411862,Bajo
5,0,198,131,0,1015265370,1414342785,0,5127602.878787879,10796509.809160305,0,2706575.5,4368000,0,6276373.574560037,25165280.18753879,0,26,31,0,4,4,0,99,75,0,1,0,0,50,57.25190839694656,0,1,1,0,1,1,12.50430616612733,Bajo
5,42,64,62,181953618,244045351,288081985,4332229,3813208.609375,4646483.629032258,2500000,2934000,3065000,4191864.63240518,3283223.991960364,6150690.0561231235,4,12,11,1,2,3,29,30,30,1,1,1,69.04761904761905,46.875,48.38709677419355,0,0,0,0,0,0,17.143752005720756,Medio
5,29,62,77,605585644,653063168,1183603226,20882263.586206898,10533276.903225806,15371470.467532467,8440000,6300000,5000000,41936603.07147489,14181560.644315785,28093143.936640766,6,23,17,4,4,3,23,35,37,1,1,1,79.3103448275862,56.451612903225815,48.05194805194805,0,0,1,0,0,1,20.72309170200281,Medio
5,1,113,116,2490000,388886172,385091703,2490000,3441470.548672566,3319756.0603448274,2490000,2198400,3074430,0,3378046.8309752075,3252083.5760841006,1,29,25,1,4,4,1,51,37,1,1,1,100,45.13274336283185,31.896551724137932,0,0,0,0,0,0,12.470794113307202,Bajo
5,0,30,30,0,215039257,178421241,0,7167975.233333333,5947374.7,0,3300000,4200000,0,12135637.326554932,11427791.284241365,0,11,9,0,3,3,0,16,17,0,1,1,0,53.333333333333336,56.666666666666664,0,1,0,0,0,0,26.25190161746409,Medio
5,0,16,0,0,45485000,0,0,2842812.5,0,0,2616750,0,0,2547581.3292546063,0,0,5,0,0,1,0,0,13,0,0,1,0,0,81.25,0,0,0,0,0,0,0,29.658352325476848,Medio
6,85,135,90,1529842840,778332234,951084919,17998151.05882353,5765423.955555555,10567610.211111112,3000000,3750000,4365000,113971250.2520593,6583371.942176064,19662182.71354125,15,35,31,4,4,4,55,79,59,1,1,0,64.70588235294117,58.51851851851851,65.55555555555556,1,1,1,1,1,1,18.796023178360414,Medio
3,27,88,82,151587748,269516660,322786436,5614361.037037037,3062689.3181818184,3936419.951219512,3661000,2341074,3033321.5,6532802.020936313,3120950.4205240146,3431685.537319446,6,22,18,4,4,4,1,40,30,1,1,1,3.7037037037037033,45.45454545454545,36.58536585365854,0,0,0,0,0,0,23.19810762028487,Medio
5,14,13,0,81608600,75657533,0,5829185.714285715,5819810.230769231,0,4731250,5630994,0,4442126.57126796,3662003.327123879,0,6,10,0,3,3,0,13,9,0,1,1,0,92.85714285714286,69.23076923076923,0,0,0,0,0,0,0,33.325953497096904,Alto
5,53,150,116,687255136,736182457,1076313361,12967078.03773585,4907883.046666667,9278563.456896551,7335000,3255000,6950000,29308723.439371232,6720213.894291171,9263794.606080433,2,4,4,2,3,4,32,71,67,1,0,1,60.37735849056604,47.333333333333336,57.758620689655174,0,1,1,0,1,1,9.699899334911867,Bajo
3,41,122,115,171142000,425096151,472330857,4174195.1219512196,3484394.680327869,4107224.843478261,3500000,2750000,2200000,2440119.2513841633,2794047.3519623266,4352106.993736604,12,24,22,3,4,3,25,55,44,1,1,1,60.97560975609756,45.08196721311475,38.26086956521739,0,0,0,0,0,0,11.170770228599881,Bajo
5,70,124,73,325866626,465891902,452459934,4655237.514285714,3757192.7580645164,6198081.287671233,2460728.5,2868500,3565000,5357207.734478949,3017100.7062583617,8482243.054032138,17,20,2,3,4,1,41,62,45,1,1,1,58.57142857142858,50,61.64383561643836,0,0,0,1,0,0,13.948250695810959,Bajo
5,0,26,50,0,157618053,266576601,0,6062232.807692308,5331532.02,0,3498075,3620000,0,6979421.910014393,6783499.188608109,0,1,8,0,1,4,0,23,28,0,1,0,0,88.46153846153845,56.00000000000001,0,0,0,0,0,0,16.916174663106847,Medio
5,587,901,1114,7830177403,13268115179,15459129192,13339314.144804088,14725987.990011098,13877135.719928186,6600000,7500000,7425000,33625397.93736098,34954019.75804601,26316746.855464805,20,65,76,4,5,4,254,359,381,0,0,0,43.27086882453152,39.84461709211987,34.20107719928186,1,1,1,1,1,1,4.142351853449994,Bajo
6,431,595,621,6526489451,7939497190,13654292208,15142666.939675175,13343692.75630252,21987588.096618358,8000000,5000000,7500000,23255879.15290999,25400312.668600917,79109612.46413717,16,56,59,5,5,5,215,233,238,1,1,1,49.88399071925754,39.15966386554622,38.32528180354267,0,0,0,0,0,0,7.2227937332516685,Bajo
6,872,836,1105,27577698061,24302019983,32492151037,31625800.528669726,29069401.89354067,29404661.5719457,7905608.5,4708000,4280000,221407478.94067806,220517549.76599568,239281295.65220204,34,83,63,4,4,5,405,328,383,1,0,0,46.44495412844037,39.23444976076555,34.660633484162894,1,1,1,1,1,1,11.238390617159858,Bajo
4,0,163,91,0,811879005,649710809,0,4980852.791411043,7139679.21978022,0,3600000,6087000,0,5945104.737954348,5449269.691504178,0,22,18,0,4,3,0,92,50,0,0,0,0,56.44171779141104,54.94505494505495,0,1,0,0,1,0,8.26924524953627,Bajo
5,160,0,0,9311645699,0,0,58197785.61875,0,0,15767250.5,0,0,159954692.10517082,0,0,59,0,0,5,0,0,104,0,0,0,0,0,65,0,0,1,0,0,1,0,0,17.66068897687149,Medio
3,692,577,326,415067204653,205559956627,12269076733,599808099.2095376,356256423.96360487,37635204.702453986,47826667,82497100,10007300,3063364831.5630426,1077348364.7455587,210503044.27742395,41,69,16,4,4,3,362,342,310,1,1,1,52.312138728323696,59.27209705372617,95.0920245398773,1,1,1,1,1,0,7.3706418440306525,Bajo
5,1208,0,0,8483798625,0,0,7023012.106788079,0,0,4098664.5,0,0,31101293.385168344,0,0,1,0,0,4,0,0,1022,0,0,1,0,0,84.60264900662253,0,0,0,0,0,0,0,0,5.965450643470913,Bajo
5,13305,2554,0,66135802628,14146329045,0,4970748.036677941,5538891.560297572,0,2050000,3036201,0,32855595.95204516,25186878.18779671,0,57,31,0,5,5,0,1586,838,0,0,0,0,11.92033070274333,32.81127642913078,0,1,1,0,1,1,0,2.86758464916428,Bajo
5,29,0,0,3620982708,0,0,124861472.68965517,0,0,9205167,0,0,351137939.3098021,0,0,3,0,0,3,0,0,22,0,0,0,0,0,75.86206896551724,0,0,1,0,0,1,0,0,38.9438926728426,Alto
5,2947,881,0,69412057758,9281230164,0,23553463.779436715,10534881.00340522,0,15389650,7752272,0,54675582.04080092,25729266.24611148,0,22,9,0,4,4,0,1775,662,0,1,0,0,60.230743128605354,75.14188422247446,0,1,1,0,1,1,0,1.8744340325970803,Bajo
5,531,0,0,7244152503,0,0,13642471.757062146,0,0,2970000,0,0,181218483.7149906,0,0,2,0,0,3,0,0,479,0,0,1,0,0,90.20715630885122,0,0,1,0,0,1,0,0,24.40228683378723,Medio
5,58,786,1368,761105042,12353191701,31061082669,13122500.72413793,15716528.88167939,22705469.7872807,6000000,5480000,10960650,30192093.815533575,86628363.35201448,48936995.995385624,2,27,109,2,4,5,44,424,636,1,1,0,75.86206896551724,53.9440203562341,46.49122807017544,0,0,1,0,0,1,5.060040876616672,Bajo
5,125,479,610,2861325399,4767094611,4398647024,22890603.192,9952180.816283925,7210896.7606557375,10956000,7050000,3955000,52289761.5265924,11653615.930887302,11624045.635850407,14,34,33,4,4,4,103,226,195,0,0,0,82.39999999999999,47.18162839248434,31.967213114754102,0,1,1,0,1,1,5.0257666283353855,Bajo
5,570,1199,1159,4975554067,11240596373,11367397742,8729042.222807018,9374976.124270225,9807935.929249354,6800000,5310000,4990000,10820220.624395546,34291233.22911606,18908178.1184751,39,30,1,4,4,1,257,411,331,0,0,0,45.08771929824562,34.27856547122602,28.559102674719583,1,1,1,1,1,1,4.074748747355171,Bajo
5,496,292,1631,7294340839,3826996038,42607608752,14706332.336693548,13106150.815068493,26123610.5162477,6550000,6500000,9097500,27606055.5179861,24674324.04169344,97107622.93524513,1,27,62,4,4,4,317,228,577,1,0,1,63.91129032258065,78.08219178082192,35.377069282648684,0,0,1,0,0,1,6.988096374271993,Bajo
5,379,477,529,4411103321,12598873966,6833813563,11638795.042216359,26412733.68134172,12918362.122873345,6000000,5400000,7000000,55433666.846699886,371097833.05172294,36701256.34197963,27,44,34,4,4,3,237,254,323,1,1,0,62.532981530343015,53.24947589098532,61.05860113421549,1,1,1,1,1,1,15.004907895695183,Medio
6,91,248,275,1113821932,1044732659,1441687538,12239801.45054945,4212631.689516129,5242500.138181818,5920031,3600000,3016660,32614156.129858974,3075361.7722748783,5551235.828453467,17,40,31,4,4,4,47,95,99,0,0,0,51.64835164835166,38.306451612903224,36,0,1,0,0,1,1,9.564030333965851,Bajo
5,104,268,236,759267215,1281501718,2095632022,7300646.298076923,4781722.828358209,8879796.70338983,4246400,3416038.5,6937476,17029517.958611164,4476408.529452951,6995672.845040523,6,13,1,3,4,1,72,112,102,1,0,0,69.23076923076923,41.7910447761194,43.22033898305085,1,1,1,1,1,1,5.672764989163221,Bajo
5,28,121,137,165893191,456984002,481811374,5924756.821428572,3776727.2892561983,3516871.3430656935,3881900,2833333,2600000,5600390.222429154,3415337.5391024686,2690796.743653496,1,10,28,2,4,4,22,60,66,0,0,0,78.57142857142857,49.586776859504134,48.175182481751825,1,1,1,1,1,1,9.629565918825527,Bajo
5,23,118,108,574385766,493673337,511801651,24973294.173913043,4183672.3474576273,4738904.175925926,9937300,3075000,3000000,43758336.90670906,4241936.87602822,5935084.481648268,9,25,20,3,4,4,22,64,58,1,0,0,95.65217391304348,54.23728813559322,53.70370370370371,0,1,1,0,1,1,13.481947258089841,Bajo
5,574,1272,1288,7713541159,13113752276,21853556677,13438225.015679443,10309553.676100628,16967047.10947205,7742000,6490000,10640000,20584094.19057305,19143076.26589704,29341099.017234243,22,67,81,4,4,5,298,505,611,0,1,0,51.91637630662021,39.70125786163522,47.43788819875777,1,1,1,1,1,1,2.7355045196559447,Bajo
7,208,392,353,3996888079,22305454009,4187802442,19215808.072115384,56901668.39030612,11863463.008498583,6118780,4690500,7128000,84329625.93325527,999746287.174659,39973122.32852266,4,35,27,3,4,4,127,204,155,0,0,0,61.057692307692314,52.04081632653062,43.90934844192634,1,1,1,1,1,1,30.242764435309603,Alto
5,44,139,195,478697046,1359802101,1241995641,10879478.318181818,9782748.928057553,6369208.415384616,11082500,6420000,4000000,6349954.286521541,12686081.05275442,6525050.046276231,2,21,25,2,4,4,41,80,62,1,1,0,93.18181818181817,57.55395683453237,31.794871794871792,1,1,1,1,1,1,9.680683122494447,Bajo
4,0,178,14,0,331066525,877820378,0,1859924.297752809,62701455.571428575,0,1582926.5,48464662.5,0,760544.7355785855,56555093.61978969,0,1,9,0,1,3,0,176,10,0,1,0,0,98.87640449438202,71.42857142857143,0,0,0,0,0,0,20.20397167468164,Medio
5,43,141,192,7881859492,29036457042,25025354499,183299057.95348838,205932319.44680852,130340388.015625,40000000,25000000,26818300,247847445.67436618,748051673.3989298,283914470.1340062,14,32,44,2,4,4,29,86,93,1,1,1,67.44186046511628,60.99290780141844,48.4375,0,1,1,0,1,1,28.981388980464246,Medio
5,83,560,606,6039420836,23393878483,16114254210,72764106.45783132,41774783.005357146,26591178.564356435,12474560,6736962,9486000,212570583.4802807,100570112.74354956,75863263.35298944,28,63,48,4,4,4,34,196,418,0,0,1,40.963855421686745,35,68.97689768976898,0,1,0,0,1,0,16.26172053054151,Medio
5,22,0,1205,1161605669,0,8664433418,52800257.68181818,0,7190401.176763485,4131750,0,2700000,101034414.19755065,0,21121167.89885666,1,0,42,4,0,4,20,0,543,0,0,1,90.9090909090909,0,45.06224066390042,0,0,0,0,0,0,4.389405238858477,Bajo
5,0,2831,2422,0,14745582578,39290053717,0,5208612.708583539,16222152.649463253,0,2300000,5500000,0,16869835.726265874,148437302.19232234,0,80,54,0,4,4,0,489,721,0,1,1,0,17.273048392794067,29.76878612716763,0,1,1,0,1,1,8.503841901408272,Bajo
5,84,211,0,2681813173,3828337425,0,31926347.29761905,18143779.265402842,0,16869580,7000000,0,50335614.30592679,46889663.61413569,0,1,26,0,4,4,0,72,143,0,1,1,0,85.71428571428571,67.77251184834124,0,0,0,0,0,0,0,8.90226133420237,Bajo
5,501,178,0,17020852969,3023743820,0,33973758.42115769,16987324.831460673,0,12911283,7675000,0,90196598.27191646,37830677.510013804,0,28,27,0,4,4,0,281,159,0,1,1,0,56.087824351297414,89.32584269662921,0,1,0,0,1,0,0,11.675830034848401,Bajo
4,0,183,563,0,2034604600,11461486655,0,11118057.923497267,20357880.38188277,0,3264000,9450000,0,38955404.380025856,51968994.28125757,0,31,56,0,4,5,0,128,274,0,1,1,0,69.94535519125684,48.66785079928952,0,1,1,0,1,1,7.433812471846266,Bajo
5,744,1114,787,10603323472,13162652914,14162689068,14251778.860215053,11815666.888689408,17995792.970775094,6366166,6236928,10260000,35531335.445421875,30425249.043667916,36908229.27786519,28,38,55,4,4,4,388,400,315,1,0,0,52.1505376344086,35.90664272890485,40.02541296060991,1,1,1,1,1,1,4.47751316892868,Bajo
5,278,1615,1494,4907069185,26339114980,52147695740,17651328.00359712,16309049.523219815,34904749.49129853,12895273,4205280,5691096,19896483.741688218,169769218.83479,838356874.9530513,28,51,44,4,4,4,245,609,530,1,1,0,88.12949640287769,37.70897832817337,35.475234270414994,1,1,1,1,1,1,18.168625817789216,Medio
