nit_entidad,orden_entidad,num_contratos_1,num_contratos_2,num_contratos_3,val_contratos_1,val_contratos_2,val_contratos_3,val_contratos_media_1,val_contratos_media_2,val_contratos_media_3,val_contratos_median_1,val_contratos_median_2,val_contratos_median_3,val_contratos_desv_1,val_contratos_desv_2,val_contratos_desv_3,num_familias_dif_1,num_familias_dif_2,num_familias_dif_3,num_grupos_dif_1,num_grupos_dif_2,num_grupos_dif_3,num_contratistas_dif_1,num_contratistas_dif_2,num_contratistas_dif_3,num_HHI,val_HHI,b_cont_cerrada_1,b_cont_cerrada_2,b_cont_cerrada_3,pnum_ganadoras_1,pnum_ganadoras_2,pnum_ganadoras_3,pnum_ic4k,pval_ic4k,b_adicion_tiempo_1,b_adicion_tiempo_2,b_adicion_tiempo_3,b_adicion_cuantia_1,b_adicion_cuantia_2,b_adicion_cuantia_3
820003632,6,26,132,56,507986795,10378326634,608743291,19537953.653846152,78623686.62121212,10870415.910714285,9587775,3600000,5500000,29890392.31541546,655276812.4756244,21777319.750824913,3,14,9,4,3,2,17,59,39,1.7905493929600838,43.32696324343292,1,1,1,65.38461538461539,44.696969696969695,69.64285714285714,13.551401869158877,86.2891209378913,1,1,1,1,1,1
820003638,5,76,147,105,249796017,435501621,416662702,3286789.697368421,2962596.06122449,3968216.2095238096,1974080,2446000,2795000,2990523.205624777,2275147.662458683,3978762.9179161633,13,46,32,3,4,4,40,68,47,2.115556216537775,3.191874503229046,1,1,1,52.63157894736842,46.25850340136054,44.761904761904766,18.597560975609756,25.095365864074566,1,1,1,1,1,1
820003684,5,114,152,143,791456716,968111016,1117163876,6942602.771929825,6369151.421052632,7812334.797202798,4379000,4000000,4610000,10293054.567939378,8085171.377817379,17609448.69437898,24,36,28,4,4,4,77,83,69,1.046741710056731,2.2018686041202784,1,1,0,67.54385964912281,54.60526315789473,48.25174825174825,10.024449877750612,21.83445422065943,0,1,0,1,1,1
820003782,6,10,88,108,131631502,758071365,1129519162,13163150.2,8614447.329545455,10458510.75925926,14766780,5000000,4500000,5293279.622342987,7978516.018988033,20467015.063600395,3,35,40,3,4,4,8,39,53,2.9927420114996703,13.669528123610275,1,1,0,80,44.31818181818182,49.074074074074076,22.815533980582526,57.067512410741436,0,1,1,0,1,1
820003787,4,27,35,61,111468300,140509340,323914999,4128455.5555555555,4014552.5714285714,5310081.950819672,3750000,4000000,4090000,2818928.231183636,2998981.8843534146,3897144.543604396,2,8,19,3,3,4,22,27,30,2.835613721990878,5.713889961393472,1,1,1,81.48148148148148,77.14285714285715,49.18032786885246,22.76422764227642,34.613317743760916,1,1,1,1,1,1
820003839,5,27,43,43,102510000,149436300,377447302,3796666.6666666665,3475262.7906976743,8777844.232558139,2500000,2500000,2130000,2784846.356761757,2677241.673637009,27615106.00127089,4,13,19,3,3,4,16,34,26,2.8428224606468797,10.339350304075783,1,1,1,59.25925925925925,79.06976744186046,60.46511627906976,21.238938053097346,50.433015364525424,0,0,0,1,1,1
820003850,5,98,275,345,4715838814,10695835261,34704394833,48120804.22448979,38893946.403636366,100592448.79130435,11500000,6844848,10900000,265016901.43967962,226897180.1094,766658371.0058392,2,39,51,2,4,4,73,159,194,0.7658227357019267,9.39482050225889,1,1,1,74.48979591836735,57.81818181818181,56.231884057971016,10.027855153203342,46.46362938750551,1,1,1,1,1,1
820003906,5,17,40,37,67505897,181462781,241505937,3970935.117647059,4536569.525,6527187.486486486,2000000,2000000,2600000,4535688.353126815,6011036.369309227,10596356.185242554,6,16,14,3,3,4,16,30,20,3.3499320959710275,8.323911268309455,1,1,1,94.11764705882352,75,54.054054054054056,24.46808510638298,50.59907860878794,0,0,1,0,1,1
820003910,4,0,23,15,0,304052876,58791143,0,13219690.260869564,3919409.533333333,0,2080000,3450000,0,43453926.478536494,2556309.715421344,0,11,9,0,4,3,0,16,11,7.479224376731302,35.97329704655749,0,1,1,0,69.56521739130434,73.33333333333333,47.368421052631575,83.1907947199758,0,0,0,0,0,0
820003915,5,0,8,0,0,34659146,0,0,4332393.25,0,0,3000000,0,0,3829241.0379706817,0,0,6,0,0,3,0,0,8,0,12.5,21.04452124994417,0,1,0,0,100,0,50,78.02888738227999,0,0,0,0,0,0
820003929,5,30,67,73,140418325,168364849,191332977,4680610.833333333,2512908.194029851,2620999.684931507,2750000,1440000,1800000,7545681.658188554,2839512.8641658057,1989265.853294605,12,19,20,3,4,4,19,31,28,4.615916955017301,7.45309393174231,1,0,1,63.33333333333333,46.26865671641791,38.35616438356164,34.11764705882353,45.73004341945357,0,1,0,1,1,0
820003973,5,3,50,70,9322000,142603013,335712337,3107333.3333333335,2852060.26,4795890.528571429,2722000,2447000,2900000,775474.9082551501,1954488.154925612,5109686.221099167,1,13,27,1,2,3,3,29,49,2.1481922136294536,2.9674245529593306,1,1,1,100,57.99999999999999,70,19.51219512195122,23.536103827977904,0,1,0,0,1,1
820004060,5,47,80,76,243888628,407081890,424206298,5189119.744680851,5088523.625,5581661.815789473,3180000,3150000,3150000,5834791.785224722,6364628.684574982,6524945.849443533,11,23,8,3,4,2,37,51,48,1.5603387609502777,2.631866961718787,0,0,0,78.72340425531915,63.74999999999999,63.1578947368421,13.30049261083744,20.12875740802804,0,0,0,0,0,0
820004318,5,10,91,92,111937000,765322637,1094860139,11193700,8410138.868131869,11900653.68478261,11275000,3300000,7720000,5920649.101989484,24739105.665989593,16740258.837132556,2,2,1,1,1,1,9,70,58,1.387956723670434,7.166903614856745,1,1,1,90,76.92307692307693,63.04347826086957,11.398963730569948,35.511560226857135,0,0,0,0,0,0
820005389,7,341,815,465,23683850961,44646394899,582913182220,69454108.39002933,54780852.63680982,1253576735.9569893,24041000,13000000,30800000,249977058.24622783,242034741.84014058,23388853921.443592,19,73,78,3,4,4,251,360,244,0.3186508354832338,60.457853586460836,1,1,0,73.60703812316716,44.171779141104295,52.473118279569896,4.194941394201111,85.22424806178937,1,1,1,1,1,1
821000831,5,301,154,71,13571372278,25333322857,34532689753,45087615.54152824,164502096.47402596,486375912.0140845,7488000,34000000,100000000,173552575.84734273,542128731.0473101,1565932044.243478,18,35,17,3,3,2,274,83,32,0.6672064074946868,21.221097527105844,0,0,1,91.0299003322259,53.896103896103895,45.07042253521127,9.695817490494296,67.62303583350334,1,1,0,1,1,1
821003143,5,395,96,437,11867148301,6288321161,22645538969,30043413.420253165,65503345.427083336,51820455.306636155,15000000,17340000,20182934,59802314.54345455,273427595.4793099,235552545.56873134,16,15,47,4,4,4,109,57,138,0.8920277199762187,13.456763913127887,0,0,0,27.59493670886076,59.375,31.57894736842105,9.267241379310343,46.37514660697382,1,1,1,1,0,1
822001570,5,210,321,292,1827300778,1707428334,31315172643,8701432.276190476,5319091.38317757,107243741.9280822,7280100,4350000,6840000,8624444.145762295,5045105.613899528,1433246238.6307027,17,13,12,4,2,4,99,81,75,1.1862772744116965,49.855533303098674,1,1,0,47.14285714285714,25.233644859813083,25.684931506849317,9.234507897934387,84.95530222191296,1,1,1,1,1,1
822002459,5,567,1301,1773,43098699836,33493977787,38276398601,76011816.28924163,25744794.60953113,21588493.288776085,5160000,5632480,8360000,470302636.0465339,166721301.89729562,86936519.06760451,18,60,53,4,4,4,464,588,750,0.15636407990688006,8.3860378460038,0,0,0,81.83421516754849,45.196003074558035,42.30118443316413,1.4281790716836034,39.78964514859612,1,1,1,1,1,1
822006051,5,862,292,1545,12799369861,54971433698,23829024195,14848456.915313225,188258334.5821918,15423316.631067961,4000000,3300000,3000000,60077256.492314175,2884853545.6447954,109274239.48353252,50,45,62,4,4,4,393,189,502,0.27560878076918693,29.614069530673532,0,0,0,45.59164733178655,64.72602739726028,32.491909385113274,4.0385327899221934,64.97930476010183,0,0,0,0,0,0
822006595,5,1175,2825,3482,65793831843,30812071458,110132000533,55994750.50468085,10906927.949734513,31628949.033026997,7700000,5100000,6000000,1091911298.7866006,36307998.524852626,398450738.8058666,22,70,60,4,5,4,727,1158,1251,0.10316124644080302,4.783880666280644,0,1,0,61.87234042553192,40.991150442477874,35.92762780011488,1.0425020048115476,32.41450804435363,1,1,1,1,1,1
823000281,5,0,233,374,0,1133143237,2067876826,0,4863275.69527897,5529082.422459893,0,4367458,4312500,0,3649294.5799898836,4595356.281407334,0,3,1,0,1,1,0,104,120,1.0766754693322549,1.3273325904691364,0,1,0,0,44.63519313304721,32.085561497326204,9.390444810543658,13.151177646961221,0,0,0,0,0,0
823000624,5,173,166,273,4424987780,5916701463,5969750131,25577964.046242774,35642779.89759036,21867216.5970696,5400000,10225684,6183000,55502659.06044166,64760226.40341076,38010021.61059343,30,50,43,4,4,4,63,77,93,1.9410269554444874,28.31346096703394,0,0,0,36.41618497109826,46.3855421686747,34.065934065934066,18.137254901960784,67.84523307391107,1,1,1,1,1,1
823000696,4,129,477,512,661043333,2513640236,3422003859,5124366.92248062,5269686.029350105,6683601.287109375,2700000,2700000,3000000,7510981.415586899,7570338.092968885,10298493.398003487,3,28,19,1,4,4,72,148,102,0.987900064323911,2.6541849939322164,1,1,1,55.81395348837209,31.027253668763105,19.921875,7.155635062611807,25.332106731433267,0,0,0,0,0,0
823000878,5,35,578,1652,1509103110,4375385117,9861651310,43117231.71428572,7569870.444636678,5969522.584745763,21250000,3734478,1992064,53957791.65390219,16822584.702576417,40784826.523762845,19,27,27,4,4,4,27,205,305,0.5034282122129147,2.7362482620303394,0,0,0,77.14285714285715,35.46712802768166,18.462469733656174,3.576158940397351,28.924212987558263,0,0,0,0,1,1
823001035,5,654,728,936,2062869789,4247630120,39017278180,3154235.151376147,5834656.758241759,41685126.26068376,2002081,3634742.5,3791022,6026911.541675633,9476499.37517271,1015398641.0481709,10,21,29,2,4,4,197,201,232,0.5170548827832746,50.08361150596927,1,1,0,30.122324159021407,27.609890109890113,24.786324786324787,5.4788610871440895,75.01880256127548,0,0,0,0,0,0
823001518,5,331,283,249,44418896738,43650357161,45228746960,134196062.65256798,154241544.7385159,181641554.0562249,43307000,40000000,45000000,239058236.04566386,278264758.63872844,307232524.74514866,48,57,56,5,5,4,106,112,79,2.8160409469244825,29.964072016912265,0,0,0,32.02416918429003,39.57597173144876,31.72690763052209,22.479721900347627,67.39099318602783,1,1,1,1,1,1
823001873,4,0,251,355,0,3524266469,4235692306,0,14040902.266932271,11931527.622535212,0,6500000,4700000,0,27740413.599868476,23279951.536180433,0,17,13,0,4,4,0,66,98,2.001982376455467,10.712496024194357,0,1,1,0,26.294820717131472,27.605633802816904,17.986798679867984,51.58983024365358,0,0,0,0,0,0
823001901,5,434,1015,379,2808768304,3052292244,1705390611,6471816.368663594,3007184.4768472905,4499711.374670185,1529566,1475434,2343726,52464859.4958394,13556615.459019471,5534928.056165506,34,34,26,4,4,3,142,227,123,0.6772237358091252,3.3058142992198833,0,0,0,32.71889400921659,22.364532019704434,32.45382585751979,8.424507658643327,27.806149908169914,0,0,0,0,0,0
823001943,5,64,252,76,352096003,9340830203,1711183630,5501500.046875,37066786.51984127,22515574.07894737,2819500,2226350,6000000,8764894.041563544,497751243.47958034,57124481.4002728,19,38,17,4,4,3,54,94,47,1.4655351936693046,48.48304933910831,1,0,0,84.375,37.301587301587304,61.8421052631579,15.051020408163266,79.44354554881893,0,0,1,0,0,1
823001999,5,0,109,138,0,3083627436,4232056818,0,28290159.963302754,30667078.391304348,0,5000000,9461825,0,83303101.48113786,70219294.30245768,0,2,30,0,2,4,0,49,56,2.352111983477847,16.123847239257856,0,1,1,0,44.95412844036697,40.57971014492754,18.218623481781375,67.84797932313825,0,0,1,0,0,1
823002044,4,0,421,212,0,1620275724,954187540,0,3848635.9239904988,4500884.622641509,0,2400000,2500000,0,4399791.278802059,7539283.315522644,0,34,43,0,4,4,0,112,118,1.1337970346078878,4.2188404197359,0,1,1,0,26.60332541567696,55.660377358490564,11.058451816745656,34.46767104461584,0,0,0,0,0,1
823002149,5,212,335,335,1687334898,1588485028,1840255785,7959126.877358491,4741746.352238806,5493300.850746268,3712500,2610000,3946209,13798588.716143545,6193554.747133599,5268537.744822059,7,32,27,3,4,4,94,137,87,0.9754166216751251,1.7642355215256122,1,1,1,44.339622641509436,40.8955223880597,25.970149253731346,10.8843537414966,19.05010637165686,0,0,0,0,1,1
823002356,5,177,263,544,1651749253,2142229179,4769846500,9331916.683615819,8145358.095057034,8768100.18382353,3223000,3300000,3950000,59605195.90884077,15615042.171088733,23658405.299475234,1,25,48,4,4,4,110,178,201,0.46557935091546043,2.5924035427469985,1,0,1,62.14689265536724,67.68060836501901,36.94852941176471,4.573170731707317,27.380288815086672,0,0,1,0,0,1
823002541,5,58,660,427,165155333,3650276986,3369964747,2847505.7413793104,5530722.706060606,7892189.103044497,1696000,2230950,4300000,1743293.97422265,11978584.149031945,11855405.198490318,6,39,19,1,4,3,58,151,138,0.8711504357277701,1.790750774425104,1,1,0,100,22.87878787878788,32.31850117096019,6.3755458515283845,19.091044954091057,0,0,1,0,1,1
823002856,5,216,435,427,1306039195,3411098691,3329550684,6046477.75462963,7841606.186206897,7797542.585480094,2790760,3966906,4500000,15910244.585157426,16024217.584898902,16171147.375658598,23,37,30,4,4,4,73,135,115,1.0589595932824134,1.7050922149090406,0,1,0,33.7962962962963,31.03448275862069,26.93208430913349,8.256029684601113,18.677107196656426,0,1,1,0,1,1
823003985,5,0,249,214,0,1222138284,2167208194,0,4908185.879518072,10127141.093457945,0,2500000,6000000,0,6943537.1840862725,13962081.256151436,0,27,34,0,3,4,0,108,96,1.1797414738138443,2.3500038407938435,0,1,1,0,43.373493975903614,44.85981308411215,9.287257019438446,20.965722908898783,0,0,0,0,0,0
823004853,5,0,0,6,0,0,30075350,0,0,5012558.333333333,0,0,4050000,0,0,3238920.232178722,0,0,3,0,0,2,0,0,6,16.666666666666664,22.46561352470222,0,0,0,0,0,100,66.66666666666666,86.03507523603217,0,0,0,0,0,0
824000204,5,0,1,164,0,7950000,532073120,0,7950000,3244348.2926829266,0,7950000,2610000,0,0,5239850.780668988,0,1,1,0,1,1,0,1,97,1.098255280073462,2.528566966488536,0,1,1,0,100,59.14634146341463,4.848484848484849,23.358528427449553,0,0,0,0,0,0
824000425,5,0,63,175,0,401945513,724277135,0,6380087.507936508,4138726.4857142856,0,3257200,3000000,0,11144755.996309586,2931028.4441014878,0,12,20,0,4,1,0,51,79,1.3346515076618883,2.095971363373708,0,0,1,0,80.95238095238095,45.14285714285714,10.504201680672269,19.578425846041057,0,0,0,0,0,0
824000426,5,121,720,1494,2082258064,6878369693,8827691290,17208744.330578513,9553291.240277778,5908762.576974565,9836800,3755173,3780000,23331210.38436761,38377609.62408425,25899614.713297397,25,78,60,4,4,4,74,321,337,0.3771854609815259,2.408648143920384,1,1,1,61.15702479338842,44.583333333333336,22.55689424364123,3.169164882226981,22.744029749580644,1,0,1,1,0,1
824000440,3,305,283,399,3132927520,1327591240,3143525100,10271893.50819672,4691135.123674911,7878509.022556391,3800000,3000000,5700000,19328492.7556768,4262018.901911331,11611692.404896244,20,10,6,4,1,1,138,128,162,0.6708281622593205,0.9405208609383959,1,0,0,45.24590163934426,45.22968197879859,40.6015037593985,5.065856129685916,10.209699132377176,1,0,0,1,0,0
824000441,5,79,0,77,1304562002,0,2000106914,16513443.06329114,0,25975414.467532467,7200000,0,9000000,36703371.97647448,0,83263786.54526398,1,0,24,3,0,4,42,0,42,1.6354372123602892,16.583977945527216,1,0,1,53.16455696202531,0,54.54545454545454,11.538461538461538,62.86891421833436,0,0,0,1,0,0
824000442,5,196,953,1207,1374842385,6572983977,4558275802,7014501.964285715,6897150.028331584,3776533.390223695,2826667,2200000,2250000,20344254.429267906,79090797.68758914,4759482.440346422,11,54,40,3,4,3,89,247,231,0.612495351967739,4.94637355789815,1,1,0,45.40816326530612,25.918153200419724,19.138359569179787,5.857385398981324,33.14870110315852,0,1,0,0,1,0
824000450,5,461,470,0,4212374207,3356437213,0,9137471.164859002,7141355.772340425,0,2700000,4050000,0,23659250.29295784,17354609.514087934,0,12,46,0,4,4,0,135,226,0,0.5139825165183943,2.612517819017964,1,0,0,29.28416485900217,48.08510638297872,0,4.726100966702471,28.34710211342536,0,1,0,0,0,0
824000462,5,0,189,494,0,526351510,2502007943,0,2784928.6243386245,5064793.406882592,0,2184991,2095100,0,3948054.6576364227,19067498.134830415,0,22,35,0,4,4,0,74,114,1.1260715686757887,8.128614606129887,0,1,0,0,39.15343915343915,23.076923076923077,8.931185944363104,42.579445967770326,0,0,0,0,0,0
824000469,5,239,509,742,2082140400,12349797374,4744918193,8711884.518828452,24262863.21021611,6394768.454177897,5700000,4800000,4000000,10749362.16570276,273295703.02757543,10218708.989421815,24,55,59,4,4,4,126,225,196,0.49250033782262065,11.07054926654351,1,0,1,52.719665271966534,44.20432220039292,26.41509433962264,4.563758389261745,51.018930594442836,1,1,1,1,1,1
824000472,4,0,0,251,0,0,445146330,0,0,1773491.3545816734,0,0,1200000,0,0,2207824.8229523804,0,0,16,0,0,4,0,0,51,3.0396342915191825,4.180489172674909,0,0,0,0,0,20.318725099601593,17.52988047808765,28.720705391415898,0,0,0,0,0,0
824000543,5,446,904,594,6384578879,9987697949,64538431459,14315199.280269058,11048338.439159293,108650558.01178451,7000000,4500000,9000000,39938833.8085032,96279432.0134525,2322405895.144986,21,21,26,3,3,4,215,270,241,0.4175028366272079,49.32620633890912,1,1,0,48.20627802690583,29.867256637168143,40.572390572390574,3.75514403292181,75.33999294972702,0,1,1,0,1,1
824000586,5,0,94,434,0,504723211,2115522040,0,5369395.861702127,4874474.746543779,0,3300000,3465000,0,6730699.278073382,5145393.208482403,0,5,2,0,1,1,0,64,137,1.1449724517906334,1.2311714816617956,0,1,0,0,68.08510638297872,31.566820276497698,9.848484848484848,11.661503818521757,0,0,0,0,0,0
824000725,6,64,202,383,11187454277,23871514950,47019387940,174803973.078125,118175816.58415842,122766025.95300262,59936379.5,47512039,35259700,394891323.24747896,369744894.02415985,280011457.09253645,4,50,64,4,4,4,48,95,113,2.0144776484386315,13.425976077981648,0,0,0,75,47.02970297029702,29.50391644908616,19.72265023112481,58.30154535456457,0,0,1,0,0,1
824000785,5,316,224,206,19676290990,19081727224,21821628425,62266743.6392405,85186282.25,105930235.07281554,11854250,16628524,17908400,484543327.0054429,574653446.7230155,630454356.2421001,20,47,36,4,4,4,146,152,131,0.534755514666245,14.888444837548931,1,0,0,46.20253164556962,67.85714285714286,63.59223300970874,5.898123324396782,64.7115092806806,1,1,1,1,1,1
824002672,5,255,468,573,2537485627,3381548593,4046517606,9950924.02745098,7225531.181623932,7061985.35078534,5702533,4550000,4050000,12894583.173110008,8123164.811292042,19794745.897695888,29,48,58,4,5,4,115,135,139,0.940929355281207,1.6382345668423952,0,0,1,45.09803921568628,28.846153846153843,24.25828970331588,9.49074074074074,18.174692797990172,1,1,1,1,1,1
825000140,5,635,617,783,1082657422,921278158,2025091355,1704972.3181102362,1493157.468395462,2586323.5696040867,1100000,950000,1500000,1709163.9711347634,1148455.7930606871,8508369.153167015,10,7,16,2,1,4,74,95,118,1.2400920017627635,1.836331127085519,1,0,1,11.653543307086615,15.39708265802269,15.070242656449553,10.761670761670763,20.48415657960847,0,0,0,0,0,0
825001037,6,137,468,917,483125143,2579964101,5806725274,3526460.897810219,5512743.805555556,6332306.732824427,2550000,3440000,4200000,3287613.1097538667,9483908.632896543,10528319.374401629,1,23,27,1,3,3,105,208,312,0.396117564377738,0.5277032683776699,1,1,0,76.64233576642336,44.44444444444444,34.023991275899675,3.7450722733245727,7.671411827374134,0,0,0,0,0,0
825001119,5,97,179,7,351183320,537947173,38151000,3620446.597938144,3005291.469273743,5450142.857142857,3040000,2213151,4815000,2651726.490026862,2951062.577755833,3122100.597811855,3,4,2,2,2,1,49,66,7,2.3136760354106056,2.14188378725527,0,0,0,50.51546391752577,36.87150837988827,100,20.141342756183743,19.199011448403837,1,0,0,1,0,0
826000923-1,5,439,409,295,4344299876,6099628287,7412240380,9895899.48974943,14913516.594132029,25126238.576271188,4842720,7838400,13200000,19020016.59797108,33490394.292327948,48141377.26806381,49,62,61,5,4,4,275,234,182,0.34727723776435204,1.4905489313412406,1,0,0,62.64236902050114,57.21271393643031,61.694915254237294,4.549431321084865,18.335718461189707,0,1,1,0,1,1
