num_contratos_1,num_contratos_2,num_contratos_3,val_contratos_1,val_contratos_2,val_contratos_3,val_contratos_media_1,val_contratos_media_2,val_contratos_media_3,val_contratos_median_1,val_contratos_median_2,val_contratos_median_3,val_contratos_desv_1,val_contratos_desv_2,val_contratos_desv_3,num_familias_dif_1,num_familias_dif_2,num_familias_dif_3,num_grupos_dif_1,num_grupos_dif_2,num_grupos_dif_3,num_entidades_dif_1,num_entidades_dif_2,num_entidades_dif_3,b_cont_cerrada_1,b_cont_cerrada_2,b_cont_cerrada_3,pentidades_1,pentidades_2,pentidades_3,b_adicion_tiempo_1,b_adicion_tiempo_2,b_adicion_tiempo_3,b_adicion_cuantia_1,b_adicion_cuantia_2,b_adicion_cuantia_3,IRCC,IRCCG
5,8,1,152775000,406181200,11760000,30555000,50772650,11760000,11250000,26586950,11760000,31746694.709843416,47004080.75950123,0,2,1,1,1,1,1,1,2,1,0,0,0,20,25,100,1,1,0,1,1,0,68.25364677928025,Medio
1,25,24,16000000,84500000,98900000,16000000,3380000,4120833.3333333335,16000000,2000000,3000000,0,2310663.6853221776,2690236.641711245,1,3,2,1,1,1,1,4,3,1,1,0,100,16,12.5,0,0,0,0,0,0,42.11380583073191,Bajo
0,2,19,0,60000000,663327444,0,30000000,34911970.7368421,0,30000000,33357978,0,14142135.62373095,24069322.42756254,0,1,5,0,1,3,0,2,3,0,1,0,0,100,15.789473684210526,0,0,0,0,0,0,70.44515606870276,Medio
1,11,8,8000000,38700000,54000000,8000000,3518181.8181818184,6750000,8000000,2500000,4000000,0,2173392.8231307757,4862392.121462146,1,3,2,1,1,1,1,2,2,1,1,0,100,18.181818181818183,25,0,0,0,0,0,0,46.73636912516062,Bajo
0,4,6,0,25353333,81000000,0,6338333.25,13500000,0,6351666.5,13500000,0,3153162.414501075,6685805.860178712,0,1,1,0,1,1,0,2,1,0,1,0,0,50,16.666666666666664,0,0,0,0,0,0,60.95981817287072,Medio
1,1,1,11880000,13890000,5000000,11880000,13890000,5000000,11880000,13890000,5000000,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,100,100,100,0,0,0,0,0,0,37.43313523650913,Bajo
1,7,3,21000000,262200000,248159000,21000000,37457142.85714286,82719666.66666667,21000000,19000000,67070000,0,25055861.399604496,33084845.357555073,1,2,2,1,1,1,1,2,1,1,0,0,100,28.57142857142857,33.33333333333333,0,0,0,0,0,0,82.6693045521205,Alto
8,9,0,194450000,202925000,0,24306250,22547222.222222224,0,26100000,20000000,0,10655998.897334779,14150676.02429101,0,3,5,0,1,2,0,2,3,0,1,1,0,25,33.33333333333333,0,0,0,0,0,0,0,53.89121348310382,Bajo
5,6,5,23400000,29720000,20600000,4680000,4953333.333333333,4120000,4000000,3750000,4300000,2472245.942457991,2624703.1578193116,1810248.6017119307,4,4,3,1,1,1,3,3,3,1,1,1,60,50,60,0,1,0,0,0,0,36.68948402344487,Bajo
6,6,7,28703257,24200000,24300000,4783876.166666667,4033333.3333333335,3471428.5714285714,4500000,3750000,3000000,957485.3461062298,2364459.064282287,2436332.1378076277,4,3,2,2,1,1,3,4,4,1,0,0,50,66.66666666666666,57.14285714285714,0,0,0,0,0,0,35.01570242186368,Bajo
0,1,4,0,2450000,15280320,0,2450000,3820080,0,2450000,3470000,0,0,1951342.5187803395,0,1,2,0,1,1,0,1,3,0,0,1,0,100,75,0,0,0,0,0,0,41.94696030805577,Bajo
0,7,2,0,27220000,8400000,0,3888571.4285714286,4200000,0,4000000,4200000,0,2946361.759704266,56568.5424949238,0,1,2,0,1,1,0,2,2,0,0,0,0,28.57142857142857,100,0,1,0,0,1,0,61.77157764083014,Medio
1,2,2,850000,2500000,4995000,850000,1250000,2497500,850000,1250000,2497500,0,353553.39059327374,703571.2472806148,1,1,2,1,1,2,1,1,1,0,0,0,100,50,50,0,0,0,0,0,0,45.424048872022546,Bajo
12,3,0,449560000,120000000,0,37463333.333333336,40000000,0,39500000,30000000,0,20714519.182681914,17320508.075688772,0,4,2,0,2,1,0,3,2,0,1,1,0,25,66.66666666666666,0,0,0,0,1,0,0,58.624168554211494,Bajo
1,3,10,15586400,11469500,39425000,15586400,3823166.6666666665,3942500,15586400,2965000,3128500,0,2514585.966582438,3182482.6524795596,1,2,4,1,1,3,1,2,2,0,1,0,100,66.66666666666666,20,0,0,0,0,0,0,50.99906726376554,Bajo
7,9,9,99397724,53679376,79748000,14199674.857142856,5964375.111111111,8860888.888888888,7200000,6200000,5370000,11313364.673299678,3089590.5583709814,9727913.553846534,2,5,3,3,2,2,4,6,4,1,1,1,57.14285714285714,66.66666666666666,44.44444444444444,1,0,0,1,0,0,22.617607559601034,Bajo
0,4,4,0,15500000,19306770,0,3875000,4826692.5,0,3750000,3903385,0,1750000,4013584.261591086,0,2,2,0,2,2,0,2,2,0,1,0,0,50,50,0,0,0,0,0,0,71.31022562473946,Medio
1,1,3,832998,2100000,9056120,832998,2100000,3018706.6666666665,832998,2100000,2556120,0,0,850288.0794961983,1,1,2,1,1,2,1,1,2,0,0,0,100,100,66.66666666666666,0,0,0,0,0,0,58.05360297027445,Bajo
5,6,9,138003483,238305704,306641464,27600696.6,39717617.333333336,34071273.777777776,8500000,21447088,18000000,38404851.660359435,44679566.28417558,44261866.89536243,2,2,2,1,1,1,2,3,4,1,0,0,40,50,44.44444444444444,1,1,0,1,1,1,58.23980762495202,Bajo
0,0,4,0,0,16800000,0,0,4200000,0,0,4200000,0,0,0,0,0,2,0,0,1,0,0,3,0,0,0,0,0,75,0,0,0,0,0,0,43.75,Bajo
0,5,6,0,105650000,159724000,0,21130000,26620666.666666668,0,13000000,15294000,0,20997726.06736263,27153032.35122491,0,2,1,0,1,1,0,3,2,0,1,1,0,60,33.33333333333333,0,0,0,0,0,1,42.53911922585438,Bajo
2,12,6,10800000,118046076,115942832,5400000,9837173,19323805.333333332,5400000,10161184.5,9790000,4808326.112068523,9088084.763778329,18206394.005997196,2,5,2,1,1,1,2,6,2,0,1,0,100,50,33.33333333333333,0,1,1,0,1,1,49.93695424644922,Bajo
2,5,1,2208995,22173985,9770400,1104497.5,4434797,9770400,1104497.5,5163408,9770400,24.748737341529164,2925220.389950815,0,1,1,1,1,1,1,1,2,1,0,1,1,50,40,100,0,1,1,0,1,1,68.36108075102493,Medio
1,4,1,25000000,148800000,134260658,25000000,37200000,134260658,25000000,37500000,134260658,0,20663010.42926708,0,1,1,1,1,1,1,1,2,1,0,0,0,100,50,100,0,1,0,0,1,1,55.56588295985752,Bajo
3,7,6,4195000,216886332,185860000,1398333.3333333333,30983761.714285713,30976666.666666668,1440000,8778600,5920000,186033.15116756296,44485976.077400625,41527614.26649341,2,4,4,2,2,1,3,2,3,1,1,1,100,28.57142857142857,50,0,0,0,0,1,0,61.02823900548806,Medio
4,5,6,509511310,110802452,100286500,127377827.5,22160490.4,16714416.666666666,12450000,20370000,10490550,235141142.31346038,9263021.911582677,17192225.92861259,2,1,1,1,1,1,3,1,1,0,0,0,75,20,16.666666666666664,0,0,0,0,0,0,66.99590208143105,Medio
5,1,0,34300000,8150000,0,6860000,8150000,0,7500000,8150000,0,2818332.840528244,0,0,1,1,0,2,1,0,3,1,0,1,1,0,60,100,0,0,0,0,0,0,0,44.18773350758393,Bajo
1,7,1,14000000,48000000,5000000,14000000,6857142.857142857,5000000,14000000,5000000,5000000,0,3826598.6388511066,0,1,3,1,1,1,1,1,3,1,0,1,0,100,42.857142857142854,100,0,0,0,0,0,0,42.8293854112522,Bajo
2,0,3,9600000,0,78010000,4800000,0,26003333.333333332,4800000,0,38000000,282842.71247461904,0,20778836.18813463,1,0,2,1,0,1,1,0,2,1,0,0,50,0,66.66666666666666,0,0,0,0,0,0,59.813433477617735,Bajo
0,5,7,0,8200000,33521977,0,1640000,4788853.857142857,0,1500000,1500000,0,450555.2130427524,6928451.056649685,0,2,3,0,2,3,0,1,3,0,0,0,0,20,42.857142857142854,0,0,1,0,0,0,59.61725331464033,Bajo
1,3,17,20800000,45937496,378387610,20800000,15312498.666666666,22258094.70588235,20800000,9924600,11000000,0,9977535.984260108,24658759.645402413,1,2,8,1,2,3,1,2,3,0,1,1,100,66.66666666666666,17.647058823529413,0,0,1,0,0,0,46.92557875869316,Bajo
0,1,13,0,6000000,222595996,0,6000000,17122768.923076924,0,6000000,12000000,0,0,13278475.905646015,0,1,4,0,1,1,0,1,5,0,1,1,0,100,38.46153846153847,0,0,1,0,0,1,29.832538919358825,Bajo
0,3,4,0,43100000,40480000,0,14366666.666666666,10120000,0,5500000,4815000,0,19753565.079077076,13718500.889917478,0,2,3,0,1,1,0,2,4,0,0,0,0,66.66666666666666,100,0,1,0,0,0,0,36.97043756940332,Bajo
1,1,1,4500000,4500000,4500000,4500000,4500000,4500000,4500000,4500000,4500000,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,100,100,100,0,0,0,0,0,0,33.33333333333333,Bajo
1,1,3,2400000,6800000,3780000,2400000,6800000,1260000,2400000,6800000,1440000,0,0,648999.2295835181,1,1,1,1,1,1,1,1,1,0,1,1,100,100,33.33333333333333,0,0,0,0,0,0,48.93329075666962,Bajo
5,8,13,76166844,112362926,119288500,15233368.8,14045365.75,9176038.461538462,9734400,13500000,7500000,11240387.532930847,7247746.448490943,4697759.352701821,2,2,4,1,1,1,2,3,3,1,1,1,40,37.5,23.076923076923077,1,0,0,1,0,0,36.988775147814806,Bajo
11,13,4,37944568,27466087,8894396,3449506.1818181816,2112775.923076923,2223599,1632354,1475436,2356577,4616804.32625594,2689934.8684579227,1086403.7983297615,4,8,3,2,2,1,7,7,4,1,1,1,63.63636363636363,53.84615384615385,100,0,1,0,0,0,0,27.609019249315544,Bajo
5,6,3,41902000,214206180,388215252,8380400,35701030,129405084,7884000,24572590,101722752,4539637.518569076,33452830.774112973,113074855.2808323,2,2,1,1,1,1,1,3,1,0,0,1,20,50,33.33333333333333,0,1,1,0,1,1,60.66140820646516,Medio
3,15,16,28470000,111770805,202580000,9490000,7451387,12661250,11250000,8040000,12650000,7545548.356481456,4923629.458514246,7159253.699467098,3,8,6,1,3,3,2,7,6,1,1,1,66.66666666666666,46.666666666666664,37.5,0,0,0,0,0,0,28.75861562625314,Bajo
9,7,1,130866000,135500000,36000000,14540666.666666666,19357142.85714286,36000000,9000000,13000000,36000000,9580341.016894963,17202892.89071823,0,3,2,1,2,2,1,2,2,1,0,0,0,22.22222222222222,28.57142857142857,100,0,0,0,0,0,0,54.824958548116044,Bajo
0,5,7,0,154244495,470924868,0,30848899,67274981.14285715,0,30044495,36256000,0,22532414.607871145,72331778.93049322,0,1,2,0,1,1,0,2,2,0,0,0,0,40,28.57142857142857,0,1,1,0,1,1,75.05461877033794,Medio
8,6,2,114500000,135000000,72000000,14312500,22500000,36000000,13500000,23500000,36000000,7516351.223451823,12533953.885346795,4242640.687119286,2,4,1,3,2,1,3,3,1,1,1,0,37.5,50,50,0,0,0,0,0,1,29.119664793148612,Bajo
0,2,4,0,42333645,17512000,0,21166822.5,4378000,0,21166822.5,2500000,0,7306990.453874461,4457899.654919717,0,2,3,0,1,1,0,2,4,0,0,0,0,100,100,0,1,0,0,0,0,33.655882899644624,Bajo
8,18,29,49394000,142635500,259194000,6174250,7924194.444444444,8937724.137931034,2600000,6935000,7400000,6212833.647263656,6118226.365297883,6616705.389156793,4,4,7,2,2,2,4,7,14,1,0,1,50,38.88888888888889,48.275862068965516,0,0,0,0,1,0,27.725629644992953,Bajo
6,14,9,64762680,217199290,148665000,10793780,15514235,16518333.333333334,8075340,11131645,15750000,4304822.137371067,13396378.864141293,11709133.689133454,3,4,2,1,1,1,2,3,2,1,0,0,33.33333333333333,21.428571428571427,22.22222222222222,0,0,0,0,0,0,42.21041476800102,Bajo
0,2,4,0,3800000,50090000,0,1900000,12522500,0,1900000,4295000,0,1272792.2061357854,17361317.874324325,0,2,4,0,1,2,0,2,4,0,1,0,0,100,100,0,0,0,0,0,0,39.453673038266174,Bajo
0,1,11,0,40248000,76816667,0,40248000,6983333.363636363,0,40248000,8400000,0,0,3485932.0108752055,0,1,3,0,1,1,0,1,3,0,1,1,0,100,27.27272727272727,0,0,0,0,0,0,31.656146250657137,Bajo
3,10,10,22800000,78900000,72200000,7600000,7890000,7220000,8800000,7050000,5850000,2800000,3552917.424064655,3294372.305749441,2,4,3,1,1,1,1,3,2,1,1,1,33.33333333333333,30,20,0,0,1,0,0,1,59.62213848539829,Bajo
4,3,2,161173000,46500000,155086152,40293250,15500000,77543076,40000000,20000000,77543076,36088742.22778252,7794228.634059948,102469564.6086366,4,2,2,2,1,2,4,2,2,1,1,1,100,66.66666666666666,100,0,0,0,0,0,0,48.00033092774901,Bajo
7,5,4,16299000,25740000,113011462,2328428.5714285714,5148000,28252865.5,1800000,2380000,24830735,1918242.4123089742,7175692.99789226,30725772.22900781,1,2,2,1,1,1,1,1,2,0,0,0,14.285714285714285,20,50,0,0,0,0,0,0,65.30626422309801,Medio
1,1,3,1500000,2400000,16865000,1500000,2400000,5621666.666666667,1500000,2400000,6000000,0,0,988386.7326777173,1,1,1,1,1,1,1,1,1,0,0,0,100,100,33.33333333333333,0,0,0,0,0,0,63.26008642805421,Medio
1,2,5,5298000,94000000,75997040,5298000,47000000,15199408,5298000,47000000,11340000,0,46669047.55831213,11704930.542823397,1,2,5,1,1,2,1,1,4,0,1,1,100,50,80,0,0,0,0,0,0,48.21519906060511,Bajo
6,11,1,110100000,160500000,45000000,18350000,14590909.090909092,45000000,12750000,13200000,45000000,12103842.36513348,12312956.959679063,0,2,2,1,1,1,1,3,4,1,1,1,1,50,36.36363636363637,100,1,0,0,0,0,0,50.330943208698535,Bajo
4,14,8,99823000,160140726,372786500,24955750,11438623.285714285,46598312.5,22324000,4129500,5710000,22258028.265100215,25198820.120861772,113707779.81894061,4,7,8,3,3,3,4,6,4,1,1,1,100,42.857142857142854,50,0,1,0,1,0,0,31.95902602226773,Bajo
2,7,4,29862000,76608000,43300000,14931000,10944000,10825000,14931000,13230000,10750000,267286.36328851496,6077273.401781427,6394985.014316557,2,2,2,1,1,1,1,3,3,0,0,1,50,42.857142857142854,75,0,0,0,0,0,0,42.03989293706569,Bajo
6,3,0,134000000,203110000,0,22333333.333333332,67703333.33333333,0,21500000,28880000,0,8846845.012017937,76427754.3392015,0,2,1,0,2,1,0,1,2,0,0,0,0,16.666666666666664,66.66666666666666,0,1,1,0,1,1,0,50.65133462381515,Bajo
3,6,1,32400000,218267400,6796800,10800000,36377900,6796800,8100000,34200000,6796800,4676537.180435969,13667617.134672744,0,1,1,1,1,1,1,1,4,1,0,1,1,33.33333333333333,66.66666666666666,100,0,1,0,0,1,0,40.86512237131559,Bajo
0,1,6,0,28800000,91300000,0,28800000,15216666.666666666,0,28800000,9500000,0,0,13692102.346486703,0,1,3,0,1,1,0,1,4,0,1,1,0,100,66.66666666666666,0,0,0,0,0,0,53.71564813934317,Bajo
3,5,3,45200000,59583330,79916657,15066666.666666666,11916666,26638885.666666668,13200000,7500000,29916657,14093024.279172067,10109470.635388384,5749594.653992256,3,2,2,1,1,1,3,1,2,1,1,1,100,20,66.66666666666666,0,0,0,0,0,0,69.86327025644864,Medio
0,1,4,0,6000000,34200000,0,6000000,8550000,0,6000000,6625000,0,0,6817990.9064181065,0,1,2,0,1,1,0,1,2,0,0,1,0,100,50,0,0,0,0,0,0,46.95987723076162,Bajo
3,6,11,35400000,66700000,106797000,11800000,11116666.666666666,9708818.181818182,12000000,9300000,8000000,346410.16151377547,6236799.392851005,6161234.8895035945,2,2,3,1,1,1,1,2,3,0,0,0,33.33333333333333,33.33333333333333,27.27272727272727,0,1,0,0,1,0,56.092925358440446,Bajo
0,4,9,0,7200000,46050000,0,1800000,5116666.666666667,0,1225000,6140000,0,1269350.2274786104,2170817.818242701,0,2,1,0,1,1,0,2,1,0,0,0,0,50,11.11111111111111,0,0,0,0,0,0,71.31414028894687,Medio
2,6,2,5491999,21244000,3171000,2745999.5,3540666.6666666665,1585500,2745999.5,2072000,1585500,602454.2704641573,2973526.3016604823,1146220.0923033936,1,2,2,1,2,2,2,3,2,0,1,1,100,50,100,0,0,0,0,0,0,31.5938716884513,Bajo
4,42,81,1250005708,3463602253,7334665566,312501427,82466720.3095238,90551426.74074075,184555510,37126023,7258770,317874930.91041976,125781591.32341936,206059027.02959284,1,17,18,1,2,2,2,6,8,1,0,0,50,14.285714285714285,9.876543209876543,0,0,1,0,1,1,38.75548916031975,Bajo
0,3,3,0,62756000,18540000,0,20918666.666666668,6180000,0,19000000,5000000,0,11004173.995958684,6155420.375571436,0,2,2,0,1,1,0,2,2,0,0,1,0,66.66666666666666,66.66666666666666,0,0,0,0,0,0,41.123012663482,Bajo
0,0,12,0,0,104388000,0,0,8699000,0,0,4305000,0,0,9694337.438094279,0,0,2,0,0,1,0,0,4,0,0,1,0,0,33.33333333333333,0,0,0,0,0,0,41.47509872918791,Bajo
3,1,1,7978333,70050000,29000000,2659444.3333333335,70050000,29000000,2900000,70050000,29000000,1822777.6156998235,0,0,1,1,1,1,1,1,2,1,1,0,0,0,66.66666666666666,100,100,0,0,0,0,0,0,63.663983843550085,Medio
1,2,2,2300000,55500000,8452333,2300000,27750000,4226166.5,2300000,27750000,4226166.5,0,31466251.762801364,951530.2609189579,1,2,1,1,1,1,1,2,2,0,0,0,100,100,100,0,0,0,0,0,0,52.695105834807386,Bajo
8,9,6,25593000,35045000,26917000,3199125,3893888.888888889,4486166.666666667,2296500,3087000,2543000,2441021.8842291674,2609887.5188618973,4319868.720999131,4,6,3,2,2,2,3,4,2,0,0,0,37.5,44.44444444444444,33.33333333333333,0,0,0,0,0,0,30.711797644943864,Bajo
0,0,16,0,0,95629613,0,0,5976850.8125,0,0,3833500,0,0,6202247.301419374,0,0,3,0,0,1,0,0,5,0,0,0,0,0,31.25,0,0,0,0,0,0,35.852016131859706,Bajo
4,7,11,90912174,121668328,132672333,22728043.5,17381189.714285713,12061121.181818182,19200000,7763038,1200000,8589214.721473029,22345884.26558924,16988365.987096444,1,3,4,1,1,1,2,2,2,1,1,1,50,28.57142857142857,18.181818181818183,0,1,1,0,1,1,58.833187446114245,Bajo
5,17,33,11833333,33999772,2095189106,2366666.6,1999986.5882352942,63490578.96969697,2000000,1305000,1600000,2126551.5812643245,1374981.9953577146,351054617.8611074,2,10,17,1,3,4,3,4,6,1,0,1,60,23.52941176470588,18.181818181818183,0,0,0,0,0,0,68.8343634999737,Medio
2,7,25,9200000,15095024,90139060,4600000,2156432,3605562.4,4600000,2000000,3500000,1555634.9186104045,557788.2821477458,1892162.1279224462,1,1,4,1,1,2,1,1,3,0,0,1,50,14.285714285714285,12,0,0,1,1,0,1,41.132421828399686,Bajo
5,13,6,76557000,109202867,30100000,15311400,8400220.538461538,5016666.666666667,13340000,7004000,4300000,11462444.102371885,4995316.236030552,1755467.6489946109,3,2,1,1,1,1,3,2,1,0,1,0,60,15.384615384615385,16.666666666666664,1,0,0,1,0,0,58.3075122736672,Bajo
5,14,3,71080956,415799781,111548313,14216191.2,29699984.35714286,37182771,17000000,27635997.5,50367537,6957282.135194943,19595433.407096848,22836684.597906675,2,6,3,1,2,2,2,7,1,0,0,0,40,50,33.33333333333333,0,0,0,0,0,0,34.04581076621113,Bajo
4,6,1,26670000,22653700,2050000,6667500,3775616.6666666665,2050000,7692500,3460000,2050000,2967772.7338864747,2052167.498443211,0,2,5,1,2,3,1,1,4,1,0,1,0,25,66.66666666666666,100,0,0,0,0,0,0,48.15032918571181,Bajo
2,0,1,7946400,0,17773000,3973200,0,17773000,3973200,0,17773000,1714026.837596191,0,0,2,0,1,1,0,1,2,0,1,0,0,1,100,0,100,0,0,0,0,0,0,47.18504022981327,Bajo
0,0,3,0,0,7269333,0,0,2423111,0,0,3312464,0,0,1562631.6080724208,0,0,2,0,0,1,0,0,3,0,0,0,0,0,100,0,0,0,0,0,0,38.79040679487681,Bajo
3,4,8,61532480,14582600,103895000,20510826.666666668,3645650,12986875,20000000,2659800,13530000,17310853.674863447,3849762.2207958074,8505071.989911163,2,2,2,1,1,1,1,2,1,1,1,1,33.33333333333333,50,12.5,0,0,0,0,0,0,62.836143537730166,Medio
7,24,12,36900000,90700000,93000000,5271428.571428572,3779166.6666666665,7750000,4050000,3800000,5400000,2201866.091685479,1651607.6928297752,6454385.401344648,4,4,1,1,1,1,2,5,2,1,1,1,28.57142857142857,20.833333333333336,16.666666666666664,0,0,0,0,0,0,42.1770822237908,Bajo
1,3,6,58722200,121877300,575588542,58722200,40625766.666666664,95931423.66666667,58722200,14960000,69848900,0,51466089.02241682,64728211.27733038,1,3,2,1,1,2,1,3,1,0,0,0,100,100,16.666666666666664,0,0,0,0,0,0,73.47759596228627,Medio
0,12,8,0,147473333,103872500,0,12289444.416666666,12984062.5,0,12591250,11385000,0,6328238.709760438,6595301.3486258965,0,5,4,0,1,1,0,5,3,0,1,1,0,41.66666666666667,37.5,0,0,0,0,0,0,39.6535924596793,Bajo
5,8,1,17200000,59500000,3500000,3440000,7437500,3500000,3000000,4250000,3500000,2021880.3129760178,8554186.527242502,0,2,5,1,1,1,1,4,7,1,0,1,1,80,87.5,100,1,1,0,1,1,0,25.503172954681343,Bajo
6,5,0,34902000,14765000,0,5817000,2953000,0,4540000,954000,0,5539599.516210536,4745170.860991203,0,2,2,0,2,2,0,5,5,0,1,1,0,83.33333333333334,100,0,0,0,0,1,0,0,37.73415942490254,Bajo
0,6,8,0,25000000,9900000,0,4166666.6666666665,1237500,0,1200000,1200000,0,7266819.570256761,106066.01717798212,0,1,1,0,1,1,0,2,2,0,0,1,0,33.33333333333333,25,0,0,0,0,0,0,65.37326735194861,Medio
3,0,0,18564540,0,0,6188180,0,0,6500000,0,0,4340678.188624446,0,0,2,0,0,1,0,0,3,0,0,1,0,0,100,0,0,0,0,0,0,0,0,41.69092816631586,Bajo
4,5,8,5166500,9034525,3330707950,1291625,1806905,416338493.75,801750,1858525,2054512.5,1184024.7305271963,834782.423823717,1171640474.6592906,3,3,3,3,2,2,4,3,5,1,1,1,100,60,62.5,0,0,0,0,0,0,62.268845649906375,Medio
5,17,4,8685000,74417019,39728666,1737000,4377471.705882353,9932166.5,1200000,3200000,9264333,1167998.2876699776,3054001.5433347803,8628578.295498956,2,2,3,1,1,1,3,5,3,1,1,1,60,29.411764705882355,75,0,0,0,0,1,0,27.353613662827236,Bajo
2,4,2,44700000,34181365,50610000,22350000,8545341.25,25305000,22350000,10479132.5,25305000,15768481.22046001,4645560.925385967,13710800.487207156,2,3,2,2,2,1,2,3,1,0,0,0,100,75,50,0,0,0,0,0,0,35.60191838622912,Bajo
2,4,3,3858000,17693700,85000000,1929000,4423425,28333333.333333332,1929000,3364600,30000000,593969.6961966999,4109080.917816862,22546248.76411447,2,3,2,1,2,1,1,3,1,0,0,0,50,75,33.33333333333333,0,0,1,0,0,1,60.56380685297706,Medio
2,6,8,13501126,76320953,89387460,6750563,12720158.833333334,11173432.5,6750563,7910476.5,2875000,820861.8775031521,11714807.12757936,15743121.74618377,2,5,6,1,2,2,2,3,3,0,0,0,100,50,37.5,0,1,0,0,1,1,60.36595334701654,Medio
15,6,2,51087000,148277752,113718000,3405800,24712958.666666668,56859000,2352000,20546876,56859000,2288436.40318637,20088968.520435553,3084399.77953572,2,2,1,1,1,1,1,3,1,0,1,0,6.666666666666667,50,50,1,1,1,1,1,1,67.73547630456042,Medio
4,3,2,29622503,79813200,61952000,7405625.75,26604400,30976000,4947910,35328000,30976000,5312549.679110046,15945685.795223735,19459578.618253786,3,2,1,1,1,1,2,2,1,0,1,1,50,66.66666666666666,50,1,1,1,1,1,1,56.894397967250946,Bajo
3,1,3,15120000,14280000,42280000,5040000,14280000,14093333.333333334,4800000,14280000,11200000,865332.3061113574,0,7566910.421918138,2,1,1,1,1,1,2,1,2,0,0,1,66.66666666666666,100,66.66666666666666,0,0,1,0,0,1,53.44742755500638,Bajo
4,3,4,25200000,44685240,126299776,6300000,14895080,31574944,5100000,13890240,32000000,3994996.871087636,9218664.96946277,5077798.6476304205,1,1,2,1,1,1,1,2,1,1,1,1,25,66.66666666666666,25,0,1,0,0,1,0,48.71920045174016,Bajo
2,4,0,35778400,34063663,0,17889200,8515915.75,0,17889200,7828498,0,933098.1084537681,3055260.936464443,0,1,1,0,1,1,0,1,3,0,0,0,0,50,75,0,1,1,0,1,1,0,62.11713053254018,Medio
3,2,7,29700000,9671340,47300980,9900000,4835670,6757282.857142857,10000000,4835670,6000000,2951270.9126747414,224421.55021298645,2163556.1652189996,2,1,2,1,1,1,1,1,4,1,0,0,33.33333333333333,50,57.14285714285714,0,0,0,0,0,1,28.888387070628177,Bajo
0,10,5,0,34760000,20400000,0,3476000,4080000,0,3100000,3900000,0,2140987.3111876836,1925032.4672586694,0,6,5,0,3,1,0,4,3,0,0,1,0,40,60,0,0,0,0,0,0,44.104754525170634,Bajo
1,17,18,7500000,83123333,95125000,7500000,4889607.823529412,5284722.222222222,7500000,4500000,2850000,0,3972116.6946466374,4698444.195632968,1,6,2,1,1,1,1,6,3,0,1,1,100,35.294117647058826,16.666666666666664,0,0,0,0,1,0,31.091170457134634,Bajo
10,23,22,151473600,311475600,288780000,15147360,13542417.391304348,13126363.636363637,8700000,11200000,7050000,13179696.783158556,8172948.324344836,10807183.477604825,3,5,4,1,1,1,3,6,5,1,1,1,30,26.08695652173913,22.727272727272727,0,1,1,0,1,1,27.37558283081257,Bajo
0,8,7,0,145713540,129860000,0,18214192.5,18551428.57142857,0,11192500,15000000,0,18150064.88471342,6520264.382603486,0,6,3,0,3,1,0,2,2,0,1,1,0,25,28.57142857142857,0,0,1,0,1,1,86.07085201695361,Alto
0,5,2,0,13800000,5595000,0,2760000,2797500,0,1850000,2797500,0,2423643.950748542,1339967.3503485075,0,2,1,0,1,1,0,3,1,0,1,1,0,60,50,0,0,0,0,0,0,49.95351786488426,Bajo
2,2,0,24468280,174235405,0,12234140,87117702.5,0,12234140,87117702.5,0,10230618.900105702,47293497.09231188,0,2,2,0,2,2,0,2,1,0,0,0,0,100,50,0,0,0,0,0,1,0,63.27443239862403,Medio
4,8,7,45560000,73894240,68786667,11390000,9236780,9826666.714285715,12180000,9930000,4750000,3707344.0628029117,5669439.819019663,8031834.531758954,2,2,3,1,1,1,2,3,3,0,0,0,50,37.5,42.857142857142854,0,1,1,0,1,1,31.194022328454693,Bajo
0,0,3,0,0,14825000,0,0,4941666.666666667,0,0,3873000,0,0,3402295.1567042703,0,0,3,0,0,2,0,0,3,0,0,1,0,0,100,0,0,0,0,0,0,42.38892755749815,Bajo
5,9,16,194110000,901148250,1436451228,38822000,100127583.33333333,89778201.75,38110000,42000000,53000000,15593537.764086762,130420071.777938,87959351.24543732,1,2,2,2,2,1,2,1,2,0,1,1,40,11.11111111111111,12.5,0,1,1,0,1,1,69.14662459593889,Medio
4,5,3,9614700,27901667,10800000,2403675,5580333.4,3600000,2467350,6640000,4650000,736197.244289871,3271303.7578735794,2403643.068344383,2,1,2,1,1,1,2,2,2,1,1,0,50,40,66.66666666666666,0,1,1,0,1,1,40.460169229302295,Bajo
8,6,7,34600000,31840000,53130000,4325000,5306666.666666667,7590000,3700000,4920000,4998000,1944038.5063793655,1921110.7897949733,6415210.9863978755,2,3,3,1,1,1,1,2,2,0,0,0,12.5,33.33333333333333,28.57142857142857,0,0,0,0,0,1,37.344655406244115,Bajo
3,5,11,28450000,25600000,102681569,9483333.333333334,5120000,9334688.090909092,8000000,3000000,8000000,5380597.860213429,4522388.749322641,7633274.188718763,1,2,3,1,1,1,2,3,4,0,0,1,66.66666666666666,60,36.36363636363637,1,1,1,1,0,1,43.46779884630064,Bajo
