codigo_entidad,indicador,valor,anno,mes
23586,Ingresos totales,23774220000,2014,12
23660,Ingresos totales,152214500000,2014,12
23670,Ingresos totales,40280520000,2014,12
23672,Ingresos totales,68060039999.99999,2014,12
23675,Ingresos totales,40029610000,2014,12
23678,Ingresos totales,24953200000,2014,12
23682,Ingresos totales,30231700000,2014,12
23686,Ingresos totales,56636420000,2014,12
23807,Ingresos totales,88770040000,2014,12
23815,Ingresos totales,34628490000,2014,12
23855,Ingresos totales,39625750000,2014,12
85001,Ingresos totales,295725050000,2014,12
85010,Ingresos totales,144913580000,2014,12
85015,Ingresos totales,20636030000,2014,12
85125,Ingresos totales,13601960000,2014,12
85136,Ingresos totales,10082400000,2014,12
85139,Ingresos totales,38020330000,2014,12
85162,Ingresos totales,66635149999.99999,2014,12
85225,Ingresos totales,13458940000,2014,12
85230,Ingresos totales,51424170000,2014,12
85250,Ingresos totales,50335950000,2014,12
85263,Ingresos totales,60071400000,2014,12
85279,Ingresos totales,21732680000,2014,12
85300,Ingresos totales,10764370000,2014,12
85315,Ingresos totales,3405980000,2014,12
85325,Ingresos totales,29127300000,2014,12
85400,Ingresos totales,12791250000,2014,12
85410,Ingresos totales,91127860000,2014,12
85430,Ingresos totales,47523950000,2014,12
85440,Ingresos totales,30551190000,2014,12
86001,Ingresos totales,42336340000,2014,12
86219,Ingresos totales,6782890000,2014,12
86320,Ingresos totales,47498160000,2014,12
86568,Ingresos totales,56318600000,2014,12
86569,Ingresos totales,23099050000,2014,12
86571,Ingresos totales,27262630000,2014,12
86573,Ingresos totales,18310070000,2014,12
86749,Ingresos totales,14825310000,2014,12
86755,Ingresos totales,8827930000,2014,12
86757,Ingresos totales,19977670000,2014,12
86760,Ingresos totales,13712820000,2014,12
86865,Ingresos totales,41704470000,2014,12
86885,Ingresos totales,29299820000,2014,12
88564,Ingresos totales,34685960000,2014,12
91001,Ingresos totales,34991410000,2014,12
91540,Ingresos totales,10924440000,2014,12
94001,Ingresos totales,25046070000,2014,12
95001,Ingresos totales,58914710000,2014,12
95015,Ingresos totales,17503100000,2014,12
95025,Ingresos totales,32383800000,2014,12
95200,Ingresos totales,10614670000,2014,12
97001,Ingresos totales,39031690000,2014,12
97666,Ingresos totales,8507010000,2014,12
97161,Ingresos totales,9351500000,2014,12
99001,Ingresos totales,21512750000,2014,12
99524,Ingresos totales,22513490000,2014,12
99773,Ingresos totales,50750600000,2014,12
99624,Ingresos totales,7453190000,2014,12
25001,Ingresos totales,11206900000,2014,12
25019,Ingresos totales,5764390000,2014,12
25035,Ingresos totales,24743540000,2014,12
25040,Ingresos totales,14858510000,2014,12
25053,Ingresos totales,10867680000,2014,12
25086,Ingresos totales,8506410000,2014,12
25095,Ingresos totales,5468450000,2014,12
25099,Ingresos totales,8267799999.999999,2014,12
25120,Ingresos totales,6784360000,2014,12
25123,Ingresos totales,9948640000,2014,12
25126,Ingresos totales,74811120000,2014,12
25148,Ingresos totales,17963760000,2014,12
25151,Ingresos totales,18908430000,2014,12
25154,Ingresos totales,11278770000,2014,12
25168,Ingresos totales,9602560000,2014,12
25175,Ingresos totales,125302620000,2014,12
25178,Ingresos totales,15471810000,2014,12
25181,Ingresos totales,11484580000,2014,12
25183,Ingresos totales,20676700000,2014,12
25200,Ingresos totales,22498600000,2014,12
25214,Ingresos totales,89523770000,2014,12
25224,Ingresos totales,5379920000,2014,12
25245,Ingresos totales,22347360000,2014,12
25258,Ingresos totales,5958110000,2014,12
25260,Ingresos totales,12635730000,2014,12
25269,Ingresos totales,104427000000,2014,12
25279,Ingresos totales,14668120000,2014,12
25281,Ingresos totales,8911630000,2014,12
25286,Ingresos totales,86816120000,2014,12
25288,Ingresos totales,6583670000,2014,12
25290,Ingresos totales,127951240000,2014,12
25293,Ingresos totales,23143410000,2014,12
25295,Ingresos totales,27052560000,2014,12
25297,Ingresos totales,17698670000,2014,12
25299,Ingresos totales,14855610000,2014,12
25307,Ingresos totales,107860860000,2014,12
25312,Ingresos totales,7928100000,2014,12
25317,Ingresos totales,12867390000,2014,12
25320,Ingresos totales,22545390000,2014,12
25322,Ingresos totales,15660880000,2014,12
25324,Ingresos totales,6741540000,2014,12
25326,Ingresos totales,5883840000,2014,12
25328,Ingresos totales,3449370000,2014,12
25335,Ingresos totales,10621820000,2014,12
25339,Ingresos totales,6087960000,2014,12
25368,Ingresos totales,5761710000,2014,12
25372,Ingresos totales,9821590000,2014,12
25377,Ingresos totales,27910520000,2014,12
25386,Ingresos totales,34538590000,2014,12
25394,Ingresos totales,13334770000,2014,12
25398,Ingresos totales,9746910000,2014,12
25402,Ingresos totales,17452030000,2014,12
25407,Ingresos totales,13009920000,2014,12
25426,Ingresos totales,9120840000,2014,12
25430,Ingresos totales,52460840000,2014,12
25436,Ingresos totales,7656210000,2014,12
25438,Ingresos totales,12672020000,2014,12
25473,Ingresos totales,115621640000,2014,12
25483,Ingresos totales,9518280000,2014,12
25486,Ingresos totales,14237050000,2014,12
25488,Ingresos totales,21362230000,2014,12
25489,Ingresos totales,7245620000,2014,12
25491,Ingresos totales,7858080000,2014,12
25506,Ingresos totales,6179800000,2014,12
25513,Ingresos totales,23720380000,2014,12
25518,Ingresos totales,9942670000,2014,12
25524,Ingresos totales,9232340000,2014,12
25530,Ingresos totales,10283280000,2014,12
25535,Ingresos totales,9367330000,2014,12
25572,Ingresos totales,19553120000,2014,12
25580,Ingresos totales,5172540000,2014,12
25592,Ingresos totales,6380680000,2014,12
25594,Ingresos totales,9150260000,2014,12
25596,Ingresos totales,10880430000,2014,12
25599,Ingresos totales,8495320000,2014,12
25612,Ingresos totales,28279230000,2014,12
25645,Ingresos totales,10700620000,2014,12
25649,Ingresos totales,9671260000,2014,12
25653,Ingresos totales,5750890000,2014,12
25658,Ingresos totales,8960200000,2014,12
25662,Ingresos totales,11200290000,2014,12
25718,Ingresos totales,9291100000,2014,12
25736,Ingresos totales,13306240000,2014,12
25740,Ingresos totales,31126610000,2014,12
25743,Ingresos totales,20331030000,2014,12
25745,Ingresos totales,11154430000,2014,12
25754,Ingresos totales,292954540000,2014,12
25758,Ingresos totales,28185430000,2014,12
25769,Ingresos totales,12530380000,2014,12
25772,Ingresos totales,11413370000,2014,12
25777,Ingresos totales,5717610000,2014,12
25779,Ingresos totales,8909360000,2014,12
25781,Ingresos totales,6043050000,2014,12
25785,Ingresos totales,16442270000,2014,12
25793,Ingresos totales,9443680000,2014,12
25797,Ingresos totales,8326889999.999999,2014,12
25799,Ingresos totales,49845970000,2014,12
25805,Ingresos totales,6478000000,2014,12
25807,Ingresos totales,4448640000,2014,12
25815,Ingresos totales,17171509999.999998,2014,12
25817,Ingresos totales,84660030000,2014,12
25823,Ingresos totales,13284760000,2014,12
25839,Ingresos totales,16301870000,2014,12
25841,Ingresos totales,14654060000,2014,12
25843,Ingresos totales,35078820000,2014,12
25845,Ingresos totales,9106240000,2014,12
25851,Ingresos totales,5351230000,2014,12
25862,Ingresos totales,10450730000,2014,12
25867,Ingresos totales,5007530000,2014,12
25871,Ingresos totales,5614010000,2014,12
25873,Ingresos totales,15456200000,2014,12
25875,Ingresos totales,27183380000,2014,12
25878,Ingresos totales,12603920000,2014,12
25885,Ingresos totales,17136320000,2014,12
25899,Ingresos totales,109100470000,2014,12
25898,Ingresos totales,5070870000,2014,12
27001,Ingresos totales,274260159999.99997,2014,12
27006,Ingresos totales,11601270000,2014,12
27025,Ingresos totales,25273890000,2014,12
27050,Ingresos totales,11412120000,2014,12
27073,Ingresos totales,11123100000,2014,12
27075,Ingresos totales,10193310000,2014,12
27077,Ingresos totales,22200700000,2014,12
27099,Ingresos totales,14952610000,2014,12
27135,Ingresos totales,9870830000,2014,12
27150,Ingresos totales,6224950000,2014,12
27160,Ingresos totales,12507080000,2014,12
27205,Ingresos totales,16991060000.000002,2014,12
27245,Ingresos totales,8800490000,2014,12
27250,Ingresos totales,25179540000,2014,12
27361,Ingresos totales,39145360000,2014,12
27372,Ingresos totales,8859490000,2014,12
27413,Ingresos totales,34394990000,2014,12
27425,Ingresos totales,18175020000,2014,12
27430,Ingresos totales,22381670000,2014,12
27450,Ingresos totales,10260200000,2014,12
27491,Ingresos totales,17501600000,2014,12
27495,Ingresos totales,8612310000,2014,12
27580,Ingresos totales,12698400000,2014,12
27600,Ingresos totales,14229630000,2014,12
27615,Ingresos totales,25780030000,2014,12
27660,Ingresos totales,16093050000,2014,12
27745,Ingresos totales,10824630000,2014,12
27787,Ingresos totales,23605430000,2014,12
27800,Ingresos totales,15677150000,2014,12
27810,Ingresos totales,12309920000,2014,12
70001,Ingresos totales,411729290000,2014,12
70110,Ingresos totales,14437700000,2014,12
70124,Ingresos totales,22023640000,2014,12
70204,Ingresos totales,16886619999.999998,2014,12
70215,Ingresos totales,55788340000,2014,12
70221,Ingresos totales,60307560000,2014,12
70230,Ingresos totales,10595440000,2014,12
70233,Ingresos totales,16783320000,2014,12
70235,Ingresos totales,32654930000,2014,12
70265,Ingresos totales,24592400000,2014,12
70400,Ingresos totales,19235420000,2014,12
70418,Ingresos totales,31508680000,2014,12
70429,Ingresos totales,68156220000,2014,12
70473,Ingresos totales,40507700000,2014,12
70508,Ingresos totales,25664080000,2014,12
70523,Ingresos totales,22566930000,2014,12
70670,Ingresos totales,48321880000,2014,12
70678,Ingresos totales,27186070000,2014,12
70702,Ingresos totales,16190930000,2014,12
70708,Ingresos totales,62266320000,2014,12
70713,Ingresos totales,75279860000,2014,12
70717,Ingresos totales,29945520000,2014,12
70742,Ingresos totales,30755090000,2014,12
70823,Ingresos totales,44079820000,2014,12
70820,Ingresos totales,49903430000,2014,12
73001,Ingresos totales,464550130000,2014,12
73024,Ingresos totales,7617870000,2014,12
73026,Ingresos totales,27585700000,2014,12
73030,Ingresos totales,8603590000,2014,12
73043,Ingresos totales,15265790000,2014,12
73055,Ingresos totales,12636510000,2014,12
73067,Ingresos totales,17631440000,2014,12
73124,Ingresos totales,15876110000,2014,12
73148,Ingresos totales,12786900000,2014,12
73152,Ingresos totales,7789220000,2014,12
73168,Ingresos totales,47752220000,2014,12
73200,Ingresos totales,10930210000,2014,12
73217,Ingresos totales,27097120000,2014,12
73226,Ingresos totales,11655550000,2014,12
73236,Ingresos totales,8528370000.000001,2014,12
73268,Ingresos totales,57088020000,2014,12
73270,Ingresos totales,7846090000,2014,12
73275,Ingresos totales,18611520000,2014,12
73283,Ingresos totales,18889060000,2014,12
73319,Ingresos totales,20782880000,2014,12
73347,Ingresos totales,8022990000,2014,12
73349,Ingresos totales,19077880000,2014,12
73352,Ingresos totales,10395410000,2014,12
73408,Ingresos totales,16650860000,2014,12
73411,Ingresos totales,32971769999.999996,2014,12
73443,Ingresos totales,34126330000,2014,12
73449,Ingresos totales,54231230000,2014,12
73461,Ingresos totales,11293190000,2014,12
73483,Ingresos totales,16785720000.000002,2014,12
73504,Ingresos totales,31832850000,2014,12
73520,Ingresos totales,11069310000,2014,12
73547,Ingresos totales,12527590000,2014,12
73555,Ingresos totales,29633430000,2014,12
73563,Ingresos totales,10758810000,2014,12
73585,Ingresos totales,47773200000,2014,12
73616,Ingresos totales,22575560000,2014,12
73622,Ingresos totales,6689960000,2014,12
73624,Ingresos totales,24530080000,2014,12
73671,Ingresos totales,14768660000,2014,12
73675,Ingresos totales,16819650000.000002,2014,12
73678,Ingresos totales,17122759999.999998,2014,12
73686,Ingresos totales,7578830000,2014,12
73770,Ingresos totales,6173530000,2014,12
73854,Ingresos totales,5734310000,2014,12
73861,Ingresos totales,15366980000,2014,12
73873,Ingresos totales,7299560000,2014,12
73870,Ingresos totales,7389640000,2014,12
76001,Ingresos totales,2375861520000,2014,12
76020,Ingresos totales,12005250000,2014,12
76036,Ingresos totales,14294050000,2014,12
76041,Ingresos totales,16319550000,2014,12
76054,Ingresos totales,8171700000,2014,12
76100,Ingresos totales,15074900000,2014,12
76109,Ingresos totales,470147360000,2014,12
76111,Ingresos totales,116037570000,2014,12
76113,Ingresos totales,21927100000,2014,12
76122,Ingresos totales,27341310000,2014,12
76126,Ingresos totales,13683780000,2014,12
76130,Ingresos totales,50609650000,2014,12
76147,Ingresos totales,113457430000,2014,12
76233,Ingresos totales,30591260000,2014,12
76243,Ingresos totales,9304350000,2014,12
76246,Ingresos totales,8575709999.999999,2014,12
76248,Ingresos totales,39473940000,2014,12
76250,Ingresos totales,12688680000,2014,12
76275,Ingresos totales,33897460000,2014,12
76306,Ingresos totales,15098150000,2014,12
76318,Ingresos totales,22665530000,2014,12
76364,Ingresos totales,102786840000,2014,12
76377,Ingresos totales,10332170000,2014,12
76400,Ingresos totales,23307450000,2014,12
76403,Ingresos totales,12417750000,2014,12
76497,Ingresos totales,14717780000,2014,12
76520,Ingresos totales,354036480000,2014,12
76563,Ingresos totales,32882160000.000004,2014,12
76606,Ingresos totales,12194260000,2014,12
76616,Ingresos totales,15908600000,2014,12
76622,Ingresos totales,23411960000,2014,12
76670,Ingresos totales,11122580000,2014,12
76736,Ingresos totales,31143630000,2014,12
76823,Ingresos totales,12224950000,2014,12
76828,Ingresos totales,9568740000,2014,12
76834,Ingresos totales,201777890000,2014,12
76845,Ingresos totales,5740240000,2014,12
76863,Ingresos totales,6973100000,2014,12
76869,Ingresos totales,11874890000,2014,12
76890,Ingresos totales,16318210000,2014,12
76892,Ingresos totales,191350970000,2014,12
76895,Ingresos totales,33141660000.000004,2014,12
81065,Ingresos totales,54572760000,2014,12
81220,Ingresos totales,7767200000,2014,12
81300,Ingresos totales,21504370000,2014,12
81591,Ingresos totales,7056840000,2014,12
81794,Ingresos totales,39749310000,2014,12
81736,Ingresos totales,50892580000,2014,12
63001,Ingresos totales,268826650000.00003,2014,12
63111,Ingresos totales,3664460000,2014,12
63130,Ingresos totales,44261020000,2014,12
63190,Ingresos totales,17254660000,2014,12
63212,Ingresos totales,10017800000,2014,12
63272,Ingresos totales,11233850000,2014,12
63302,Ingresos totales,8617780000,2014,12
63401,Ingresos totales,26587510000,2014,12
63470,Ingresos totales,30029850000,2014,12
63548,Ingresos totales,6673040000,2014,12
63594,Ingresos totales,25994590000,2014,12
63690,Ingresos totales,7656770000,2014,12
66001,Ingresos totales,560337110000,2014,12
66045,Ingresos totales,13147860000,2014,12
66075,Ingresos totales,14345950000,2014,12
66088,Ingresos totales,18625030000,2014,12
66170,Ingresos totales,171242450000,2014,12
66318,Ingresos totales,11888130000,2014,12
66383,Ingresos totales,7959890000,2014,12
66400,Ingresos totales,23794940000,2014,12
66440,Ingresos totales,15531670000,2014,12
66456,Ingresos totales,18393120000,2014,12
66572,Ingresos totales,14766850000,2014,12
66594,Ingresos totales,22886210000,2014,12
66682,Ingresos totales,44205710000,2014,12
66687,Ingresos totales,11609870000,2014,12
68001,Ingresos totales,695591950000,2014,12
68013,Ingresos totales,3977260000,2014,12
68020,Ingresos totales,8027310000,2014,12
68051,Ingresos totales,13291390000,2014,12
68077,Ingresos totales,17086480000,2014,12
68079,Ingresos totales,11085750000,2014,12
68081,Ingresos totales,468401430000,2014,12
68092,Ingresos totales,9971630000,2014,12
68101,Ingresos totales,15130820000,2014,12
68121,Ingresos totales,6210180000,2014,12
68132,Ingresos totales,3512510000,2014,12
68147,Ingresos totales,7940600000,2014,12
68152,Ingresos totales,7780800000,2014,12
68160,Ingresos totales,4090550000,2014,12
68162,Ingresos totales,8495459999.999999,2014,12
68167,Ingresos totales,12678070000,2014,12
68169,Ingresos totales,4389650000,2014,12
68176,Ingresos totales,4728430000,2014,12
68179,Ingresos totales,6950430000,2014,12
68190,Ingresos totales,43067190000,2014,12
68207,Ingresos totales,8154490000,2014,12
68209,Ingresos totales,7572370000,2014,12
68211,Ingresos totales,4787120000,2014,12
68217,Ingresos totales,12327820000,2014,12
68229,Ingresos totales,11289010000,2014,12
68235,Ingresos totales,17718260000,2014,12
68245,Ingresos totales,6779500000,2014,12
68250,Ingresos totales,12266660000,2014,12
68255,Ingresos totales,11849630000,2014,12
68264,Ingresos totales,3972320000,2014,12
68266,Ingresos totales,6224460000,2014,12
68271,Ingresos totales,11366730000,2014,12
68276,Ingresos totales,207418940000,2014,12
68296,Ingresos totales,5362700000,2014,12
68298,Ingresos totales,7150710000,2014,12
68307,Ingresos totales,134753700000.00002,2014,12
68318,Ingresos totales,7670530000,2014,12
68320,Ingresos totales,6033740000,2014,12
68322,Ingresos totales,4749370000,2014,12
