codigo_entidad,ine_coberturaNeta_r,ine_tasaDesercion_r_2,ine_tasaDesercion_r_3,ine_tasaRepitencia_r_2,ine_tasaRepitencia_r_3,ine_pruebaLecturaMatematicas_r_2,ine_pruebaLecturaMatematicas_r_3,ine_pruebaLecturaCritica_r_2,ine_pruebaLecturaCritica_r_3
68209,4.09,-14.31,0,-49.74,0,-7.57,0,-3.93,0
68209,0.35000000000000003,0,-6,0,160.97,0,4.79,0,3.08
68211,-3.58,15.28,0,-66.12,0,5.72,0,6.75,0
68211,10.6,0,-27.439999999999998,0,-92.95,0,2.45,0,1.49
68217,2.79,-20.97,0,-39,0,7.23,0,14.16,0
68217,22.1,0,-26.21,0,-18.57,0,-0.8,0,-1.43
68229,1.11,-40.129999999999995,0,-45.410000000000004,0,-1.5,0,4.390000000000001,0
68229,-4.25,0,-23.669999999999998,0,63.370000000000005,0,3.39,0,1.44
68235,1.52,-12.959999999999999,0,24.240000000000002,0,-0.38,0,3.49,0
68235,-10.09,0,-35.54,0,-43.09,0,7.48,0,6.460000000000001
68245,0.13999999999999999,130,0,-29.87,0,0.5,0,9.41,0
68245,-8.219999999999999,0,-51.09,0,535.1899999999999,0,1.8900000000000001,0,1.6400000000000001
68250,-1.3,52.6,0,-100,0,-7.779999999999999,0,-1,0
68250,-9.950000000000001,0,-39.26,0,0,0,11.959999999999999,0,6.01
68255,-2.67,2.34,0,-61.22,0,0.52,0,5.21,0
68255,-7.93,0,2.92,0,-16.91,0,0.43,0,0.61
68264,-3.6700000000000004,106.13,0,-13.459999999999999,0,-1.4200000000000002,0,7.180000000000001,0
68264,-15.160000000000002,0,-1.49,0,-14.04,0,16.93,0,4.9
68266,-3.37,-39.019999999999996,0,-68.88,0,2.42,0,6.23,0
68266,-1.17,0,-55.95,0,-17.57,0,-1.7000000000000002,0,1.94
68271,-8.32,-19.81,0,-50.6,0,2.2399999999999998,0,9.5,0
68271,5.390000000000001,0,-44.940000000000005,0,35.75,0,-2.2399999999999998,0,-3.9600000000000004
68276,6.32,17.86,0,-36.04,0,1.81,0,5.24,0
68276,-0.06,0,51.57000000000001,0,16.43,0,-1.13,0,0.33
68296,1.23,27.52,0,186.49,0,-1.54,0,9.180000000000001,0
68296,-2.73,0,-17.34,0,25.47,0,8.81,0,5.17
68298,0.1,30.3,0,-48.51,0,-7.24,0,3.9,0
68298,11.15,0,-26.57,0,269.23,0,14.180000000000001,0,8.690000000000001
68307,0.8699999999999999,67.96,0,52.09,0,-0.59,0,3.74,0
68307,12.9,0,-22.2,0,-56.96,0,0.8,0,1.16
68318,-2.96,-7.21,0,105.49,0,3.53,0,13.15,0
68318,4.87,0,-5.88,0,-77.18,0,-4.130000000000001,0,-5.54
68320,0.12,-39.910000000000004,0,-11.959999999999999,0,6.58,0,10.51,0
68320,6.22,0,25.180000000000003,0,-100,0,0.77,0,1.69
68322,-1.87,6.75,0,6.63,0,-1,0,10.11,0
68322,-2.69,0,-26.85,0,14.91,0,8.1,0,2.86
68324,-10.780000000000001,-54.290000000000006,0,25.96,0,1.63,0,6.01,0
68324,-4.31,0,-2.45,0,-17.4,0,0.91,0,4.47
68327,-4.6899999999999995,-23.400000000000002,0,0,0,-4.46,0,1.6099999999999999,0
68327,-8.25,0,-7.870000000000001,0,406.25,0,6.5600000000000005,0,3.7699999999999996
68344,0.7799999999999999,81.67,0,30.9,0,4.8,0,8.309999999999999,0
68344,-4.02,0,33.489999999999995,0,-70.95,0,9.5,0,8.08
68368,-3.01,22.49,0,0,0,1.7999999999999998,0,11.219999999999999,0
68368,-1.69,0,-37.44,0,0,0,-3.5999999999999996,0,-6.21
68370,3.49,61.8,0,-35.56,0,-18.81,0,-6.7299999999999995,0
68370,-16.34,0,-10.45,0,-62.88,0,42.11,0,33.71
68377,1.78,-36.28,0,-69.54,0,-7.1499999999999995,0,-1.3599999999999999,0
68377,19.53,0,11.53,0,-3.1,0,10.54,0,7.46
68385,-1.59,18.62,0,-100,0,8.200000000000001,0,11.78,0
68385,19.79,0,-36.33,0,0,0,-2.96,0,-3.2199999999999998
68397,-4.88,40.21,0,-27.1,0,5.56,0,11.77,0
68397,-4.58,0,8.3,0,-8,0,-1.29,0,-1.01
68406,-2.92,62.160000000000004,0,92.21000000000001,0,1.26,0,7.37,0
68406,0.35000000000000003,0,5.3,0,-12.16,0,-1.38,0,-0.49
68418,2.52,-28.599999999999998,0,9.06,0,1.09,0,6.260000000000001,0
68418,-8.1,0,60.95,0,116.60999999999999,0,2.04,0,2.8899999999999997
68425,10.25,-24.72,0,-63.92,0,-1.76,0,6.08,0
68425,-9.58,0,-64.58,0,5.26,0,4.3,0,5.57
68432,4.46,22.8,0,-66.82000000000001,0,3.29,0,7.9,0
68432,-8.790000000000001,0,9.55,0,13.569999999999999,0,1.5699999999999998,0,0.8
68444,6.950000000000001,-7.21,0,-100,0,-1.53,0,7.35,0
68444,12.22,0,5.18,0,0,0,6.93,0,3.4000000000000004
68464,0.44999999999999996,18.41,0,-41.199999999999996,0,0.13,0,6.92,0
68464,0.73,0,-27.73,0,42.42,0,11.75,0,4.42
68468,-4.79,-56.45,0,-71.84,0,7.920000000000001,0,9.78,0
68468,3.92,0,30.17,0,346.94,0,16.3,0,5.93
68498,-1.5599999999999998,29.74,0,-8.4,0,6.23,0,8.260000000000002,0
68498,-5.56,0,-18.64,0,40.400000000000006,0,-2.21,0,3.8
68500,-0.32,-26.619999999999997,0,-34.53,0,-0.33,0,4.2700000000000005,0
68500,12.44,0,80.72,0,-1.49,0,5.949999999999999,0,3.55
68502,-10.74,-73.88,0,43.94,0,3.2,0,8.260000000000002,0
68502,18.47,0,-3.42,0,12.11,0,11.16,0,8.52
68522,-5.67,15.299999999999999,0,-95.02000000000001,0,5.390000000000001,0,7.39,0
68522,54.67999999999999,0,-14.06,0,-45.95,0,6.88,0,7.57
68524,7.99,-18.37,0,0,0,-3.7800000000000002,0,4.04,0
68524,0.67,0,28.21,0,0,0,3.53,0,4.55
68533,-0.63,151.72,0,-75,0,-3.4299999999999997,0,0.51,0
68533,1.47,0,4.72,0,300,0,12.72,0,6.05
68547,1.8800000000000001,54.81,0,-27.72,0,3.36,0,6.140000000000001,0
68547,-0.59,0,-25.36,0,-5.52,0,0.16999999999999998,0,1.0999999999999999
68549,-3.2099999999999995,-23.56,0,-10,0,3.46,0,8.43,0
68549,5.52,0,-26.08,0,-42.92,0,4.390000000000001,0,0.8099999999999999
68572,-1.4200000000000002,14.649999999999999,0,21.93,0,3.55,0,7.33,0
68572,-7.249999999999999,0,-51.11,0,18.6,0,0.8500000000000001,0,-1.6099999999999999
68573,4.5,53.54,0,-100,0,-9.3,0,2.36,0
68573,9.36,0,-49.89,0,0,0,6.63,0,6.39
68575,6,-8.32,0,34.949999999999996,0,-1.3299999999999998,0,7.22,0
68575,-1.3299999999999998,0,-23.5,0,-46.71,0,3.4799999999999995,0,1.5599999999999998
68615,2.64,40.78,0,16.43,0,1.78,0,6.13,0
68615,9.07,0,-9.950000000000001,0,28.22,0,3.3300000000000005,0,1.01
68655,4.52,-5.029999999999999,0,-82.14,0,1.6199999999999999,0,7.37,0
68655,-20.51,0,-14.99,0,131.10999999999999,0,-0.8099999999999999,0,-1.8499999999999999
68669,-0.61,5.87,0,-30.45,0,5.050000000000001,0,8.03,0
68669,-6.03,0,-17.78,0,55.14,0,4.7,0,4.21
68673,7.630000000000001,-19.42,0,0,0,0.09,0,5.79,0
68673,21.3,0,124.62,0,156.94,0,0.03,0,0.9299999999999999
68679,11.1,-7.12,0,-62.83,0,0.8500000000000001,0,5.67,0
68679,-9.67,0,9.58,0,126.05999999999999,0,3.7900000000000005,0,1.76
68682,-0.76,-31.259999999999998,0,-100,0,17.630000000000003,0,18.04,0
68682,-3.45,0,-16.1,0,0,0,11.219999999999999,0,-0.98
68684,-5.21,-52.410000000000004,0,-57.95,0,-2.03,0,5.390000000000001,0
68684,4.33,0,56.44,0,-8.07,0,2.04,0,1.34
68686,-3.73,-60.650000000000006,0,-73.92,0,5.2,0,8.16,0
68686,-8.290000000000001,0,-22.27,0,-67.06,0,1.05,0,-0.77
68689,-3.9,4.35,0,-16.6,0,4.22,0,7.829999999999999,0
68689,-0.3,0,-37.2,0,68.52000000000001,0,1.83,0,2.52
68705,-6.75,-31.019999999999996,0,-59.870000000000005,0,0.77,0,3.66,0
68705,-10.77,0,-31.91,0,-29.15,0,2.44,0,4.8
68720,-3.8699999999999997,-21.529999999999998,0,0,0,-6,0,0.54,0
68720,14.11,0,-33.52,0,83.03,0,17.299999999999997,0,14.89
68745,8.23,-41.160000000000004,0,20.11,0,1.29,0,6.619999999999999,0
68745,-7.430000000000001,0,82.89,0,3.7199999999999998,0,8.84,0,8.24
68755,-0.11,-12.870000000000001,0,-37.43,0,-1.09,0,4.83,0
68755,0.16999999999999998,0,-31.290000000000003,0,36.24,0,3.4299999999999997,0,2.73
68770,5.62,49.07,0,-47.75,0,4.569999999999999,0,10.440000000000001,0
68770,-1.6199999999999999,0,-16.3,0,79.4,0,-1.31,0,0.15
68773,-4.41,-26.96,0,-68.72,0,-7.07,0,1.02,0
68773,5.21,0,-14.52,0,237.5,0,3.7199999999999998,0,0.79
68780,9.22,29.92,0,80.31,0,-5,0,4.93,0
68780,-4.91,0,-39.910000000000004,0,-44.019999999999996,0,16.34,0,9.520000000000001
68820,-0.84,-19.939999999999998,0,-81.5,0,5.64,0,13,0
68820,12.839999999999998,0,240.16000000000003,0,28.57,0,-3.2399999999999998,0,-6.94
68855,8.559999999999999,-27.32,0,-12.139999999999999,0,1.28,0,6.069999999999999,0
68855,-14.08,0,-47.24,0,-18.970000000000002,0,5.04,0,2.4699999999999998
68861,-5.2,-15.89,0,-19.84,0,1.18,0,5.41,0
68861,-0.35000000000000003,0,-11.07,0,-52.26,0,2.9499999999999997,0,0.98
68867,8.98,-52.71,0,-80.32000000000001,0,-10.42,0,1.46,0
68867,8.53,0,904.9200000000001,0,-43.55,0,13.750000000000002,0,7.9799999999999995
68872,9.29,25.53,0,-31.580000000000002,0,-0.41000000000000003,0,2.97,0
68872,-12.47,0,35.589999999999996,0,-60.77,0,0.45999999999999996,0,-0.5700000000000001
68895,3.32,-8.42,0,-53.300000000000004,0,0.74,0,6.950000000000001,0
68895,-2.68,0,-33.650000000000006,0,-95.16,0,2.79,0,2.65
70000,0.7100000000000001,-33.37,0,37.84,0,0.29,0,8.38,0
70000,-0.02,0,2.3,0,60.129999999999995,0,0.67,0,-0.67
70001,1.09,-36.51,0,-8.59,0,2.92,0,8.61,0
70001,3.0700000000000003,0,9.030000000000001,0,-22.82,0,-1.16,0,-1.11
70110,1.26,-47.010000000000005,0,1061.22,0,-1.15,0,9.370000000000001,0
70110,-1.13,0,41.32,0,191.74,0,3.0700000000000003,0,1.53
70124,-0.22,24.25,0,283.33,0,-3.35,0,7.670000000000001,0
70124,-13.530000000000001,0,-29.849999999999998,0,210.86999999999998,0,1.32,0,0.5499999999999999
70204,2.52,-85.08,0,-82.27,0,-0.6,0,11.04,0
70204,-11.92,0,320.44,0,1015.5699999999999,0,-2.91,0,-1.27
70215,2.55,-55.269999999999996,0,548.28,0,1.9,0,7.61,0
70215,-1.02,0,53.97,0,-29.79,0,3.18,0,1.17
70221,0.1,-26.6,0,551.1899999999999,0,8.59,0,14.610000000000001,0
70221,2.88,0,18.29,0,61.970000000000006,0,3.65,0,-0.3
70230,-5.26,-23.32,0,4400,0,1.96,0,10.040000000000001,0
70230,-1.8900000000000001,0,10.290000000000001,0,272.84000000000003,0,0.1,0,2.02
70233,-0.45999999999999996,10.09,0,12.07,0,8.93,0,12.07,0
70233,9.64,0,-29.21,0,247.69,0,-1.08,0,-0.9400000000000001
70235,-1.96,-38.91,0,-3.8699999999999997,0,2.98,0,9.31,0
70235,-1.29,0,-4.07,0,-53.02,0,3.5999999999999996,0,3.55
70265,-3.3000000000000003,-10.27,0,5.800000000000001,0,-3.53,0,7.48,0
70265,1.76,0,-2.5700000000000003,0,48.949999999999996,0,2.58,0,-0.18
70400,-1.01,-38.61,0,25.679999999999996,0,-3.0700000000000003,0,5.89,0
70400,-2.12,0,-46.39,0,-48.39,0,-2.26,0,-4.279999999999999
70418,1.34,-57.93000000000001,0,-58.650000000000006,0,0.02,0,12.959999999999999,0
70418,-7.02,0,0.6,0,632.56,0,0.44999999999999996,0,-6.1
70429,2.59,-31.56,0,-25.36,0,-4.859999999999999,0,7.61,0
70429,-1.0699999999999998,0,15.78,0,-60.19,0,0.7799999999999999,0,-1.11
70473,-1.7000000000000002,-37.07,0,-95.14,0,-3.25,0,6.02,0
70473,2.19,0,51.83,0,1328.57,0,2.63,0,0.1
70508,0.51,-34.47,0,490.90999999999997,0,3.06,0,12.2,0
70508,4.87,0,-15.43,0,10.77,0,2.07,0,0.3
70523,-0.8200000000000001,-52.449999999999996,0,-50.21,0,-5.74,0,8.66,0
70523,2.71,0,-61.88,0,7.4399999999999995,0,4.35,0,-0.24
70670,2.58,-56.730000000000004,0,660,0,-1.6400000000000001,0,7.430000000000001,0
70670,-4.97,0,1.11,0,7.89,0,1.59,0,-0.7000000000000001
70678,-2.94,-26.61,0,-61.86000000000001,0,-1.5599999999999998,0,9.98,0
70678,-3.2,0,12.36,0,618.92,0,0.8099999999999999,0,-0.37
70702,2.6,-46.839999999999996,0,-27.229999999999997,0,2.7199999999999998,0,6.959999999999999,0
70702,-3.2800000000000002,0,-1.6,0,97.42,0,-0.31,0,-0.26
70708,-0.8500000000000001,-24.51,0,89.23,0,-2.45,0,6.22,0
70708,1.06,0,4.74,0,-39.019999999999996,0,-0.8699999999999999,0,1.3599999999999999
70713,1.3299999999999998,-16.900000000000002,0,81.43,0,-5.92,0,5.2,0
70713,2.75,0,-15.65,0,139.37,0,1.81,0,-1.8900000000000001
70717,3.1199999999999997,-28.610000000000003,0,148.72,0,1.29,0,9.55,0
70717,-8.73,0,-8.870000000000001,0,201.72,0,-2.44,0,-4.47
70742,0.08,-20.5,0,176.53,0,-0.47000000000000003,0,7.779999999999999,0
70742,8.290000000000001,0,16.830000000000002,0,42.07,0,6.12,0,1.92
70771,3.27,2.34,0,-40.739999999999995,0,0.79,0,7.109999999999999,0
70771,-13.56,0,-42.26,0,212.5,0,0.13,0,-1.7500000000000002
70820,-1.78,-39.87,0,90,0,0.7799999999999999,0,10.440000000000001,0
70820,-0.8699999999999999,0,-21.21,0,1873.6799999999998,0,-0.41000000000000003,0,-2.82
70823,3.4000000000000004,-47.53,0,547.92,0,3.9,0,12.25,0
70823,-2.54,0,7.779999999999999,0,26.69,0,1.76,0,-1.73
73000,-1.87,-15.76,0,-12.989999999999998,0,-0.27,0,4.49,0
73000,8.55,0,1.3599999999999999,0,18.66,0,1.25,0,0.97
73001,-1.1900000000000002,-7.41,0,0,0,1.92,0,4.37,0
73001,12.08,0,2.91,0,-19.189999999999998,0,1.48,0,1.59
73024,2.65,-23.21,0,8.7,0,2.29,0,8.12,0
73024,11.21,0,33.54,0,-100,0,-4.03,0,-3.34
73026,-10.620000000000001,-9.2,0,300,0,-2.63,0,3.66,0
73026,4.32,0,11.709999999999999,0,-21.21,0,0.5499999999999999,0,0.67
73030,-9.950000000000001,-5.24,0,-39.050000000000004,0,-0.06,0,3.56,0
73030,-0.41000000000000003,0,-15.659999999999998,0,-3.1300000000000003,0,-4.12,0,-3.7600000000000002
73043,-3.88,-13.66,0,103.23,0,1.79,0,6.35,0
73043,40.68,0,-16.79,0,-92.06,0,-3.11,0,-2.78
73055,-1.48,-16.97,0,-62.22,0,-3.5900000000000003,0,3.83,0
73055,3.6999999999999997,0,-7.870000000000001,0,52.94,0,1.43,0,-1.3599999999999999
73067,-2.52,-40.02,0,-91.3,0,-3.29,0,5.7299999999999995,0
73067,6.239999999999999,0,44.82,0,562.5,0,0.01,0,-1.04
73124,-3.5000000000000004,-26.52,0,30.97,0,-4.32,0,-0.1,0
73124,2.86,0,-17.83,0,141.87,0,3.8,0,2.4
73148,1.95,34.23,0,0,0,-2.6100000000000003,0,3.1199999999999997,0
73148,-3.17,0,6.65,0,0,0,4.16,0,1.03
73152,2.91,-16.32,0,-4.859999999999999,0,-3.9899999999999998,0,3.5999999999999996,0
73152,-3.6900000000000004,0,-31.830000000000002,0,38.64,0,0.95,0,-2.15
73168,-2.53,-29.720000000000002,0,-53.56999999999999,0,-1.3299999999999998,0,4.31,0
73168,-0.95,0,21.15,0,89.23,0,2.15,0,2.52
73200,-6.959999999999999,-2.6599999999999997,0,-6.23,0,-0.98,0,5.2,0
73200,21.14,0,-41.44,0,-64.16,0,-2.9499999999999997,0,-2.03
73217,-4.81,-42.05,0,10.83,0,-6.58,0,4.9799999999999995,0
73217,12.889999999999999,0,-1.6,0,33.46,0,2.03,0,-0.41000000000000003
73226,0.42,-10.36,0,-76.88000000000001,0,-3.3099999999999996,0,2.97,0
73226,10.51,0,-11.44,0,-46.51,0,3.49,0,2.21
73236,-1.8900000000000001,3.39,0,121.64999999999999,0,0.04,0,6.67,0
73236,0.8999999999999999,0,-34.55,0,-5.12,0,8.14,0,5.1
73268,-0.69,-18.19,0,1.2,0,1.28,0,5.4,0
73268,14.360000000000001,0,4.35,0,5.91,0,-0.79,0,-0.2
73270,1.87,40.19,0,-69.32000000000001,0,-1.05,0,2.63,0
73270,9.93,0,-19.23,0,-46.300000000000004,0,-1.7500000000000002,0,2.03
73275,0.47000000000000003,-24.68,0,-54.36,0,-2.09,0,4.7,0
73275,10.01,0,-6.18,0,-20.22,0,3.1199999999999997,0,1.29
73283,-0.16999999999999998,0.8699999999999999,0,-15.42,0,-0.29,0,4.3999999999999995,0
73283,-0.72,0,5.07,0,58.13,0,0.26,0,0.24
73319,-1.78,-46.97,0,-13.309999999999999,0,-4.47,0,3.35,0
73319,1.52,0,22.41,0,-5.510000000000001,0,1.13,0,-0.04
73347,-0.12,20.080000000000002,0,-38.129999999999995,0,1.6500000000000001,0,6.34,0
73347,0.4,0,-24.91,0,-61.33,0,2.88,0,1.5599999999999998
73349,-4.51,-7.75,0,-8.75,0,4.6,0,7.16,0
73349,7.720000000000001,0,-5.56,0,38.01,0,-4.52,0,-1
73352,-2.48,-12.22,0,-84.94,0,0.01,0,4.03,0
73352,-0.58,0,0.9400000000000001,0,108,0,-5.489999999999999,0,-3.42
73408,-3.04,-45.45,0,149.62,0,-1.96,0,4.77,0
73408,1.05,0,-0.58,0,-46.18,0,-1.27,0,-1.3599999999999999
73411,-0.96,-10.43,0,-7.46,0,1.15,0,5.81,0
73411,6.45,0,-8.23,0,37.1,0,1.5,0,2.16
73443,-0.51,-19.43,0,-26.91,0,-0.9400000000000001,0,3.8899999999999997,0
73443,-3.92,0,6.68,0,69.78,0,0.31,0,0.47000000000000003
73449,-0.49,-13.139999999999999,0,850,0,3.32,0,7.37,0
73449,7.89,0,43.79,0,536.84,0,1.6099999999999999,0,2.15
73461,1.8800000000000001,108.43,0,-49.93,0,6.77,0,5.75,0
73461,3.9699999999999998,0,29.99,0,59.56,0,1.5599999999999998,0,5.26
73483,-5.01,-27.33,0,16.189999999999998,0,-2.55,0,4.89,0
73483,28.08,0,-17.29,0,119.67000000000002,0,1.54,0,0.49
73504,-5.6000000000000005,-6.98,-19.82,6.41,26.51,-5.17,1.81,4.99,-0.88
73520,4.3,-40.94,0,-16.27,0,-4.47,0,2.16,0
73520,-4.43,0,3.4799999999999995,0,-1.44,0,6.3,0,3.1399999999999997
73547,-6.4399999999999995,-23.380000000000003,0,-9.629999999999999,0,-6.6000000000000005,0,0.74,0
73547,-0.59,0,14.87,0,263.11,0,5.28,0,1.22
73555,-2.69,-6.05,0,-50.760000000000005,0,-2.59,0,2.12,0
73555,14.64,0,9.77,0,-80,0,-2.41,0,0.25
73563,-2.1,-26.69,0,110.42,0,-2.15,0,4.92,0
73563,-2.54,0,52.900000000000006,0,115.84,0,1.69,0,-0.83
73585,-3.85,-0.31,0,39.39,0,-1.55,0,4.92,0
73585,16.42,0,15.22,0,140.22,0,1.69,0,-0.19
73616,2.91,-16.12,0,-74.33999999999999,0,-1.59,0,2.62,0
73616,6.75,0,3.25,0,189.66,0,3.27,0,3.11
73622,-5.800000000000001,-26.490000000000002,0,0,0,3.25,0,7.12,0
73622,-4.81,0,-23.97,0,0,0,-2.7,0,-1.77
73624,-4.87,-15.43,0,204.88,0,-0.5499999999999999,0,5.5,0
73624,-2.9499999999999997,0,-1.79,0,-5.6000000000000005,0,-0.77,0,-1.31
73671,-3.2800000000000002,7.68,0,23.21,0,-2.77,0,2.42,0
73671,5.1499999999999995,0,-49.25,0,26.029999999999998,0,0.06,0,1.0999999999999999
73675,-2.5,-25.88,0,-5.71,0,-6.45,0,0.22,0
73675,1.5,0,-23.630000000000003,0,112.12,0,0.38999999999999996,0,2.5100000000000002
73678,-3.05,11.44,0,272,0,-2.08,0,5.86,0
73678,25.490000000000002,0,19.009999999999998,0,15.049999999999999,0,5.609999999999999,0,1.25
73686,-3.65,-37.82,0,15.379999999999999,0,-0.89,0,7.26,0
73686,3.37,0,15.25,0,340,0,8.469999999999999,0,5.050000000000001
73770,-0.33999999999999997,-68,0,0,0,-2.46,0,5.42,0
73770,14.67,0,6.2700000000000005,0,0,0,-2.29,0,-4.45
73854,-12.479999999999999,-20.919999999999998,0,-69.49,0,-1,0,1.96,0
73854,17.54,0,-16.45,0,672.22,0,8.19,0,6.4399999999999995
73861,-3.5700000000000003,-58.95,0,-54.769999999999996,0,-1.06,0,4.71,0
73861,34.839999999999996,0,16.939999999999998,0,4.78,0,-1.23,0,-4.47
73870,-1.63,17.380000000000003,0,5.45,0,-1.87,0,4.109999999999999,0
73870,11.05,0,-22.509999999999998,0,168.1,0,0.2,0,2.75
73873,3.5700000000000003,-15.89,0,-11.5,0,-3.17,0,2.25,0
73873,2.6599999999999997,0,-11.020000000000001,0,317,0,0.7799999999999999,0,1.92
76000,-4.81,62.96000000000001,0,-30.459999999999997,0,1.63,0,5.1499999999999995,0
76000,-0.5599999999999999,0,-10.81,0,-17.150000000000002,0,0.1,0,1.2
76001,-5.17,81.82000000000001,0,-48,0,1.9900000000000002,0,4.5,0
76001,3.9800000000000004,0,-19.63,0,6.510000000000001,0,-0.4,0,1.48
76020,-1.7399999999999998,160.20000000000002,0,24.32,0,-3.2099999999999995,0,0.96,0
76020,20.75,0,0.74,0,-78.73,0,-5.37,0,-0.8099999999999999
76036,-3.88,11.129999999999999,0,-82.86,0,-3.04,0,5.04,0
76036,-14.95,0,-12.02,0,-40.300000000000004,0,-1.16,0,-0.7000000000000001
76041,-4.04,38.5,0,-81.41000000000001,0,-3.04,0,6.04,0
76041,2.25,0,11.129999999999999,0,249.07,0,0.67,0,-1.5599999999999998
76054,0.13,326.60999999999996,0,-100,0,-2.34,0,4.05,0
76054,2,0,21.45,0,0,0,2.6100000000000003,0,0.38999999999999996
76100,1.54,96.96000000000001,0,-44.2,0,-0.33999999999999997,0,4.15,0
76100,-14.219999999999999,0,-6.08,0,1.05,0,2.83,0,2.8000000000000003
76109,-15.260000000000002,41.88,0,7.140000000000001,0,-2.78,0,4.5,0
76109,4.9399999999999995,0,-26.040000000000003,0,7.41,0,0.79,0,0.3
76111,-0.66,49.8,0,-8.36,0,3.58,0,4.75,0
76111,-10.84,0,1.73,0,-21.05,0,0.79,0,1.91
76113,1.69,58.02,0,-63.99,0,0.01,0,5.99,0
76113,-12.5,0,-20.95,0,-94.06,0,-3.47,0,-2
76122,-5.87,102.61,0,86.53999999999999,0,0.38999999999999996,0,3.64,0
76122,-6.2700000000000005,0,-3.1399999999999997,0,-52.580000000000005,0,4.6899999999999995,0,5.41
76126,0.13999999999999999,31.330000000000002,0,240.82,0,1.15,0,3.94,0
76126,-13.84,0,-27.37,0,-92.81,0,-6.99,0,-1.46
76130,0.45999999999999996,52.22,0,-27.439999999999998,0,1.18,0,6.2,0
76130,-11.360000000000001,0,-5.56,0,68.07,0,-2.5700000000000003,0,-1.63
76147,-3.5900000000000003,74.21,0,8.290000000000001,0,1.4000000000000001,0,5.28,0
76147,-3.5700000000000003,0,19.939999999999998,0,-25.22,0,1.18,0,2.08
76233,-2.64,33.879999999999995,0,4.43,0,-1.7500000000000002,0,4.21,0
76233,-18.75,0,6.17,0,-25.240000000000002,0,-1.66,0,-1.53
76243,-2.37,9.54,0,-64.05999999999999,0,-3.38,0,1.11,0
76243,-3.49,0,-1.82,0,-19.23,0,1.8900000000000001,0,5.91
76246,-9.77,1.55,0,-90.48,0,-5.489999999999999,0,1.94,0
76246,14.81,0,28.83,0,375,0,4.2700000000000005,0,1
76248,-0.67,41.67,0,-52.080000000000005,0,1.8800000000000001,0,6.05,0
76248,-5.27,0,7.5200000000000005,0,-45.28,0,0,0,0.22999999999999998
76250,2.12,82.22,0,-37.99,0,3.47,0,10.879999999999999,0
76250,-11.41,0,21.93,0,-69.23,0,4.46,0,-1
76275,-1.68,78.4,0,-27.67,0,0.42,0,6.329999999999999,0
76275,-3.1,0,76.38000000000001,0,-42.95,0,3.15,0,1.44
76306,-2.63,-1.26,0,-51.22,0,1.58,0,3.9600000000000004,0
76306,-13.71,0,-15.45,0,23.810000000000002,0,-5.16,0,-2.79
76318,-5.2,42.95,0,-5.779999999999999,0,3.38,0,8.18,0
76318,-5.64,0,-37.169999999999995,0,-66.97999999999999,0,0.44999999999999996,0,0.58
76364,3.3099999999999996,-18.5,0,-75.41,0,1.97,0,5.64,0
76364,-6.45,0,37.44,0,-61.67,0,-0.32,0,0.22999999999999998
76377,-4.63,43.46,0,-36.68,0,5.43,0,7.7,0
76377,-16.17,0,-2.3800000000000003,0,-24.6,0,-4.09,0,-3.2800000000000002
76400,-4.16,120.13000000000001,0,-63.22,0,0.26,0,5.37,0
76400,-0.73,0,1.43,0,48.96,0,-2.5,0,0.13
76403,-1.96,112.07000000000001,0,-85.03,0,0.7000000000000001,0,6.1,0
76403,-1.38,0,31.09,0,700,0,1.6400000000000001,0,1.6500000000000001
76497,-8.14,563.45,0,-83.06,0,0.49,0,6.59,0
76497,1.0999999999999999,0,-5.36,0,323.81,0,-1.4000000000000001,0,-4.08
76520,-0.5,39.23,0,-45.81,0,2.4699999999999998,0,6,0
76520,-8.08,0,-19.93,0,-61.45,0,0.13,0,0.6799999999999999
76563,-5.17,103.08,0,-31.41,0,1.94,0,5.54,0
76563,2.39,0,3.45,0,-96.17999999999999,0,0.2,0,-1.1400000000000001
76606,1.58,69.85,0,-51.64,0,-0.01,0,5.09,0
76606,-6.460000000000001,0,-29.25,0,73.2,0,1.21,0,-0.72
76616,1.54,32.940000000000005,0,-47.910000000000004,0,-3.38,0,2.64,0
76616,-11.98,0,-1.48,0,25.4,0,1.5699999999999998,0,0.96
76622,2.65,202.64000000000001,0,-30.17,0,0.54,0,5.42,0
76622,-9.030000000000001,0,-15.7,0,50,0,-1.32,0,-1.03
76670,-2.3800000000000003,146.22,0,-66.67,0,-3.25,0,1.94,0
76670,-7.489999999999999,0,-63.72,0,-28.68,0,5.609999999999999,0,3.32
76736,-2.91,94.75,0,-36.66,0,-0.44999999999999996,0,2.96,0
76736,0.8200000000000001,0,19.15,0,-70.47,0,0.52,0,1.9900000000000002
76823,-7.5600000000000005,37.32,0,-45.9,0,-2.82,0,4.42,0
76823,-3.0300000000000002,0,-18.459999999999997,0,100.69,0,-0.12,0,0.5499999999999999
76828,3.61,75.76,0,-86.03,0,0.06999999999999999,0,4.49,0
76828,-10.38,0,-3.47,0,647.37,0,2.41,0,3.04
76834,-3.44,29.609999999999996,0,-0.44999999999999996,0,3.0700000000000003,0,5.65,0
76834,-6.36,0,-5.21,0,1.35,0,0.77,0,1.68
76845,11.81,313.83,0,22.439999999999998,0,0.05,0,2.8899999999999997,0
