codigo_entidad,inf_ingresos_m_1,inf_ingresos_m_2,inf_ingresos_m_3,inf_financiamiento_m_1,inf_financiamiento_m_2,inf_financiamiento_m_3,inf_regaliaspc_m_1,inf_regaliaspc_m_2,inf_regaliaspc_m_3,inf_nproyectos_m_1,inf_nproyectos_m_2,inf_nproyectos_m_3,inf_vproyectos_m_1,inf_vproyectos_m_2,inf_igpr_m_2,inf_igpr_m_3,inf_desempennofiscal_m_1,inf_desempennofiscal_m_2,inf_desempennofiscal_m_3,inf_peducacion_m_1,inf_peducacion_m_2,inf_peducacion_m_3,inf_psalud_m_1,inf_psalud_m_2,inf_psalud_m_3
68147,9281500000,8842940000,11104385000,818155000,-47460000,2541135000,80185.215,25034.185,0,1,1.5,0,277528999.18,0,71.51,62.04375,65.745,62.474999999999994,61.17,5.970000000000001,4.77,3.6550000000000002,28.585,29.4,30.65
68152,11160210000,8817930000,9102045000,559405000,-113580000,140070000,74510.315,0,78754.93,1,0,1,260793156,0,70.02875,72.8,65.235,62.93,56.1,5.76,3.8200000000000003,3.0650000000000004,20.81,23.015,23.23
68160,6179650000,5255340000,5868645000,939095000,16390000,181250000,177792.475,384797.905,425490.26499999996,2,1.5,0,1667672768,0,88.04125,88.1825,70.015,62.39,61.46,3.94,2.7199999999999998,1.8599999999999999,14.785,15.65,15.225000000000001
68162,10954260000,9399940000,10817485000,847150000,-271870000,3538215000,75149.78,55450.405,53806.025,1,2.5,0,1070419453.73,359835065.81,68.422,78.46571428571428,70.375,62.1,61.64,6.23,4.545,3.9850000000000003,28.86,32.68,37.45
68167,13213370000,12311580000,14283280000,178915000,-677210000,-389730000,99642.935,39759.99,83012.06,0,2,2,1532169002.45,0,68.3225,93.96,67.24,67.86000000000001,62.39,10.11,10.605,7.4350000000000005,40.864999999999995,45.92,43.605000000000004
68169,4963625000,5079080000,7306835000,138860000,-109605000,-2454035000,111119.29,175194.315,11786.345,1,3,2,1072825787.7,0,64.86375,78.21000000000001,59.05,57.985,58.4,4.045,2.73,2.195,20.45,19.9,21.23
68176,5880455000,6180415000,12920455000,309820000,899190000,-5187650000,123772.475,0,2219740.64,0,4,0,160127301,0,72.46,62.263333333333335,65.14,67.08500000000001,62.47,3.9450000000000003,2.59,2.105,18.595,17.525,19.355
68179,8098710000,7903965000,8676730000,5045070000,252945000,2754070000,138768.085,0,103690.24,0,1,4,1935605106.76,0,71.8025,70.47875,69.41499999999999,66.975,67.09,4.58,4.09,2.8200000000000003,24.08,27.155,27.935000000000002
68190,46070165000,46719550000,54429880000,2636140000,622435000,14165065000,118867.94,63212.645000000004,88290.79,2,7,2,4080258421.53,2486718711.67,61.0075,66.895,82.815,83.93,82.8,12.245000000000001,10.34,7.789999999999999,44.57,45.650000000000006,49.05
68207,11095720000,9405700000,10197350000,-266190000,-1025555000,1702730000,96545.04999999999,0,115184.65,0,2.5,0,209373989.61,0,69.895,69.9125,65.715,64.18,62.36,5.715,4.029999999999999,2.9800000000000004,34.269999999999996,35.545,39.155
68209,6839640000,4723430000,6592285000,277345000,-83740000,-359765000,76134.655,0,272381.38,1,1,1,578954847.95,0,68.53875,79.834,71.53,63.400000000000006,62.73,3.49,3.075,2.15,21.23,21.89,22.02
68211,5838650000,7394855000,9016130000,-52735000,-1567085000,-304025000,58930.314999999995,64028.98,178496.46,0,5,0,614092233.67,0,66.3,68.995,66.565,64.67,70.61,3.92,3.13,2.15,22.39,23.505,25.41
68217,11828705000,8782375000,10602410000,-196210000,465200000,1556935000,190269.05000000002,17160.27,80758.51,2,1,3,196149000,0,76.0975,81.6025,71.025,63.525000000000006,65,5.949999999999999,4.34,3.34,28.880000000000003,27.29,30.189999999999998
68229,12343945000,14320550000,15616565000,897185000,-1448865000,32895000,49445.945,52742.5,41465.74,0,8,3,4432130971.95,518930328,78.92999999999999,74.6475,70.595,71.405,73.29,8.27,7.71,5.82,33.32,33.989999999999995,38.445
68235,20133140000,17376140000,21885580000,-666630000,-105380000,1120155000,112563.10500000001,35646.02,39723.11,0,4,3,1864846781.5,718048832.77,80.38,89.74625,69.38,66.46000000000001,69.2,10.33,7.925,5.82,37.875,39.705,42.91
68245,6185405000,6776385000,5742290000,168355000,-377080000,1716275000,288494.01,12480.68,74099.54999999999,2,2.5,0,761869042.76,0,71.4925,75.7875,67.555,67.10499999999999,67.48,3.87,2.435,2.1,16.71,15.525,17.185
68250,10650360000,10093375000,9231650000,1130885000.0000002,-728455000,1315155000,250423.49,96734.575,0,1.5,1,0,250358740,0,45.04625,45.02625,67.96000000000001,64.885,60.43,6.255,4.085,2.9,18.045,17.59,19.77
68255,14911970000,12584890000,15581155000,2331935000,2064275000,-11600000,84418.72,2482.7,21419.845,2,4,1,1689218168,2395762339.5,49.4375,61.322500000000005,67.27,65.685,64.64,9.46,8.875,5.895,38.775,44.165,47.525000000000006
68264,6398780000,6686615000,7252085000,440210000,-1724720000,798225000,66152.95,33368.55,88129.47,0,3,0,137749792,0,76.63666666666667,94.81333333333333,66.955,63.845,65.01,4,2.415,2.295,21.63,19.545,20.585
68266,6998730000,11039125000,9394595000,989040000,-3384290000,453500000,74581.87,43216.085,636526.315,0,2.5,1,281593509.85,439628275.65,67.148,70.60666666666667,64.705,63.045,62.93,5.119999999999999,3.695,3.145,22.685000000000002,22.965,26.915
68271,12391620000,14183925000,15382840000,3924790000,-545370000.0000001,349970000,35052.595,21459.885,17033.965,0,2,0,0,0,67.19,83.51,82.4,82.05,81.85,6.97,5.35,3.72,24.905,24.995,27.145
68276,224844330000,290305735000,363133235000,7572770000,54601980000,48444690000,0,0,0,2,1.5,0,0,0,0,0,81.41,80.17,81.77,67.16499999999999,65.545,65.4,18.95,22.25,22.744999999999997
68296,6195850000,6274680000,10367425000,10235000,1845000,-335855000,118907.4,39711.685,27789.71,1,4,0,80757896,999156740.9,62.915,64.2475,65.085,64.66,62.18,4.385,2.9749999999999996,2.415,20.22,20.490000000000002,21.535
68298,9295835000,6887905000,8825470000,-425125000,375660000,1249380000,28050.85,14807.665,99916.515,0,2.5,2,189738557,144495925.26,79.375,86.75,64.72,56.105000000000004,57.76,5.484999999999999,4.305,2.8,19.73,21.200000000000003,20.315
68307,146364810000,197406180000,240761670000,11890980000,34524190000,44535730000,1514.6100000000001,313.87,0,0,1,1,2556883601.84,0,0,76.66333333333333,79.1,80.285,78.9,67.265,65.61500000000001,65.35499999999999,17.505000000000003,21.270000000000003,22.83
68318,8795560000,9795685000,10963235000,-2835000,-1190860000,-84575000.00000003,80046.08499999999,62414.784999999996,88595.74,0,4,0,1099523505.57,0,68.9425,75.06750000000001,59.825,59.335,61.71,6.779999999999999,4.755,3.4749999999999996,33.33,34.24,36.595
68320,7014735000,9234205000,8556725000,976575000,-924145000,-340985000,143337.34,205724.33,62434.9,1,2,1,408322074.96,238387491,67.09625,76.5625,66.195,67.08500000000001,66.73,5.615,4.85,3.085,28.305,27.935000000000002,28.52
68322,6188715000,4525535000,4521445000,-406925000,-493540000,1291065000,126678.305,64749.005000000005,62997.125,2,1,1,126694598,136542500,68.7925,79.72,71.545,65.655,67.37,4.5,3.865,2.9400000000000004,23.79,22.66,20.44
68324,6353235000,6312750000,8057095000,3167285000,-297035000,112210000,51054.445,0,27638.87,0,3,0,191672968,0,60.33,0,68.82,61.834999999999994,62.6,4.505,3.26,2.9850000000000003,24.61,24.705,28.5
68327,6584575000,12088530000,8674850000,884395000,-2831825000,3933075000,57417.74,0,28514.905,1,1,1,133136928,0,62.67125,65.06625,67.075,69.71000000000001,66.06,4.55,4.54,3.47,24.439999999999998,27.064999999999998,31.815
68344,8605815000,6393420000,5700350000,-606185000,-684355000,286175000,115049.42,53824.899999999994,27407.555,0,1,0,0,0,75.3,74.29,72.405,64.36500000000001,64.56,3.8049999999999997,2.42,1.96,15.46,13.605,15.735
68368,8424155000,10908605000,10495665000,-233390000,-1654570000,480515000,73927.48,17973.975,62212.55,0,1,0,476384566.78,0,54.230000000000004,82.6842857142857,78.135,80.32,79.61,4.865,3.59,2.7249999999999996,21.555,18.4,18.85
68370,4436095000,5273790000,6970955000,1700445000,41485000,1973985000,31674.21,0,87070.815,0,1,0,0,0,66.25,0,60.449999999999996,60.865,63.11,2.455,1.76,1.245,8.795,8.84,8.585
68377,14417390000,11261670000,14203095000,-668440000,367065000,421440000,91419.605,73051.585,139241.69,1,3,1,1716930946.3,0,72.06875,67.575,79.035,74.775,75.92,7.125,5.045,4.03,31.925,31.03,34.375
68385,14651415000,19051480000,20079380000,832310000,-2524570000,4960120000,61777.7,42972.895000000004,26304.615,0,1.5,1,963175191.82,0,54.52,66.04625,73.35,67.68,74.05,9.285,6.905,5.1850000000000005,31.505000000000003,31.985,37.705
68397,6877325000,10526975000,8978530000,1282165000,-1955530000,991075000,90596.395,60728.155,271.065,1.5,4,0,1683216704.8,540000000,71.33,78.465,63.239999999999995,66.09,68.23,5.66,3.765,3.045,28.43,29.310000000000002,29.29
68406,24580295000,37600985000,45446095000,5919840000,-2473980000,2789180000,53682.485,23992.88,36898.9,0,3,0,2059596919.46,0,77.5875,73.36666666666667,80.35499999999999,78.21000000000001,78.45,11.985,10.605,7.42,50.035,54.5,56.135000000000005
68418,12799540000,17028220000,25415980000,3567780000,-1304600000,-2305250000,74594.685,71168.91,221289.265,0,4,1,1253970770.41,477500000,72.875,76.5125,77.03,76.575,77.2,8.84,8.525,6.59,33.335,32.705,35.53
68425,5974010000,8980740000,11321480000,1030065000.0000001,-2094470000,28345000,132541.015,0,107205.295,0,1,0,0,0,58.8725,83.85,62.64,59.66,67.71,3.5949999999999998,2.505,1.7349999999999999,13.955,14.495000000000001,14.75
68432,17288470000,21031925000,25343955000,-900590000,-562995000,-645050000,69594.375,60952.479999999996,47907.49,2,4,0,1770323326.05,0,60.621249999999996,64.4175,72.215,72.14,72.17,9.870000000000001,10.325,8.215,44.8,50.235,51.629999999999995
68444,8290640000,7541360000,11037845000,1112290000,-629400000,3322830000,225561.495,0,229890.275,0,3,0,260234793.94,0,76.56142857142858,71.0875,66.13499999999999,61.745000000000005,63.27,7.904999999999999,6.765000000000001,5.375,29.235,30.59,33.715
68464,11577220000,13858170000,14315640000,755210000,-2662720000,1885245000,16370.635,69144.245,27369.085,0,1,3,626412865.65,0,71.495,80.705,67.65,66.04,69.22,9.455,6.869999999999999,5.1899999999999995,35.575,34.355000000000004,36.905
68468,7381385000,7234855000,9113115000,2170340000,16075000,575185000,41786.355,0,94432.17,1,2,0,174001768.34,0,68.17,87.31,65.045,61.505,59.02,5.720000000000001,3.7350000000000003,2.5949999999999998,26.755,25.835,26.259999999999998
68498,9967625000,7647830000,8216405000,156520000,-359125000,443345000,244513.795,215719.96,165182.065,1,1,3,768462164.54,0,59.74125,75.65625,73.435,66.785,67.67,6.359999999999999,4.265000000000001,3.8899999999999997,35.345,32.485,35.379999999999995
68500,13456095000,14378750000,18046535000,1998785000,-1384695000,-186595000,73250.74,0,13180.765,0,4,0,625005709,0,79.21428571428571,73.6,71.645,70.35,69.32,8.23,7.21,5.779999999999999,35.365,35.56,39.334999999999994
68502,10092485000,8925265000,9529725000,301775000,185800000,310700000,70468.98,0,0,1,2,0,0,0,63.69285714285714,0,64.17999999999999,59.614999999999995,60,6.2,3.475,2.4850000000000003,25.735,24.34,23.96
68522,7905735000,5908610000,5964725000,-840755000,-713745000,414345000,72815.98,53405.149999999994,220494.685,0,2,1,170905257,0,79.68599999999999,81.17333333333333,68.97999999999999,62.214999999999996,62.76,2.145,1.9899999999999998,1.415,8.66,9.32,10.43
68524,6063745000,6033255000,5939420000,443070000,-1410710000,-185775000,178907.90000000002,32388.265,104590.215,1,0,2,313860923,0,75.32625,78.356,70.265,66.41499999999999,61.54,4.035,3.27,2.455,21.335,21.53,21.045
68533,8029560000,7522065000,7648865000,1165915000,-805730000,1388280000,144233.875,223209.225,174539.24,2,2,1,321150016.21,1289930010,72.185,79.2125,71.83500000000001,69.66499999999999,68.68,5.015,4.734999999999999,3.245,27.39,27.994999999999997,29.23
68547,153185725000,173618640000,215340330000,15380995000,11753430000,25670635000,25.205,0,0,1,2,0,7840208345.72,4418691664.53,0,0,81.08500000000001,75.25,73.76,73.64500000000001,72.58,73.21,14.184999999999999,16.295,17.595
68549,6820630000,5856650000,9695795000,-208410000,-30565000,-1923255000,111905.66500000001,29085.495,20296.765,2,2.5,0,765493423.5,15407528,75.31125,77.1725,77.075,73.85499999999999,80.54,4.99,4.609999999999999,3.925,23.575000000000003,24.560000000000002,27.67
68572,16915140000,20339160000,22348900000,-177995000,-787345000,5136570000,255289.71000000002,31461.95,57130.09,2,3,2,0,243748366.18,65.845,64.775,74.38,83.14,81.76,11.905000000000001,10.75,7.305,39.35,37.995000000000005,41.87
68573,11544320000,12175120000,12637635000,587185000,-564170000,-1807985000,70315.575,113709.8,104550.6,0,1.5,0,876826108.69,0,64.06142857142856,88.21,78.355,72.175,73.76,6.9,6.484999999999999,5.205,22.1,23.17,26.82
68575,37060045000,30881340000,44899155000,2531680000,6083670000,-2939695000,486984.69499999995,129036.58,374750.75,7,12.5,2,13392963431.85,2145016490.77,57.965,69.1425,74.965,74.45500000000001,71.6,14.285,13.925,9.67,39.425,42.89,46.055
68615,25115965000,19887755000,24922480000,3183155000,5034400000,7443765000,104281.685,26806.485,43777.705,1,12.5,1,5550676084.08,2928282928.41,68.03,79.2175,75.88499999999999,76.12,66.73,12.61,10.485,8.48,53.205,54.5,59.56
68655,51668030000,53319255000,42485765000,4937390000,917935000,19637405000,910932.24,742048.3200000001,168640.33,1,24,14,15637077787.03,1560128529,58.50375,57.85625,73.37,59.01,62.58,12.655000000000001,11.774999999999999,9.715,44.584999999999994,47.905,53.150000000000006
68669,12354815000,10578400000,13829130000,70385000,-360590000,-267105000,118063.14,0,14728.06,1,1.5,0,278314698,0,71.5625,74.58125,67.83500000000001,63.980000000000004,65.21,8.605,5.705,4.23,40.730000000000004,38.195,38.59
68673,9911915000,6120940000,5583325000,824735000,3507070000,2441175000,107037.91,74502.005,41066.42,1,1,0,813639566.16,0,64.62875,71.7275,71.795,69.07499999999999,61.32,4.1850000000000005,3.06,2.5549999999999997,22.245,23.189999999999998,24.384999999999998
68679,38762040000,42661270000,51304280000,4039545000,2034665000,1262560000,48005.685,41639.71,30235.61,0,2,1,1583168706,0,77.24375,76.93875,81.43,78.33,78.51,15.805,13.45,10.71,50.305,55.96,62.995000000000005
68682,6380185000,7079735000,7378295000,826055000,-744325000,-901425000,54377.69,0,161190.83,0,3,0,72423514.2,0,85.1125,63.5,63.4,60.05,60.57,4.205,2.58,2.105,15.18,15.76,17.560000000000002
68684,7739555000,9737050000,9049715000,461765000,92700000,2021145000,49038,0,7984.575,1,1.5,0,569171449,1802243877.3,88.76333333333334,67.43333333333334,68.02000000000001,66.93,59.42,4.98,2.965,2.3049999999999997,22.700000000000003,19.59,22.14
68686,7850300000,7942455000,7950810000,1054990000.0000001,-386855000.00000006,1875295000,284346.17,0,234299.19,1,2,0,1535172092,0,66.78625,72.6925,66.395,64.895,61.98,3.75,2.425,1.92,13.605,13.725000000000001,15.200000000000001
68689,42771200000,36557200000,39356805000,9444525000,13436250000,3170435000,501800.495,262826.255,180249.11,32,19.5,9,18721053258.86,1912447218.08,71.61625000000001,71.04875,76.61500000000001,74.24000000000001,76.02,13.594999999999999,11.19,8.905,54.2,56.39,58.915
68705,6129565000,5475030000,5436205000,588690000,-1128605000,233370000,75043.515,14705.37,0,0,0,2,439287139.96,1538657213,68.12875,95,69.515,63.620000000000005,62.43,4.01,2.81,2.125,14.785,13.36,15.9
68720,10955850000,6879600000,8656370000,-1574965000,-58695000,2464900000,46696.795,21468.39,42692.975,0,3,0,390339166,0,57.74666666666667,75.00666666666666,68.58500000000001,62.355000000000004,65.73,5.61,3.83,2.94,20.225,23.375,25.4
68745,13978505000,13315485000,15837985000,1439060000,-1203770000,29050000,125945.32999999999,221761.53,119035.75,0,0,6,2039315151.38,0,65.545,62.51,77.10499999999999,71.955,72.12,8.22,6.75,4.970000000000001,31.04,33.05,34.17
68755,23534560000,26517330000,30781790000,5014410000,-2837285000,3626380000,38395.66,29577.82,8122.58,1,2,4,2916393284.8,2356420392.59,66.38250000000001,73.84833333333333,79.67,77.68,79.53,11.76,9.760000000000002,9.295,52.025,53.445,63.05499999999999
68770,11816725000,14664075000,15710090000,430105000.00000006,-2054315000,395815000,113632.235,1812.785,83432.45000000001,1,3,1,1932853568.43,0,40.24,60.365,64.45,64.65,67.35,8.185,7.355,5.555,35.365,36.46,37.965
68773,9189465000,12619020000,11355875000,213885000,-745475000,1503325000,108448.465,0,58385.615,0,3,1,580064075,0,63.89857142857143,83,64.63,68.18,65.55,9.165,6.2,4.455,29.564999999999998,29.46,32.515
68780,6136020000,6182105000,9529210000,456720000,816135000,-58800000,0,0,114494.78,0,0,0,0,0,0,0,65.87,62.955,68.85,5.915,3.995,2.68,21.5,22.41,22.545
68820,8761570000,11467170000,10537860000,121150000,-3894325000,2915135000,76689.885,30840.875,73515.36,1,0,3,397179580.38,340656576.04,69.20625,70.13250000000001,75.215,74.075,73.92,6.945,5.505000000000001,4.404999999999999,32.355000000000004,33.135,38.59
68855,6967145000,10748340000,8298870000,1073430000,-2313775000,1046985000,96861.65,66695.6,0,2,2,1,696622471,0,72.84142857142857,80.28666666666666,67.16499999999999,69.08,67.12,5.78,5.12,3.95,29.94,29.11,34.295
68861,18643190000,20514445000,24290700000,1355820000,2500230000,3837330000,140588.15,56291.244999999995,96639.57,1,4,2,1311233248.46,0,65.81,73.495,70.39,70.475,69.7,10.309999999999999,9.18,6.425,40.065,43.525,44.175
68867,3642975000,3315635000,3995980000,262890000,-338595000,-64265000,196148.97999999998,104591.6,154093.32,0,2,1,905250022.96,0,64.76625,70.7075,65.665,60.535,60.99,3.24,3.04,2.7,13.1,11.97,14.990000000000002
68872,12449775000,11055850000,12984005000,-182105000,-762750000,373560000,126040.23,23730.99,138159.84,0,3,0,999915360,750398963,74.66499999999999,77.96625,72.99000000000001,72.92,68.68,5.375,4.59,3.4,34.239999999999995,34.29,37.885000000000005
68895,9232350000,10847640000,14449410000,283175000,-165255000,914200000,70923.045,5668.795,90712.82,0,5,1,441635700.05,0,67.84,72.91499999999999,67.44,70.81,72.5,8.055,6.875,5.4399999999999995,40.53,42.695,41.980000000000004
70001,412290755000,495639685000,549067295000,4337225000,-13564130000,48563555000,165147.31,118593.68000000001,104193.79000000001,6,20,15,30257321689.4,3211707041.77,58.54,61.7475,76.905,77.22,77.23,59.715,57.71,57.995000000000005,28.715,32.97,32.254999999999995
70110,14142120000,13814465000,14397185000,3668640000,7920000,3719290000,199990.405,80056.065,0,4,2.5,7,3192723919.18,99981489.38,56.371249999999996,74.7625,67.69,58.39,65.54,7,7.01,5.105,33.72,36.7,39.35
70124,18588185000,20108195000,15651925000,9919655000,2791880000,3382490000,227024.34499999997,67384.005,3227.065,1.5,3,6,1097215601,878462560.9,71.8275,72.8925,67.185,59.035,59.21,9.16,9.195,5.835,35.39,38.43,37.22
70204,17058495000,14185665000,17367300000,1520140000,-617945000,3134080000,689183.9450000001,141861.97,608171.345,0,2,7,2267814484.99,1621589421.72,70.2775,75.73625,65.93,63.675000000000004,55.44,6.025,7.17,4.995,23.564999999999998,27.285,28.939999999999998
70215,54853690000,53463880000,64004735000,1944024999.9999998,1020605000,9041205000,163563.785,50241.535,49613.245,5,4.5,13,7692407712.73,2358512529.08,55.28625,66.43375,72.935,70.435,75.11,13.965,13.325,9.57,54.74,58.2,64.17
70221,46809190000,27380775000,34722035000,15755515000,9343840000,5821825000,1963107.81,160918.445,238055.25999999998,3,11.5,8,21088688422.96,0,48.08625,48.15375,63.285,79.965,80.21,10.365,9.09,7.0649999999999995,33.480000000000004,30.17,35.855000000000004
70230,11441360000,8114620000,10482195000,-137720000,-410695000,2956085000,360718.05,7094.725,213194.33,2,5,1,2059784909,0,60.84875,71.30125,61.625,58.21,56.2,4.66,4.815,3.27,21.09,22.585,23.105
70233,16514655000,15154790000,17764545000,1556405000,-2569745000,-9276805000,205831.36,187427.1,311905.54,4,1.5,3,2039226825.75,1405403392.19,68.3575,77.06125,69.24000000000001,62.42999999999999,59.76,8.075,7.695,5.27,32.989999999999995,31.58,30.905
70235,32980700000,23388990000,33998195000,2954890000,5966215000,5446560000,729724.155,50163.135,158886.725,0,15,8,2333505540.2,862777506.95,63.4875,74.4325,66.28,64.50999999999999,66.24,10.145,9.98,6.96,44.89,46.565,50.74
70265,17526510000,17495490000,29571210000,7709830000,3926575000,-4003625000,138440.38,39312.335,326170.1,3,3.5,0,2391245093.44,972686828.42,73.43875,74.3875,70.51,58.34,63.87,10.125,9.03,6.234999999999999,36.019999999999996,38.86,41.254999999999995
70400,17581005000,15149300000,21777800000,2099605000,-32295000,1874815000,236193.5,91330.25,92454.19,3,0,4,1833376057.15,1587439806.13,64.4775,76.545,70.5,60.21,70.2,9.605,9.11,7.15,37.935,37.675,40.915000000000006
70418,39103410000,34757370000,32869530000,2189630000,354370000,-559710000,799181.565,424957.09,265964.92,3,10,26,2931942748.08,1402706667.38,61.26,66.70375,66.33,56.935,63.08,9.41,9.64,6.77,50.035,49.400000000000006,52.504999999999995
70429,59263790000,43567175000,46507295000,1456215000,5818165000,1959840000,606256.64,30954.52,0,1,5,9,6573483116.08,1492519123.99,66.16125,75.26875,73.61,64.58000000000001,63.29,13.675,12.29,9.96,50.495000000000005,54.025,59.47
70473,41019845000,21163735000,23029120000,3691030000,7642305000,-996235000,1745186.885,92090.035,253047.59000000003,1.5,4,3,1879505129.31,387088575,56.713750000000005,57.27125,55.685,63.125,61.02,7.85,7.115,5.515000000000001,40.364999999999995,42.125,47.629999999999995
70508,26045505000,28114460000,36607760000,965650000,1841160000,2044415000,208577.41,56535.875,126805.76999999999,6.5,5,1,3742853777.63,0,61.916250000000005,65.45125,60.980000000000004,67.91,67.52,9.81,9.715,6.58,51.54,51.375,52.215
70523,20193005000,17793635000,18915140000,3679195000,-1538030000,2524135000,212859.16999999998,0,87141.93,1,5.5,6,1936937481.03,525754459.96,63.53375,75.235,68.735,55.685,51.03,8.825,8.42,6.395,32.105,31.275,36.35
70670,46538445000,50173385000,59429240000,4006970000,-3993185000,2980890000,176959.975,167598.53,231975.66499999998,0,9.5,4,5848720559.03,3711044065.63,70.4075,73.1425,71.64500000000001,67.535,70.4,11.865,12.695,9.105,52.845,52.8,58.379999999999995
70678,28046725000,29069330000,25915300000,750915000,-1696885000,2388115000,94002.78499999999,33434.66,32154.455,7,3,1,49988106113.19,0,58.28625,67.5225,70.18,63.545,66.49,13.33,12.51,9.844999999999999,52.894999999999996,51.8,55.11
70702,20668590000,19991215000,20079080000,5474455000,-1175765000,-1699320000,216612.235,129246.33499999999,148844.37,1,9,2,1503966580.3,6000660948.31,60.94375,69.89,71,67.955,63.86,7.855,7.58,5.52,41.015,41.515,44.724999999999994
70708,62545250000,68198705000,86291690000,6830680000,3441085000,6302565000,23434.99,31873.83,145281.975,1,12,4,6313677216.06,1910204902.85,63.215,63.8375,73.575,71.07,72.77,11.59,11.16,8.184999999999999,59.05,64.505,67.78999999999999
70713,66491115000,66928000000,71799390000,1343585000,1413515000,-2520170000,131498.785,84146.02,0,8,6,0,9174349749.61,5200009094.5,68.065,63.7375,68.75,68.97,62.17,13.725,12.18,10.15,58.82,64.245,64.485
70717,27308750000,25720170000,28096340000,2589195000,-209230000,750225000,266510.655,8635.075,243839.61,5,3.5,3,4779398170.4,301331910,62.75125,62.71875,75.695,71.63499999999999,70.6,9.309999999999999,9.01,6.77,45.105000000000004,45.974999999999994,51.29
70742,32688460000,34699945000,39079845000,1271770000,443855000,10741000000,204568.765,78014.005,9888.994999999999,2,9.5,4,12220257150.54,1543538338.05,82.44142857142857,86.2125,61.705,68.35,80.73,9.085,8.870000000000001,6.05,55.400000000000006,55.370000000000005,57.765
70820,46508455000,45914270000,17047480000.000002,3107210000,-8024285000,25917265000,486673.29,344704.385,36.665,9.5,6,3,17078613662.88,3705373674.52,57.85875,50.375,77.2,74.10499999999999,74.38,11.465,10.86,7.59,50.645,54.995,60.32
70823,43318755000,29948065000,27013085000,7159855000,6783100000,-763725000,879740.96,160523.745,55367.380000000005,4,9,4,3528318608.17,3510315984.76,61.11875,68.02625,65.91,72.33500000000001,54.37,10.055,10.48,7.28,45.7,48.35,52.385000000000005
73001,531208440000,592628115000,717227375000,51315440000,6630485000,68046710000,825.055,228.575,0,1,3.5,0,7439933939.1,0,0,0,77.29499999999999,75.685,74.04,69.55,69.91,70.82,18.384999999999998,19.91,20.21
73024,9315045000,8571585000,8526810000,574495000,455340000,1418325000,88319.51999999999,45012.41,71442.785,0,3.5,2,394147159.41,0,67.01,77.94375,66.19,67.63,62.35,6.234999999999999,4.36,3.385,28.445,27.045,25.64
73026,23593840000,14130010000,17368820000,-7701360000,1636875000,1489105000,895869.525,165480.655,47901.649999999994,1,2,5,839958306.97,0,63.37125,57.77375,76.38,75.9,78.21,7.73,6.34,4.295,26.89,29.3,31.155
73030,8510020000,10470950000,9564085000,1637790000,115345000,1515635000,61275.055,313954.11,0,1,3,2,1801146185,382294108.69,63.94625,70.68625,65.07499999999999,66.63,67.89,5.775,5.775,4.97,25.97,27.72,29.270000000000003
73043,15365160000,16048655000,18388270000,2961685000,1530985000,314479999.99999994,46287.97,13896.34,165728.36,2,1,3,518000000,1094652354.44,62.5875,72.875,67.35,61.4,60.39,8.675,6.045,4.52,23.619999999999997,25.04,27.295
73055,13615315000,15182820000,18294090000,278375000,-982985000,2333560000,73826.425,51797.46,46374.675,0,3.5,2,751949279,78998226,70.22142857142858,77.77,73.95,72.08500000000001,73.24,9.21,7.98,6.27,35.97,35.5,37
73067,16890440000,25624865000,24368120000,5648885000,-4099475000,5262850000,68355.47,13909.33,0,2,2,3,404828420,2499327427.43,61.755,48.89125,57.585,62.7,64.49,13.265,10.475000000000001,7.73,39.91,41.36,43.085
73124,16693810000,18837745000,28434625000,1419200000,1177575000,-1871915000,51130.24,0,0,1,6,0,1009098442,0,72.1225,66.675,70.275,68.66499999999999,72.18,9.524999999999999,8.735,6.71,43.72,49.565,55.215
73148,12260915000,12585215000,14415670000,-256005000,-795760000,-44645000,113800.69,46811.595,29260.635,1,3,1,1036947837.11,0,79.99125000000001,72.2825,74.14,72.215,76.19,7.785,7.819999999999999,6.04,34.135000000000005,32.455,36.01
73152,9194200000,9052880000,10535185000,683700000,376475000,-142870000,98313.86,0,121482.14,0,2.5,0,458181948,0,72.07600000000001,75.1525,66.385,61.705,63.1,8.165,5.865,4.355,33.010000000000005,32.5,36.525
73168,51547785000,44773005000,52663505000,1367035000,4036010000,5096145000,162007.855,31252.63,0,1,8.5,2,1791413785.82,582474728,67.7525,67.52,74.555,70.845,69.4,15.17,12.165,8.370000000000001,57.004999999999995,60.83,65.31
73200,12031440000,13381670000,14122910000,2343785000,1534875000,2876355000,143483.435,140528.8,61597.18,2,2,2,3458248059.18,0,68.46875,69.3975,74.60499999999999,71.89,73.52,7.14,6.635,5.145,26.195,25.615000000000002,25.755000000000003
73217,29082060000,25910695000,34869885000,85655000,727835000,1009240000,58413.53999999999,51931.585,157270.145,4,4,0,20711363554,0,68.3275,60.50625,73.61,68.405,71.47,12.67,11.265,7.895,33.26,42.68,45.995000000000005
73226,11096705000,10020050000,11575225000,-769860000,-145085000,2556965000,53761.385,0,73022.03,2,0,0,51648214,0,61.885,68.93,62.31,51.230000000000004,60.44,9.565000000000001,7.73,5.83,35.379999999999995,35.019999999999996,36.28
73236,8339180000,10804680000,12814755000,2208190000,-522550000,1256900000,57062.39,78983.04000000001,46301.785,0,2.5,2,248393019.73,452231672.64,73.79375,74.72999999999999,62.01,61.45,61.9,8.595,6.995,4.859999999999999,35.58,35.595,38.975
