codigo_entidad,inf_regaliaspc_m,inf_regaliaspc_m1_2,inf_regaliaspc_m1_3,inf_ingresos_m_r_2,inf_ingresos_m_r_3,inf_financiamiento_m_r_2,inf_financiamiento_m_r_3,inf_regaliaspc_m_r_2,inf_regaliaspc_m_r_3,inf_nproyectos_m_r_2,inf_nproyectos_m_r_3,inf_vproyectos_m_r_2,inf_igpr_m_r_3,inf_desempennofiscal_m_r_2,inf_desempennofiscal_m_r_3,inf_peducacion_m_r_2,inf_peducacion_m_r_3,inf_psalud_m_r_2,inf_psalud_m_r_3
17433,27307.98,56487.265,0,12.27,0,596.21,0,-51.66,0,0,0,-8.06,0,-2.32,0,-12.479999999999999,0,5.67,0
17433,68818.23999999999,0,27307.98,0,24.73,0,-199.23,0,152.01,0,0,0,9.22,0,3.2399999999999998,0,-14.549999999999999,0,8.1
17442,0,222103.605,0,8.540000000000001,0,-75.33999999999999,0,-100,0,0,0,0,0,3.11,0,-6.43,0,-8.05,0
17442,131368.59,0,0,0,0.97,0,-155.07,0,0,0,0,0,28.849999999999998,0,2.91,0,-19.009999999999998,0,7.9
17444,17293.995,62644.634999999995,0,13.930000000000001,0,1842.7900000000002,0,-72.39,0,0,0,0,0,2.1999999999999997,0,-14.04,0,0.54,0
17444,42551.850000000006,0,17293.995,0,26.979999999999997,0,67.44,0,146.04999999999998,0,-90,0,30.72,0,2.3800000000000003,0,-20.369999999999997,0,4.43
17446,1982.48,668283.895,0,-51.68000000000001,0,-84.81,0,-99.7,0,0,0,0,0,-4.31,0,-15.9,0,5.220000000000001,0
17446,0,0,1982.48,0,64.96,0,44.4,0,-100,0,100,0,18.9,0,10.65,0,-18.21,0,-6.069999999999999
17486,27735.785,56596.72499999999,0,-0.43,0,-22.05,0,-50.99,0,33.33,0,5655.81,0,-1.28,0,-6.529999999999999,0,11.17,0
17486,9091.385,0,27735.785,0,9.8,0,367.53,0,-67.22,0,100,0,18.15,0,2.15,0,-5.029999999999999,0,9.06
17495,4363.365,155597.2,0,10.41,0,-18.77,0,-97.2,0,0,0,0,0,-2.34,0,-9.51,0,3.73,0
17495,0,0,4363.365,0,10.35,0,-14.940000000000001,0,-100,0,0,0,-7.13,0,2.17,0,-22.31,0,11.44
17513,21016.745,67654.115,0,19.77,0,137.26,0,-68.94,0,0,0,0,0,4.84,0,-2.23,0,5.800000000000001,0
17513,27353.84,0,21016.745,0,24.94,0,381.89000000000004,0,30.15,0,0,0,9.569999999999999,0,3.73,0,-14.91,0,-2.54
17524,32223.125,94364.655,0,3.2099999999999995,0,473.59999999999997,0,-65.85,0,0,0,0,0,-2.29,0,-10.33,0,0.75,0
17524,4013.8099999999995,0,32223.125,0,-3.5000000000000004,0,-148.85,0,-87.53999999999999,0,0,0,11.87,0,-0.01,0,-8.43,0,2.5700000000000003
17541,10111.925,36908.065,0,13,0,-68.14,0,-72.6,0,166.67000000000002,0,0,0,-1.3299999999999998,0,-11.57,0,7.06,0
17541,0,0,10111.925,0,28.299999999999997,0,259.09,0,-100,0,0,0,2.8899999999999997,0,-15.190000000000001,0,-12.7,0,3.5999999999999996
17614,9681.015,60612.97,0,6.2,0,-140.97,0,-84.03,0,350,0,-14.95,0,-0.12,0,-29.470000000000002,0,56.19,0
17614,33790.975,0,9681.015,0,33.839999999999996,0,-1230.64,0,249.04000000000002,0,0,0,-2.11,0,6.6000000000000005,0,-17.54,0,2.82
17616,0,14828.86,0,5.1,0,-146.12,0,-100,0,0,0,0,0,4.44,0,-10.16,0,10.5,0
17616,71108.25,0,0,0,23.35,0,-582.8000000000001,0,0,0,0,0,-1.9800000000000002,0,6.5600000000000005,0,-21.86,0,3.5999999999999996
17653,5217.135,59344.41,0,7.049999999999999,0,-49.03,0,-91.21000000000001,0,100,0,0,0,-1.0999999999999999,0,-4.9799999999999995,0,-0.06999999999999999,0
17653,0,0,5217.135,0,3.64,0,-331.04,0,-100,0,0,0,11.99,0,3.9,0,-6.329999999999999,0,8.93
17662,33960.75,113675.32500000001,0,8.219999999999999,0,-10.18,0,-70.12,0,-58.330000000000005,0,0,0,0.04,0,-17.47,0,6.2700000000000005,0
17662,0,0,33960.75,0,4.51,0,60.529999999999994,0,-100,0,-60,0,18.709999999999997,0,-5.54,0,-12.33,0,10.01
17665,0,5255.14,0,40.36,0,-2077.92,0,-100,0,0,0,0,0,-0.09,0,-14.549999999999999,0,-0.16999999999999998,0
17665,60696.615,0,0,0,1.8399999999999999,0,-179.06,0,0,0,100,0,-8.6,0,5.050000000000001,0,-10.82,0,5.86
17777,7758.155,47894.39,0,2.08,0,-311.58000000000004,0,-83.8,0,0,0,0,0,0.49,0,-9.02,0,17.07,0
17777,12621.815,0,7758.155,0,22.68,0,-238.63,0,62.69,0,0,0,22.49,0,3.85,0,-20.59,0,3.1300000000000003
17867,27039.65,186606.25999999998,0,9.98,0,-67.12,0,-85.50999999999999,0,250,0,375.45000000000005,0,-11.110000000000001,0,-5.04,0,-0.69,0
17867,90762.33,0,27039.65,0,26.009999999999998,0,-107.79,0,235.65999999999997,0,0,0,5.01,0,19.63,0,-13.29,0,11.08
17873,16786.739999999998,41300.635,0,7.37,0,-4472.43,0,-59.35,0,0,0,0,0,1.32,0,-9.89,0,2.94,0
17873,5079.9349999999995,0,16786.739999999998,0,11.600000000000001,0,-130.32,0,-69.74000000000001,0,-33.33,0,-19.49,0,0.9299999999999999,0,-4.29,0,7.93
17877,0,48743.43,0,-13.61,0,-2244.48,0,-100,0,140,0,0,0,-5.11,0,-10.549999999999999,0,-1.9800000000000002,0
17877,19544.975,0,0,0,14.7,0,-5.99,0,0,0,-66.67,0,11.19,0,2.13,0,-11.690000000000001,0,1.81
18001,0,0,0,-24.64,15.45,-81.06,-85.6,0,0,0,0,0,0,3.06,-0.27,-0.1,-2.55,10.76,9.08
18029,277562.42,93628.895,0,-5.65,0,-4154.05,0,196.45,0,150,0,0,0,-6.69,0,-19.8,0,-0.86,0
18029,22897.875,0,277562.42,0,-15.24,0,-92.11,0,-91.75,0,0,0,15.049999999999999,0,-4.64,0,-8.62,0,11.44
18094,708220.0700000001,56316.665,0,83.42,0,-115.21999999999998,0,1157.57,0,0,0,-93.47999999999999,0,3.2199999999999998,0,-13.79,0,0.29,0
18094,776558.8049999999,0,708220.0700000001,0,2.86,0,390.17,0,9.65,0,-50,0,8.08,0,-2.18,0,-31.169999999999998,0,1.39
18150,174236.14500000002,324513.2,0,-19.09,0,-7.68,0,-46.31,0,250,0,0,0,-14.580000000000002,0,-6.959999999999999,0,13.29,0
18150,45698.275,0,174236.14500000002,0,3.94,0,47.86,0,-73.77,0,-42.86,0,11.49,0,6.98,0,-27.29,0,4.63
18205,21429.7,37087.255000000005,0,-24.08,0,-290.22,0,-42.22,0,0,0,0,0,-26.6,0,-21.7,0,4.109999999999999,0
18205,5935.74,0,21429.7,0,27.12,0,-145.37,0,-72.3,0,-75,0,-14.099999999999998,0,26.25,0,-15.32,0,3.82
18247,122748.78,110702.19,0,27.42,0,-170.44,0,10.879999999999999,0,12.5,0,-98.4,0,0.96,0,-10.5,0,2.54,0
18247,15475.565,0,122748.78,0,10.43,0,-160.41,0,-87.39,0,-33.33,0,11.24,0,1.29,0,-21.29,0,6.4799999999999995
18256,149732.77,327470.95,0,-14.360000000000001,0,11.09,0,-54.279999999999994,0,50,0,0,0,-3.61,0,-21.17,0,-4.35,0
18256,0,0,149732.77,0,-13.459999999999999,0,-30.209999999999997,0,-100,0,-33.33,0,-4.34,0,-6.58,0,-24.77,0,5.91
18410,67330.27,67983.67,0,3.7600000000000002,0,-27.76,0,-0.96,0,33.33,0,3251.3199999999997,0,-1.4200000000000002,0,-22.64,0,4.01,0
18410,22285.445,0,67330.27,0,3.27,0,-226.07,0,-66.9,0,0,0,7.7700000000000005,0,1.55,0,-20.79,0,8.91
18460,0,62497.215000000004,0,-26.889999999999997,0,49.02,0,-100,0,33.33,0,0,0,-9.94,0,-27.32,0,-3.0700000000000003,0
18460,284595.75,0,0,0,66.85,0,-16.91,0,0,0,100,0,-4.06,0,7.8,0,-6.069999999999999,0,6.279999999999999
18479,68296.43,48329.73,0,7.1499999999999995,0,25.7,0,41.31,0,0,0,-56.79,0,-6.92,0,-6.4399999999999995,0,8.49,0
18479,0,0,68296.43,0,-13.58,0,-132.44,0,-100,0,-66.67,0,-6.15,0,-4.16,0,-28.18,0,5.33
18592,0,151709.80000000002,0,-17.28,10.5,-152.4,-226.7,-100,0,450,-81.82000000000001,-93.38,-0.5599999999999999,0.61,9.49,-25.069999999999997,-16.29,5.2299999999999995,2.78
18610,0,92692.43,0,-18.7,0,-329.19,0,-100,0,300,0,0,0,-8.260000000000002,0,-24.77,0,4.08,0
18610,78938.22,0,0,0,18.17,0,1715.4299999999998,0,0,0,-50,0,-7.21,0,4.109999999999999,0,-19.220000000000002,0,19.02
18753,21741.915,124828.66,0,4.66,0,-303.02,0,-82.58,0,400,0,-76.44999999999999,0,1.72,0,-18.7,0,3.18,0
18753,0,0,21741.915,0,14.69,0,-112.16,0,-100,0,-60,0,-8.61,0,3.88,0,-20.979999999999997,0,9.62
18756,0,73996.755,0,0.51,0,-76.42999999999999,0,-100,0,300,0,-24.92,0,-5.37,0,-30.53,0,-1.17,0
18756,73047.885,0,0,0,3.53,0,-798.3,0,0,0,0,0,1.48,0,7.670000000000001,0,-15.959999999999999,0,18.029999999999998
18785,14257.355,1422381.645,0,-56.37,0,-118.02,0,-99,0,-75,0,-76.36,0,-13.01,0,-24.990000000000002,0,-4.52,0
18785,0,0,14257.355,0,4.78,0,-895.4599999999999,0,-100,0,300,0,19.64,0,6.25,0,-30.23,0,8.33
18860,37818.8,59135.64,0,-22.75,0,-47.64,0,-36.05,0,37.5,0,1121.53,0,-12.64,0,-31.2,0,-3.9800000000000004,0
18860,26317.98,0,37818.8,0,9.29,0,-435.46,0,-30.409999999999997,0,-63.63999999999999,0,-7.84,0,-11.95,0,-10.77,0,3.36
19001,1643.75,0,0,26.14,0,-580.21,0,0,0,80,0,-98.02,0,-0.22,0,-1.9900000000000002,0,20.849999999999998,0
19001,27.745,0,1643.75,0,18.92,0,-336.52000000000004,0,-98.31,0,-33.33,0,7.249999999999999,0,-0.22,0,-0.44,0,6.460000000000001
19022,59666.555,108157.565,0,-22.71,0,-169.03,0,-44.83,0,50,0,0,0,-0.65,0,-20.41,0,10.66,0
19022,45511.85,0,59666.555,0,37.480000000000004,0,63.77,0,-23.72,0,-33.33,0,9.45,0,-2.09,0,-24.060000000000002,0,6.93
19050,15891.05,96330.86,0,30,0,34.9,0,-83.5,0,25,0,-46.150000000000006,0,1.63,0,-16.85,0,0.9299999999999999,0
19050,61121.075,0,15891.05,0,12.6,0,-387.9,0,284.63,0,-20,0,2.63,0,6.43,0,-28.22,0,6.1899999999999995
19075,15623.985,31355.62,0,24.32,0,-161.32,0,-50.17,0,400,0,-59.53000000000001,0,3.95,0,-20.21,0,4.38,0
19075,44362.22,0,15623.985,0,5.6000000000000005,0,-241.08,0,183.94,0,0,0,7.1,0,4.51,0,-28.67,0,6.460000000000001
19100,15371.2,78779.505,0,3.93,0,-123.38,0,-80.49,0,0,0,0,0,-11.469999999999999,0,-20.61,0,3.1199999999999997,0
19100,26803.765,0,15371.2,0,19.5,0,77.14999999999999,0,74.38,0,-76.47,0,2.6,0,-5.08,0,-27.389999999999997,0,7.93
19110,5791.88,32749.07,0,7.9799999999999995,0,-32.33,0,-82.31,0,200,0,0,0,-5.29,0,-17.09,0,7.199999999999999,0
19110,180819.875,0,5791.88,0,74.31,0,2207.5099999999998,0,3021.95,0,-86.67,0,-10.11,0,3.05,0,-25.95,0,-0.12
19130,40429.89,100803.625,0,7.3,0,-309.02,0,-59.89,0,12.5,0,0,0,-0.4,0,-13.600000000000001,0,2.54,0
19130,173691.19999999998,0,40429.89,0,38.26,0,-369.26,0,329.61,0,-77.78,0,-0.84,0,-2.56,0,-26.479999999999997,0,2.45
19137,54963.46,63311.79,0,20.87,0,-98.61999999999999,0,-13.19,0,350,0,-68.41000000000001,0,10.780000000000001,0,-21.15,0,52.75,0
19137,10849.6,0,54963.46,0,18.44,0,980.4399999999999,0,-80.25999999999999,0,-11.110000000000001,0,7.6499999999999995,0,-1.76,0,-7.53,0,5.2299999999999995
19142,53273.26,77388.54000000001,0,24.310000000000002,0,-709.13,0,-31.16,0,0,0,0,0,-0.65,0,-12.02,0,23.94,0
19142,68741.82,0,53273.26,0,11.63,0,4.590000000000001,0,29.04,0,0,0,13.43,0,-7.539999999999999,0,-14.35,0,9.969999999999999
19212,40087.12,55691.52,0,12.47,0,-205.06000000000003,0,-28.02,0,-50,0,307.57,0,-2.39,0,-12.540000000000001,0,16.689999999999998,0
19212,59297.630000000005,0,40087.12,0,24.27,0,-498.09000000000003,0,47.92,0,300,0,-3.4099999999999997,0,-5.1499999999999995,0,-22.24,0,6.39
19256,16924.565,74509.715,0,6.859999999999999,0,-265.69,0,-77.29,0,0,0,-94.5,0,-4.08,0,-18.01,0,4.05,0
19256,96872.84,0,16924.565,0,23.73,0,77.16,0,472.38,0,-68.75,0,15.68,0,5.26,0,-27.800000000000004,0,6.23
19290,16152.595,126728.63,0,20.31,0,1.27,0,-87.25,0,0,0,0,0,1.21,0,-19.31,0,-9.53,0
19290,77911.97,0,16152.595,0,-4.12,0,487.78,0,382.35,0,100,0,-1.6500000000000001,0,-4.9799999999999995,0,-33.09,0,1.87
19300,19599.95,59709.255,0,14.360000000000001,0,-84.76,0,-67.17,0,0,0,-14.85,0,-1.66,0,-2.6599999999999997,0,-0.9299999999999999,0
19300,23672.835,0,19599.95,0,31.830000000000002,0,421.91999999999996,0,20.78,0,0,0,8.21,0,2.1,0,-18.240000000000002,0,2.65
19318,64753.81,16847.62,0,21.959999999999997,0,-78.38000000000001,0,284.35,0,0,0,-8.18,0,9.15,0,-5.510000000000001,0,10.24,0
19318,86374.19,0,64753.81,0,23.25,0,-193.59,0,33.39,0,-33.33,0,0.2,0,25.06,0,-27.6,0,-6.419999999999999
19355,0,54737.485,0,-5.57,0,-102.49,0,-100,0,0,0,0,0,-9.35,0,-19.34,0,21.099999999999998,0
19355,113924.91500000001,0,0,0,19.99,0,-2900.19,0,0,0,100,0,-7.21,0,-3.01,0,-12.29,0,12.559999999999999
19364,12316.21,74241.63500000001,0,59.91,0,-85.04,0,-83.41,0,0,0,-55.08,0,10.82,0,3.04,0,-0.8099999999999999,0
19364,47200.149999999994,0,12316.21,0,12.049999999999999,0,-3.01,0,283.24,0,-20,0,21.26,0,-0.22,0,1.81,0,3.63
19392,73012.23,54277.52,0,8.62,0,-620.02,0,34.52,0,20,0,0,0,-7.86,0,-18.75,0,15.440000000000001,0
19392,58333.595,0,73012.23,0,4.6,0,-91.81,0,-20.1,0,-66.67,0,10.91,0,0.31,0,-28.499999999999996,0,-0.73
19397,38391.565,78460.195,0,-18.060000000000002,0,-149.71,0,-51.07000000000001,0,275,0,101.36,0,-14.37,0,-36.04,0,10.26,0
19397,42705.865000000005,0,38391.565,0,17.23,0,-48.68,0,11.24,0,-86.67,0,-3.0700000000000003,0,1.91,0,-25.61,0,0.48
19418,56494.295,52595.985,0,6.909999999999999,0,-249.40000000000003,0,7.41,0,0,0,-85.77,0,-13.969999999999999,0,-11.200000000000001,0,-5.37,0
19418,30668.115,0,56494.295,0,17.2,0,-274.16,0,-45.71,0,-50,0,7.66,0,11.600000000000001,0,-11.940000000000001,0,8.84
19450,56522.085,117171.70000000001,0,-5.24,0,-65.07,0,-51.76,0,-12.5,0,-53.7,0,-0.24,0,-21.64,0,5.66,0
19450,28072.565,0,56522.085,0,3.3300000000000005,0,27.1,0,-50.33,0,-71.43,0,-8.24,0,5.19,0,-24.2,0,6.2
19455,36481.57,84270.705,0,3.6900000000000004,0,-39.79,0,-56.71000000000001,0,350,0,-81.04,0,0.25,0,4.46,0,4.52,0
19455,211119.77500000002,0,36481.57,0,26.51,0,477.93,0,478.7,0,-77.78,0,10.58,0,-1.9900000000000002,0,-29.849999999999998,0,5.34
19473,52373.6,110222.9,0,9.3,0,-123.85,0,-52.480000000000004,0,150,0,0,0,-4.88,0,-9.120000000000001,0,20.29,0
19473,37531.565,0,52373.6,0,19.46,0,-209.42,0,-28.34,0,-80,0,17.77,0,3.88,0,-16.57,0,8.559999999999999
19513,2840.47,48331.479999999996,0,-27.24,0,-120.56,0,-94.12,0,0,0,0,0,-8.200000000000001,0,6.16,0,-3.25,0
19513,43886.19,0,2840.47,0,6.2,0,170.16,0,1445.03,0,-81.82000000000001,0,-14.330000000000002,0,-1.02,0,-18.01,0,14.030000000000001
19517,58112.5,69085.26000000001,0,-7.9799999999999995,0,-21.32,0,-15.879999999999999,0,100,0,-44.66,0,-5.79,0,-22.2,0,38.71,0
19517,7750.5250000000005,0,58112.5,0,17.5,0,-92.49000000000001,0,-86.66,0,-50,0,3.1,0,1.48,0,-11.16,0,5.7
19532,34990.875,58191.08500000001,0,15.09,0,146.74,0,-39.87,0,-60,0,-84.00999999999999,0,-0.9900000000000001,0,-11.95,0,0.6799999999999999,0
19532,78253.51,0,34990.875,0,22.79,0,-77.56,0,123.64,0,0,0,8.3,0,3.01,0,-19.74,0,5.76
19533,323173.265,307772.495,0,-0.21,0,-195.82,0,5,0,150,0,-10.82,0,-11.24,0,-37.1,0,0.83,0
19533,238606.195,0,323173.265,0,7.99,0,643.62,0,-26.169999999999998,0,-20,0,1.6199999999999999,0,1.4200000000000002,0,-35.21,0,10.18
19548,39194.025,93204.98000000001,0,15.909999999999998,0,-88.5,0,-57.95,0,500,0,0,0,-0.5499999999999999,0,-16.49,0,6.660000000000001,0
19548,96937.185,0,39194.025,0,26.08,0,-905.34,0,147.33,0,-33.33,0,11.42,0,-0.64,0,-31.319999999999997,0,5.01
19573,481.525,55347.82000000001,0,27.35,0,-79.94,0,-99.13,0,0,0,0,0,0.43,0,-10.440000000000001,0,4.44,0
19573,42646.235,0,481.525,0,13.43,0,742.22,0,8756.49,0,0,0,-2.97,0,6.92,0,-15.25,0,3.05
19585,30853.815,38603.015,0,0.64,0,-95.73,0,-20.07,0,100,0,0,0,-5.65,0,-12.78,0,52.62,0
19585,95566.135,0,30853.815,0,22.05,0,-510.98,0,209.73999999999998,0,-50,0,15.27,0,-3.61,0,-5.74,0,6.54
19622,53571.515,108983.87,0,2.68,0,-88.82,0,-50.839999999999996,0,200,0,0,0,0.1,0,-17.95,0,8.84,0
19622,37518.255,0,53571.515,0,-6.64,0,-311.56,0,-29.970000000000002,0,-66.67,0,12.93,0,-3.75,0,-31.069999999999997,0,6.950000000000001
19693,38714.575,88848.365,0,-2.33,0,260.67999999999995,0,-56.43,0,250,0,-58.29,0,-4.84,0,-28.26,0,12.72,0
19693,27210.965,0,38714.575,0,2.5700000000000003,0,100.62,0,-29.709999999999997,0,0,0,3.7900000000000005,0,-0.08,0,-27.61,0,0.69
19698,20173.985,32175.26,0,14.06,0,-89.68,0,-37.3,0,50,0,0,0,-3.95,0,-13.059999999999999,0,12.520000000000001,0
19698,14839.03,0,20173.985,0,30.44,0,95.06,0,-26.44,0,-33.33,0,5.220000000000001,0,3.7199999999999998,0,-24.82,0,8.95
19701,0,148953.99,0,-23.45,0,-147.58,0,-100,0,0,0,0,0,-0.22,0,-34.08,0,-3.4299999999999997,0
19701,42024.655,0,0,0,10.9,0,-39.7,0,0,0,0,0,-16.41,0,-4.55,0,-26.58,0,-3.9600000000000004
19743,60839.77,76918.925,0,8.62,0,-769.79,0,-20.9,0,250,0,-99.62,0,8.469999999999999,0,-22.07,0,61.25000000000001,0
19743,3486.47,0,60839.77,0,20.51,0,-106.32,0,-94.27,0,-14.29,0,4.49,0,8.27,0,-15.559999999999999,0,-1.38
19760,0,74579.31,0,19.900000000000002,0,244.56000000000003,0,-100,0,150,0,0,0,1.52,0,-32.36,0,8.07,0
19760,24309.835,0,0,0,-3.61,0,-103.07,0,0,0,0,0,6.78,0,-6.550000000000001,0,-16.509999999999998,0,8.260000000000002
19780,57019.41,111746.605,0,20.16,0,360.62,0,-48.97,0,0,0,0,0,0.53,0,-12.120000000000001,0,14.149999999999999,0
19780,138017.315,0,57019.41,0,23.799999999999997,0,150.55,0,142.05,0,-69.23,0,-1.79,0,5.94,0,-25.869999999999997,0,0.31
19785,235344.16999999998,174506.1,0,29.849999999999998,0,-274.35,0,34.86,0,100,0,0,0,-3.0700000000000003,0,-21.82,0,-1.05,0
19785,93521.92,0,235344.16999999998,0,12.98,0,-33.31,0,-60.260000000000005,0,0,0,-11.65,0,2.1399999999999997,0,-20.61,0,12.989999999999998
19807,5770.525,74343.315,0,6.239999999999999,0,-2697.2400000000002,0,-92.24,0,120,0,0,0,0.25,0,-6.67,0,0.35000000000000003,0
19807,15503.36,0,5770.525,0,24.07,0,-45,0,168.66,0,-45.45,0,-0.83,0,-0.33999999999999997,0,-27.26,0,4.03
19809,58962.85,103226.61499999999,0,-8.61,0,-50.21,0,-42.88,0,0,0,-74.11,0,-8.37,0,-5.029999999999999,0,8.91,0
19809,121582.99,0,58962.85,0,15.440000000000001,0,-210.08,0,106.2,0,-33.33,0,7.39,0,9.719999999999999,0,-24.21,0,6.69
19821,34630.4,77150.22,0,13.34,0,-114.39999999999999,0,-55.11000000000001,0,25,0,-95.48,0,1.3,0,-23.71,0,86.06,0
19821,39245.775,0,34630.4,0,30.819999999999997,0,-497.51000000000005,0,13.33,0,-60,0,2.96,0,-1.69,0,1.41,0,5.94
19824,56949.03,160687.725,0,-1.95,0,224.54999999999998,0,-64.56,0,9.09,0,18.45,0,-5.45,0,-19.259999999999998,0,58.3,0
19824,13916.34,0,56949.03,0,26.400000000000002,0,-338.15,0,-75.56,0,-50,0,3.64,0,0,0,-12.53,0,9.86
19845,54495.93,50347.62,0,22.06,0,-378.67,0,8.24,0,100,0,-9.09,0,-1.4500000000000002,0,13.74,0,2.07,0
19845,527.16,0,54495.93,0,-1.87,0,-40.57,0,-99.03,0,0,0,-7.3,0,0.66,0,-28.13,0,8.68
20001,8134.73,0,0,10.83,0,-175.78,0,0,0,133.32999999999998,0,-90.92,0,-1.51,0,-3.9600000000000004,0,11.17,0
20001,14004.17,0,8134.73,0,17.59,0,-214.90999999999997,0,72.15,0,28.57,0,19.63,0,0.53,0,-2.83,0,3.9899999999999998
20011,21692.435,82970.56,0,8.97,0,-162.05,0,-73.86,0,250,0,-48.730000000000004,0,-3.8600000000000003,0,-8.59,0,2.91,0
20011,81642.755,0,21692.435,0,34.599999999999994,0,-495.27,0,276.37,0,-85.71,0,26.72,0,0.48,0,-29.29,0,5.36
20013,180742.31,160531.665,0,10.89,0,-57.28,0,12.590000000000002,0,475,0,-54.74,0,-8.83,0,-7.359999999999999,0,9.04,0
20013,125655.345,0,180742.31,0,-6.17,0,-250.25,0,-30.48,0,-82.61,0,-1.49,0,5,0,-29.64,0,6.01
20032,17533.245000000003,113679.1,0,23.580000000000002,0,-759.5699999999999,0,-84.58,0,0,0,0,0,-9.65,0,-8.63,0,0.27,0
20032,79696.63,0,17533.245000000003,0,-5.029999999999999,0,-46.18,0,354.55,0,0,0,24.98,0,5.510000000000001,0,-19.48,0,12.879999999999999
20045,1743247.3050000002,2718299.795,0,-20.91,0,-123.02,0,-35.870000000000005,0,625,0,-79.27,0,-7.64,0,-10.89,0,9.43,0
20045,887723.095,0,1743247.3050000002,0,-15.840000000000002,0,-577.7,0,-49.08,0,-72.41,0,-9.3,0,3.2800000000000002,0,-20.29,0,18.26
20060,38462.380000000005,98771.32999999999,0,19.11,0,18180.83,0,-61.06,0,150,0,-43.769999999999996,0,-2.16,0,-9.48,0,4.5600000000000005,0
20060,27101.24,0,38462.380000000005,0,-2.64,0,-616.22,0,-29.54,0,-60,0,12.479999999999999,0,-1.0999999999999999,0,-24.060000000000002,0,9.46
20175,73428.655,109703.035,0,-0.8699999999999999,0,-251.2,0,-33.07,0,33.33,0,1.08,0,-9.370000000000001,0,-8.89,0,9.68,0
20175,34142.06,0,73428.655,0,11.92,0,-300.43,0,-53.5,0,-75,0,7.32,0,3.7900000000000005,0,-20.080000000000002,0,7.960000000000001
20178,1643865.215,5102035.4399999995,0,-54.85,0,-40.22,0,-67.78,0,70,0,-83.44,0,-9.25,0,-2.42,0,8.34,0
20178,1900327.19,0,1643865.215,0,19.25,0,-167.65,0,15.6,0,-52.94,0,-15.920000000000002,0,3.9800000000000004,0,-25.3,0,4.18
20228,2104.04,65986.135,0,20.21,0,-987.67,0,-96.81,0,20,0,0,0,3.32,0,-4.46,0,6.22,0
20228,155922.905,0,2104.04,0,2.9899999999999998,0,-159.17,0,7310.639999999999,0,-66.67,0,8.28,0,-2.92,0,-24.310000000000002,0,7.9799999999999995
20238,1690.21,76827.005,0,-9.48,0,-236.10000000000002,0,-97.8,0,50,0,-71.46000000000001,0,1.6500000000000001,0,-8.219999999999999,0,3.52,0
20238,76623.785,0,1690.21,0,30.86,0,1402.6,0,4433.39,0,33.33,0,3.19,0,-0.38999999999999996,0,-31.009999999999998,0,9.09
20250,241347.16999999998,221237.835,0,29.599999999999998,0,-95.63000000000001,0,9.09,0,9.09,0,0,0,-4.75,0,6.1,0,3.5000000000000004,0
20250,475858.47,0,241347.16999999998,0,26.889999999999997,0,370.67,0,97.17,0,-83.33,0,-10.57,0,5.7700000000000005,0,-19.08,0,7.3
20295,21390.315,53803.305,0,0.03,0,-182.64000000000001,0,-60.24,0,-20,0,0,0,-3.2399999999999998,0,-5.680000000000001,0,2.41,0
20295,259904.245,0,21390.315,0,27.68,0,46.04,0,1115.0600000000002,0,0,0,4.35,0,-5.58,0,-25.41,0,2.63
20310,93191.755,217282.77000000002,0,-13.88,0,3.16,0,-57.11000000000001,0,100,0,0,0,-8.42,0,-23.549999999999997,0,18.02,0
20310,878729.845,0,93191.755,0,61.94,0,1000.3299999999999,0,842.93,0,-50,0,2.9499999999999997,0,3.44,0,-12.709999999999999,0,19.07
20383,11890.985,88423.34,0,-11.559999999999999,0,-123.10000000000001,0,-86.55000000000001,0,100,0,0,0,-3.35,0,-0.96,0,9.180000000000001,0
20383,329278.065,0,11890.985,0,56.96,0,-2862.24,0,2669.1400000000003,0,50,0,5.6000000000000005,0,12.770000000000001,0,-19.5,0,4.5
20400,509669.885,4762254.1899999995,0,-67.99,0,-78.92,0,-89.3,0,450,0,-38.81,0,-3.0700000000000003,0,17.72,0,2.4699999999999998,0
20400,1999772.505,0,509669.885,0,125.98,0,-135.81,0,292.37,0,40.910000000000004,0,5.3,0,0.13999999999999999,0,-21.64,0,9.969999999999999
20443,122860.75,72985.17,0,-5.37,0,-187.28,0,68.34,0,-25,0,0,0,-14.799999999999999,0,9.049999999999999,0,6.65,0
20443,269367.31,0,122860.75,0,27.76,0,68.52000000000001,0,119.24999999999999,0,0,0,-2.1399999999999997,0,15.870000000000001,0,-29.5,0,3.92
20517,51991.15,95703.43,0,-4.04,0,-61.57,0,-45.67,0,200,0,0,0,-2.74,0,-4.53,0,6.510000000000001,0
20517,82481.015,0,51991.15,0,-44.5,0,1249.6000000000001,0,58.64,0,-83.33,0,1.22,0,-1.9900000000000002,0,-25.3,0,5
20550,28539.635,76759.65,0,12.8,0,-98.42,0,-62.82,0,0,0,243.98,0,-0.8099999999999999,0,2.26,0,4.33,0
20550,182796.78999999998,0,28539.635,0,18.77,0,3341.22,0,540.5,0,-14.29,0,-6.76,0,2.68,0,-24.41,0,8.43
20570,54230.899999999994,57992.415,0,15.42,0,-116.13,0,-6.49,0,400,0,294.69,0,-4.53,0,-26.26,0,42.58,0
20570,241651.16499999998,0,54230.899999999994,0,29.21,0,-338.14000000000004,0,345.6,0,-60,0,-4.45,0,12.33,0,-19.32,0,12.379999999999999
